name,genes,overlap_pct,gene,chrom_id,25kb bin
chr10-3279,['Btbd11'],[1.0],Btbd11,10,3279
chr10-3280,['Btbd11'],[1.0],Btbd11,10,3280
chr10-3281,['Btbd11'],[1.0],Btbd11,10,3281
chr10-3282,['Btbd11'],[1.0],Btbd11,10,3282
chr10-3283,['Btbd11'],[1.0],Btbd11,10,3283
chr10-3284,['Btbd11'],[1.0],Btbd11,10,3284
chr10-3285,['Btbd11'],[1.0],Btbd11,10,3285
chr10-3286,['Btbd11'],[1.0],Btbd11,10,3286
chr10-3287,['Btbd11'],[1.0],Btbd11,10,3287
chr10-3288,['Btbd11'],[0.41168],Btbd11,10,3288
chr10-3313,['Syn3'],[0.33632],Syn3,10,3313
chr10-3314,['Syn3'],[1.0],Syn3,10,3314
chr10-3315,['Syn3'],[1.0],Syn3,10,3315
chr10-3316,['Syn3'],[1.0],Syn3,10,3316
chr10-3317,['Syn3'],[1.0],Syn3,10,3317
chr10-3318,['Syn3'],[1.0],Syn3,10,3318
chr10-3319,['Syn3'],[1.0],Syn3,10,3319
chr10-3320,['Syn3'],[1.0],Syn3,10,3320
chr10-3321,['Syn3'],[0.95584],Syn3,10,3321
chr10-3419,['Ano4'],[0.04028],Ano4,10,3419
chr10-3420,['Ano4'],[1.0],Ano4,10,3420
chr10-3421,['Ano4'],[1.0],Ano4,10,3421
chr10-3422,['Ano4'],[1.0],Ano4,10,3422
chr10-3423,['Ano4'],[1.0],Ano4,10,3423
chr10-3424,['Ano4'],[1.0],Ano4,10,3424
chr10-3425,['Ano4'],[1.0],Ano4,10,3425
chr10-3426,['Ano4'],[1.0],Ano4,10,3426
chr10-3427,['Ano4'],[1.0],Ano4,10,3427
chr10-3428,['Ano4'],[1.0],Ano4,10,3428
chr10-3429,['Ano4'],[1.0],Ano4,10,3429
chr10-3430,['Ano4'],[1.0],Ano4,10,3430
chr10-3431,['Ano4'],[1.0],Ano4,10,3431
chr10-3432,['Ano4'],[0.3116],Ano4,10,3432
chr10-3456,['Anks1b'],[0.05968],Anks1b,10,3456
chr10-3457,['Anks1b'],[1.0],Anks1b,10,3457
chr10-3458,['Anks1b'],[1.0],Anks1b,10,3458
chr10-3459,['Anks1b'],[1.0],Anks1b,10,3459
chr10-3460,['Anks1b'],[1.0],Anks1b,10,3460
chr10-3461,['Anks1b'],[1.0],Anks1b,10,3461
chr10-3462,['Anks1b'],[1.0],Anks1b,10,3462
chr10-3463,['Anks1b'],[1.0],Anks1b,10,3463
chr10-3464,['Anks1b'],[1.0],Anks1b,10,3464
chr10-3465,['Anks1b'],[1.0],Anks1b,10,3465
chr10-3466,['Anks1b'],[1.0],Anks1b,10,3466
chr10-3467,['Anks1b'],[1.0],Anks1b,10,3467
chr10-3468,['Anks1b'],[1.0],Anks1b,10,3468
chr10-3469,['Anks1b'],[1.0],Anks1b,10,3469
chr10-3470,['Anks1b'],[1.0],Anks1b,10,3470
chr10-3471,['Anks1b'],[1.0],Anks1b,10,3471
chr10-3472,['Anks1b'],[1.0],Anks1b,10,3472
chr10-3473,['Anks1b'],[1.0],Anks1b,10,3473
chr10-3474,['Anks1b'],[1.0],Anks1b,10,3474
chr10-3475,['Anks1b'],[1.0],Anks1b,10,3475
chr10-3476,['Anks1b'],[1.0],Anks1b,10,3476
chr10-3477,['Anks1b'],[1.0],Anks1b,10,3477
chr10-3478,['Anks1b'],[1.0],Anks1b,10,3478
chr10-3479,['Anks1b'],[1.0],Anks1b,10,3479
chr10-3480,['Anks1b'],[1.0],Anks1b,10,3480
chr10-3481,['Anks1b'],[1.0],Anks1b,10,3481
chr10-3482,['Anks1b'],[1.0],Anks1b,10,3482
chr10-3483,['Anks1b'],[1.0],Anks1b,10,3483
chr10-3484,['Anks1b'],[1.0],Anks1b,10,3484
chr10-3485,['Anks1b'],[1.0],Anks1b,10,3485
chr10-3486,['Anks1b'],[1.0],Anks1b,10,3486
chr10-3487,['Anks1b'],[1.0],Anks1b,10,3487
chr10-3488,['Anks1b'],[1.0],Anks1b,10,3488
chr10-3489,['Anks1b'],[1.0],Anks1b,10,3489
chr10-3490,['Anks1b'],[1.0],Anks1b,10,3490
chr10-3491,['Anks1b'],[1.0],Anks1b,10,3491
chr10-3492,['Anks1b'],[1.0],Anks1b,10,3492
chr10-3493,['Anks1b'],[1.0],Anks1b,10,3493
chr10-3494,['Anks1b'],[1.0],Anks1b,10,3494
chr10-3495,['Anks1b'],[1.0],Anks1b,10,3495
chr10-3496,['Anks1b'],[1.0],Anks1b,10,3496
chr10-3497,['Anks1b'],[1.0],Anks1b,10,3497
chr10-3498,['Anks1b'],[1.0],Anks1b,10,3498
chr10-3499,['Anks1b'],[1.0],Anks1b,10,3499
chr10-3500,['Anks1b'],[0.932],Anks1b,10,3500
chr10-3548,['Gm20757'],[0.148],Gm20757,10,3548
chr10-3549,['Gm20757'],[1.0],Gm20757,10,3549
chr10-3550,['Gm20757'],[1.0],Gm20757,10,3550
chr10-3551,['Gm20757'],[1.0],Gm20757,10,3551
chr10-3552,['Gm20757'],[1.0],Gm20757,10,3552
chr10-3553,['Gm20757'],[1.0],Gm20757,10,3553
chr10-3554,['Gm20757'],[1.0],Gm20757,10,3554
chr10-3555,['Gm20757'],[1.0],Gm20757,10,3555
chr10-3556,['Gm20757'],[1.0],Gm20757,10,3556
chr10-3557,['Gm20757'],[0.01492],Gm20757,10,3557
chr10-3573,['Cfap54'],[0.97568],Cfap54,10,3573
chr10-3574,['Cfap54'],[1.0],Cfap54,10,3574
chr10-3575,['Cfap54'],[1.0],Cfap54,10,3575
chr10-3576,['Cfap54'],[1.0],Cfap54,10,3576
chr10-3577,['Cfap54'],[1.0],Cfap54,10,3577
chr10-3578,['Cfap54'],[1.0],Cfap54,10,3578
chr10-3579,['Cfap54'],[1.0],Cfap54,10,3579
chr10-3580,['Cfap54'],[1.0],Cfap54,10,3580
chr10-3581,['Cfap54'],[1.0],Cfap54,10,3581
chr10-3582,['Cfap54'],[1.0],Cfap54,10,3582
chr10-3583,['Cfap54'],[1.0],Cfap54,10,3583
chr10-3584,['Cfap54'],[1.0],Cfap54,10,3584
chr10-3585,['Cfap54'],[0.26488],Cfap54,10,3585
chr10-3634,['Tmcc3'],[0.52208],Tmcc3,10,3634
chr10-3635,['Tmcc3'],[1.0],Tmcc3,10,3635
chr10-3636,['Tmcc3'],[1.0],Tmcc3,10,3636
chr10-3637,['Tmcc3'],[1.0],Tmcc3,10,3637
chr10-3638,['Tmcc3'],[1.0],Tmcc3,10,3638
chr10-3639,['Tmcc3'],[1.0],Tmcc3,10,3639
chr10-3640,['Tmcc3'],[1.0],Tmcc3,10,3640
chr10-3641,['Tmcc3'],[1.0],Tmcc3,10,3641
chr10-3642,['Tmcc3'],[1.0],Tmcc3,10,3642
chr10-3643,['Tmcc3'],[1.0],Tmcc3,10,3643
chr10-3644,['Tmcc3'],[1.0],Tmcc3,10,3644
chr10-3645,['Tmcc3'],[0.63816],Tmcc3,10,3645
chr10-3769,['Gm10754'],[0.74348],Gm10754,10,3769
chr10-3770,['Gm10754'],[1.0],Gm10754,10,3770
chr10-3771,['Gm10754'],[1.0],Gm10754,10,3771
chr10-3772,['Gm10754'],[1.0],Gm10754,10,3772
chr10-3773,['Gm10754'],[1.0],Gm10754,10,3773
chr10-3774,['Gm10754'],[1.0],Gm10754,10,3774
chr10-3775,['Gm10754'],[1.0],Gm10754,10,3775
chr10-3776,['Gm10754'],[1.0],Gm10754,10,3776
chr10-3777,['Gm10754'],[1.0],Gm10754,10,3777
chr10-3778,['Gm10754'],[1.0],Gm10754,10,3778
chr10-3779,['Gm10754'],[1.0],Gm10754,10,3779
chr10-3780,['Gm10754'],[0.6836],Gm10754,10,3780
chr10-3929,['Mgat4c'],[0.74056],Mgat4c,10,3929
chr10-3930,['Mgat4c'],[1.0],Mgat4c,10,3930
chr10-3931,['Mgat4c'],[1.0],Mgat4c,10,3931
chr10-3932,['Mgat4c'],[1.0],Mgat4c,10,3932
chr10-3933,['Mgat4c'],[1.0],Mgat4c,10,3933
chr10-3934,['Mgat4c'],[1.0],Mgat4c,10,3934
chr10-3935,['Mgat4c'],[1.0],Mgat4c,10,3935
chr10-3936,['Mgat4c'],[1.0],Mgat4c,10,3936
chr10-3937,['Mgat4c'],[1.0],Mgat4c,10,3937
chr10-3938,['Mgat4c'],[1.0],Mgat4c,10,3938
chr10-3939,['Mgat4c'],[1.0],Mgat4c,10,3939
chr10-3940,['Mgat4c'],[1.0],Mgat4c,10,3940
chr10-3941,['Mgat4c'],[1.0],Mgat4c,10,3941
chr10-3942,['Mgat4c'],[1.0],Mgat4c,10,3942
chr10-3943,['Mgat4c'],[1.0],Mgat4c,10,3943
chr10-3944,['Mgat4c'],[1.0],Mgat4c,10,3944
chr10-3945,['Mgat4c'],[1.0],Mgat4c,10,3945
chr10-3946,['Mgat4c'],[1.0],Mgat4c,10,3946
chr10-3947,['Mgat4c'],[1.0],Mgat4c,10,3947
chr10-3948,['Mgat4c'],[1.0],Mgat4c,10,3948
chr10-3949,['Mgat4c'],[1.0],Mgat4c,10,3949
chr10-3950,['Mgat4c'],[1.0],Mgat4c,10,3950
chr10-3951,['Mgat4c'],[1.0],Mgat4c,10,3951
chr10-3952,['Mgat4c'],[1.0],Mgat4c,10,3952
chr10-3953,['Mgat4c'],[1.0],Mgat4c,10,3953
chr10-3954,['Mgat4c'],[1.0],Mgat4c,10,3954
chr10-3955,['Mgat4c'],[1.0],Mgat4c,10,3955
chr10-3956,['Mgat4c'],[1.0],Mgat4c,10,3956
chr10-3957,['Mgat4c'],[0.65872],Mgat4c,10,3957
chr10-4069,['Tmtc2'],[0.49348],Tmtc2,10,4069
chr10-4070,['Tmtc2'],[1.0],Tmtc2,10,4070
chr10-4071,['Tmtc2'],[1.0],Tmtc2,10,4071
chr10-4072,['Tmtc2'],[1.0],Tmtc2,10,4072
chr10-4073,['Tmtc2'],[1.0],Tmtc2,10,4073
chr10-4074,['Tmtc2'],[1.0],Tmtc2,10,4074
chr10-4075,['Tmtc2'],[1.0],Tmtc2,10,4075
chr10-4076,['Tmtc2'],[1.0],Tmtc2,10,4076
chr10-4077,['Tmtc2'],[1.0],Tmtc2,10,4077
chr10-4078,['Tmtc2'],[1.0],Tmtc2,10,4078
chr10-4079,['Tmtc2'],[1.0],Tmtc2,10,4079
chr10-4080,['Tmtc2'],[1.0],Tmtc2,10,4080
chr10-4081,['Tmtc2'],[1.0],Tmtc2,10,4081
chr10-4082,['Tmtc2'],[1.0],Tmtc2,10,4082
chr10-4083,['Tmtc2'],[1.0],Tmtc2,10,4083
chr10-4084,['Tmtc2'],[0.97916],Tmtc2,10,4084
chr10-4120,['Ppfia2'],[0.18764],Ppfia2,10,4120
chr10-4121,['Ppfia2'],[1.0],Ppfia2,10,4121
chr10-4122,['Ppfia2'],[1.0],Ppfia2,10,4122
chr10-4123,['Ppfia2'],[1.0],Ppfia2,10,4123
chr10-4124,['Ppfia2'],[1.0],Ppfia2,10,4124
chr10-4125,['Ppfia2'],[1.0],Ppfia2,10,4125
chr10-4126,['Ppfia2'],[1.0],Ppfia2,10,4126
chr10-4127,['Ppfia2'],[1.0],Ppfia2,10,4127
chr10-4128,['Ppfia2'],[1.0],Ppfia2,10,4128
chr10-4129,['Ppfia2'],[1.0],Ppfia2,10,4129
chr10-4130,['Ppfia2'],[1.0],Ppfia2,10,4130
chr10-4131,['Ppfia2'],[1.0],Ppfia2,10,4131
chr10-4132,['Ppfia2'],[1.0],Ppfia2,10,4132
chr10-4133,['Ppfia2'],[1.0],Ppfia2,10,4133
chr10-4134,['Ppfia2'],[1.0],Ppfia2,10,4134
chr10-4135,['Ppfia2'],[1.0],Ppfia2,10,4135
chr10-4136,['Ppfia2'],[1.0],Ppfia2,10,4136
chr10-4137,['Ppfia2'],[1.0],Ppfia2,10,4137
chr10-4138,['Ppfia2'],[1.0],Ppfia2,10,4138
chr10-4139,['Ppfia2'],[0.33872],Ppfia2,10,4139
chr10-4162,['Ptprq'],[0.42548],Ptprq,10,4162
chr10-4163,['Ptprq'],[1.0],Ptprq,10,4163
chr10-4164,['Ptprq'],[1.0],Ptprq,10,4164
chr10-4165,['Ptprq'],[1.0],Ptprq,10,4165
chr10-4166,['Ptprq'],[1.0],Ptprq,10,4166
chr10-4167,['Ptprq'],[1.0],Ptprq,10,4167
chr10-4168,['Ptprq'],[1.0],Ptprq,10,4168
chr10-4169,['Ptprq'],[1.0],Ptprq,10,4169
chr10-4170,['Ptprq'],[0.79764],Ptprq,10,4170
chr10-4201,['Syt1'],[0.09404],Syt1,10,4201
chr10-4202,['Syt1'],[1.0],Syt1,10,4202
chr10-4203,['Syt1'],[1.0],Syt1,10,4203
chr10-4204,['Syt1'],[1.0],Syt1,10,4204
chr10-4205,['Syt1'],[1.0],Syt1,10,4205
chr10-4206,['Syt1'],[1.0],Syt1,10,4206
chr10-4207,['Syt1'],[1.0],Syt1,10,4207
chr10-4208,['Syt1'],[1.0],Syt1,10,4208
chr10-4209,['Syt1'],[1.0],Syt1,10,4209
chr10-4210,['Syt1'],[1.0],Syt1,10,4210
chr10-4211,['Syt1'],[1.0],Syt1,10,4211
chr10-4212,['Syt1'],[1.0],Syt1,10,4212
chr10-4213,['Syt1'],[1.0],Syt1,10,4213
chr10-4214,['Syt1'],[1.0],Syt1,10,4214
chr10-4215,['Syt1'],[1.0],Syt1,10,4215
chr10-4216,['Syt1'],[1.0],Syt1,10,4216
chr10-4217,['Syt1'],[1.0],Syt1,10,4217
chr10-4218,['Syt1'],[1.0],Syt1,10,4218
chr10-4219,['Syt1'],[1.0],Syt1,10,4219
chr10-4220,['Syt1'],[1.0],Syt1,10,4220
chr10-4221,['Syt1'],[1.0],Syt1,10,4221
chr10-4222,['Syt1'],[0.439],Syt1,10,4222
chr10-4249,['Nav3'],[0.74964],Nav3,10,4249
chr10-4250,['Nav3'],[1.0],Nav3,10,4250
chr10-4251,['Nav3'],[1.0],Nav3,10,4251
chr10-4252,['Nav3'],[1.0],Nav3,10,4252
chr10-4253,['Nav3'],[1.0],Nav3,10,4253
chr10-4254,['Nav3'],[1.0],Nav3,10,4254
chr10-4255,['Nav3'],[1.0],Nav3,10,4255
chr10-4256,['Nav3'],[1.0],Nav3,10,4256
chr10-4257,['Nav3'],[1.0],Nav3,10,4257
chr10-4258,['Nav3'],[1.0],Nav3,10,4258
chr10-4259,['Nav3'],[1.0],Nav3,10,4259
chr10-4260,['Nav3'],[1.0],Nav3,10,4260
chr10-4261,['Nav3'],[1.0],Nav3,10,4261
chr10-4262,['Nav3'],[0.0156],Nav3,10,4262
chr10-4437,['Trhde'],[0.04724],Trhde,10,4437
chr10-4438,['Trhde'],[1.0],Trhde,10,4438
chr10-4439,['Trhde'],[1.0],Trhde,10,4439
chr10-4440,['Trhde'],[1.0],Trhde,10,4440
chr10-4441,['Trhde'],[1.0],Trhde,10,4441
chr10-4442,['Trhde'],[1.0],Trhde,10,4442
chr10-4443,['Trhde'],[1.0],Trhde,10,4443
chr10-4444,['Trhde'],[1.0],Trhde,10,4444
chr10-4445,['Trhde'],[1.0],Trhde,10,4445
chr10-4446,['Trhde'],[1.0],Trhde,10,4446
chr10-4447,['Trhde'],[1.0],Trhde,10,4447
chr10-4448,['Trhde'],[1.0],Trhde,10,4448
chr10-4449,['Trhde'],[1.0],Trhde,10,4449
chr10-4450,['Trhde'],[1.0],Trhde,10,4450
chr10-4451,['Trhde'],[1.0],Trhde,10,4451
chr10-4452,['Trhde'],[1.0],Trhde,10,4452
chr10-4453,['Trhde'],[1.0],Trhde,10,4453
chr10-4454,['Trhde'],[0.09208],Trhde,10,4454
chr10-4502,['Ptprr'],[0.26552],Ptprr,10,4502
chr10-4503,['Ptprr'],[1.0],Ptprr,10,4503
chr10-4504,['Ptprr'],[1.0],Ptprr,10,4504
chr10-4505,['Ptprr'],[1.0],Ptprr,10,4505
chr10-4506,['Ptprr'],[1.0],Ptprr,10,4506
chr10-4507,['Ptprr'],[1.0],Ptprr,10,4507
chr10-4508,['Ptprr'],[1.0],Ptprr,10,4508
chr10-4509,['Ptprr'],[1.0],Ptprr,10,4509
chr10-4510,['Ptprr'],[1.0],Ptprr,10,4510
chr10-4511,['Ptprr'],[1.0],Ptprr,10,4511
chr10-4512,['Ptprr'],[0.99716],Ptprr,10,4512
chr10-4640,['Grip1'],[0.83868],Grip1,10,4640
chr10-4641,['Grip1'],[1.0],Grip1,10,4641
chr10-4642,['Grip1'],[1.0],Grip1,10,4642
chr10-4643,['Grip1'],[1.0],Grip1,10,4643
chr10-4644,['Grip1'],[1.0],Grip1,10,4644
chr10-4645,['Grip1'],[1.0],Grip1,10,4645
chr10-4646,['Grip1'],[1.0],Grip1,10,4646
chr10-4647,['Grip1'],[1.0],Grip1,10,4647
chr10-4648,['Grip1'],[1.0],Grip1,10,4648
chr10-4649,['Grip1'],[1.0],Grip1,10,4649
chr10-4650,['Grip1'],[1.0],Grip1,10,4650
chr10-4651,['Grip1'],[1.0],Grip1,10,4651
chr10-4652,['Grip1'],[1.0],Grip1,10,4652
chr10-4653,['Grip1'],[1.0],Grip1,10,4653
chr10-4654,['Grip1'],[1.0],Grip1,10,4654
chr10-4655,['Grip1'],[1.0],Grip1,10,4655
chr10-4656,['Grip1'],[1.0],Grip1,10,4656
chr10-4657,['Grip1'],[1.0],Grip1,10,4657
chr10-4658,['Grip1'],[1.0],Grip1,10,4658
chr10-4659,['Grip1'],[1.0],Grip1,10,4659
chr10-4660,['Grip1'],[1.0],Grip1,10,4660
chr10-4661,['Grip1'],[1.0],Grip1,10,4661
chr10-4662,['Grip1'],[1.0],Grip1,10,4662
chr10-4663,['Grip1'],[1.0],Grip1,10,4663
chr10-4664,['Grip1'],[1.0],Grip1,10,4664
chr10-4665,['Grip1'],[0.08644],Grip1,10,4665
chr10-4733,['Srgap1'],[0.7604],Srgap1,10,4733
chr10-4734,['Srgap1'],[1.0],Srgap1,10,4734
chr10-4735,['Srgap1'],[1.0],Srgap1,10,4735
chr10-4736,['Srgap1'],[1.0],Srgap1,10,4736
chr10-4737,['Srgap1'],[1.0],Srgap1,10,4737
chr10-4738,['Srgap1'],[1.0],Srgap1,10,4738
chr10-4739,['Srgap1'],[1.0],Srgap1,10,4739
chr10-4740,['Srgap1'],[1.0],Srgap1,10,4740
chr10-4741,['Srgap1'],[1.0],Srgap1,10,4741
chr10-4742,['Srgap1'],[1.0],Srgap1,10,4742
chr10-4743,['Srgap1'],[0.8926],Srgap1,10,4743
chr10-4769,['Ppm1h'],[0.84956],Ppm1h,10,4769
chr10-4770,['Ppm1h'],[1.0],Ppm1h,10,4770
chr10-4771,['Ppm1h'],[1.0],Ppm1h,10,4771
chr10-4772,['Ppm1h'],[1.0],Ppm1h,10,4772
chr10-4773,['Ppm1h'],[1.0],Ppm1h,10,4773
chr10-4774,['Ppm1h'],[1.0],Ppm1h,10,4774
chr10-4775,['Ppm1h'],[1.0],Ppm1h,10,4775
chr10-4776,['Ppm1h'],[1.0],Ppm1h,10,4776
chr10-4777,['Ppm1h'],[1.0],Ppm1h,10,4777
chr10-4778,['Ppm1h'],[1.0],Ppm1h,10,4778
chr10-4779,['Ppm1h'],[0.83172],Ppm1h,10,4779
chr10-4792,['Tafa2'],[0.437],Tafa2,10,4792
chr10-4793,['Tafa2'],[1.0],Tafa2,10,4793
chr10-4794,['Tafa2'],[1.0],Tafa2,10,4794
chr10-4795,['Tafa2'],[1.0],Tafa2,10,4795
chr10-4796,['Tafa2'],[1.0],Tafa2,10,4796
chr10-4797,['Tafa2'],[1.0],Tafa2,10,4797
chr10-4798,['Tafa2'],[1.0],Tafa2,10,4798
chr10-4799,['Tafa2'],[1.0],Tafa2,10,4799
chr10-4800,['Tafa2'],[1.0],Tafa2,10,4800
chr10-4801,['Tafa2'],[1.0],Tafa2,10,4801
chr10-4802,['Tafa2'],[1.0],Tafa2,10,4802
chr10-4803,['Tafa2'],[1.0],Tafa2,10,4803
chr10-4804,['Tafa2'],[1.0],Tafa2,10,4804
chr10-4805,['Tafa2'],[1.0],Tafa2,10,4805
chr10-4806,['Tafa2'],[1.0],Tafa2,10,4806
chr10-4807,['Tafa2'],[1.0],Tafa2,10,4807
chr10-4808,['Tafa2'],[1.0],Tafa2,10,4808
chr10-4809,['Tafa2'],[1.0],Tafa2,10,4809
chr10-4810,['Tafa2'],[1.0],Tafa2,10,4810
chr10-4811,['Tafa2'],[0.64816],Tafa2,10,4811
chr11-6,['Mir3470a'],[0.40396],Mir3470a,11,6
chr11-7,['Mir3470a'],[1.0],Mir3470a,11,7
chr11-8,['Mir3470a'],[1.0],Mir3470a,11,8
chr11-9,['Mir3470a'],[1.0],Mir3470a,11,9
chr11-10,['Mir3470a'],[1.0],Mir3470a,11,10
chr11-11,['Mir3470a'],[1.0],Mir3470a,11,11
chr11-12,['Mir3470a'],[1.0],Mir3470a,11,12
chr11-13,['Mir3470a'],[1.0],Mir3470a,11,13
chr11-14,['Mir3470a'],[1.0],Mir3470a,11,14
chr11-15,['Mir3470a'],[0.5196],Mir3470a,11,15
chr11-214,['Tns3'],[0.73396],Tns3,11,214
chr11-215,['Tns3'],[1.0],Tns3,11,215
chr11-216,['Tns3'],[1.0],Tns3,11,216
chr11-217,['Tns3'],[1.0],Tns3,11,217
chr11-218,['Tns3'],[1.0],Tns3,11,218
chr11-219,['Tns3'],[1.0],Tns3,11,219
chr11-220,['Tns3'],[1.0],Tns3,11,220
chr11-221,['Tns3'],[1.0],Tns3,11,221
chr11-222,['Tns3'],[1.0],Tns3,11,222
chr11-223,['Tns3'],[0.5814],Tns3,11,223
chr11-244,['Abca13'],[0.32236],Abca13,11,244
chr11-245,['Abca13'],[1.0],Abca13,11,245
chr11-246,['Abca13'],[1.0],Abca13,11,246
chr11-247,['Abca13'],[1.0],Abca13,11,247
chr11-248,['Abca13'],[1.0],Abca13,11,248
chr11-249,['Abca13'],[1.0],Abca13,11,249
chr11-250,['Abca13'],[1.0],Abca13,11,250
chr11-251,['Abca13'],[1.0],Abca13,11,251
chr11-252,['Abca13'],[1.0],Abca13,11,252
chr11-253,['Abca13'],[1.0],Abca13,11,253
chr11-254,['Abca13'],[1.0],Abca13,11,254
chr11-255,['Abca13'],[1.0],Abca13,11,255
chr11-256,['Abca13'],[1.0],Abca13,11,256
chr11-257,['Abca13'],[1.0],Abca13,11,257
chr11-258,['Abca13'],[1.0],Abca13,11,258
chr11-259,['Abca13'],[1.0],Abca13,11,259
chr11-260,['Abca13'],[1.0],Abca13,11,260
chr11-261,['Abca13'],[1.0],Abca13,11,261
chr11-262,['Abca13'],[1.0],Abca13,11,262
chr11-263,['Abca13'],[1.0],Abca13,11,263
chr11-264,['Abca13'],[0.37036],Abca13,11,264
chr11-366,['Cobl'],[0.533],Cobl,11,366
chr11-367,['Cobl'],[1.0],Cobl,11,367
chr11-368,['Cobl'],[1.0],Cobl,11,368
chr11-369,['Cobl'],[1.0],Cobl,11,369
chr11-370,['Cobl'],[1.0],Cobl,11,370
chr11-371,['Cobl'],[1.0],Cobl,11,371
chr11-372,['Cobl'],[1.0],Cobl,11,372
chr11-373,['Cobl'],[1.0],Cobl,11,373
chr11-374,['Cobl'],[1.0],Cobl,11,374
chr11-375,['Cobl'],[0.5984],Cobl,11,375
chr11-739,['Wdpcp'],[0.1088],Wdpcp,11,739
chr11-740,['Wdpcp'],[1.0],Wdpcp,11,740
chr11-741,['Wdpcp'],[1.0],Wdpcp,11,741
chr11-742,['Wdpcp'],[1.0],Wdpcp,11,742
chr11-743,['Wdpcp'],[1.0],Wdpcp,11,743
chr11-744,['Wdpcp'],[1.0],Wdpcp,11,744
chr11-745,['Wdpcp'],[1.0],Wdpcp,11,745
chr11-746,['Wdpcp'],[1.0],Wdpcp,11,746
chr11-747,['Wdpcp'],[1.0],Wdpcp,11,747
chr11-748,['Wdpcp'],[1.0],Wdpcp,11,748
chr11-749,['Wdpcp'],[1.0],Wdpcp,11,749
chr11-750,['Wdpcp'],[1.0],Wdpcp,11,750
chr11-751,['Wdpcp'],[1.0],Wdpcp,11,751
chr11-752,['Wdpcp'],[0.94744],Wdpcp,11,752
chr11-757,['Ehbp1'],[0.767],Ehbp1,11,757
chr11-758,['Ehbp1'],[1.0],Ehbp1,11,758
chr11-759,['Ehbp1'],[1.0],Ehbp1,11,759
chr11-760,['Ehbp1'],[1.0],Ehbp1,11,760
chr11-761,['Ehbp1'],[1.0],Ehbp1,11,761
chr11-762,['Ehbp1'],[1.0],Ehbp1,11,762
chr11-763,['Ehbp1'],[1.0],Ehbp1,11,763
chr11-764,['Ehbp1'],[1.0],Ehbp1,11,764
chr11-765,['Ehbp1'],[1.0],Ehbp1,11,765
chr11-766,['Ehbp1'],[1.0],Ehbp1,11,766
chr11-767,['Ehbp1'],[1.0],Ehbp1,11,767
chr11-768,['Ehbp1'],[0.4718],Ehbp1,11,768
chr11-901,['5730522E02Rik'],[0.3262],5730522E02Rik,11,901
chr11-902,['5730522E02Rik'],[1.0],5730522E02Rik,11,902
chr11-903,['5730522E02Rik'],[1.0],5730522E02Rik,11,903
chr11-904,['5730522E02Rik'],[1.0],5730522E02Rik,11,904
chr11-905,['5730522E02Rik'],[1.0],5730522E02Rik,11,905
chr11-906,['5730522E02Rik'],[1.0],5730522E02Rik,11,906
chr11-907,['5730522E02Rik'],[1.0],5730522E02Rik,11,907
chr11-908,['5730522E02Rik'],[1.0],5730522E02Rik,11,908
chr11-909,['5730522E02Rik'],[1.0],5730522E02Rik,11,909
chr11-910,['5730522E02Rik'],[1.0],5730522E02Rik,11,910
chr11-911,['5730522E02Rik'],[1.0],5730522E02Rik,11,911
chr11-912,['5730522E02Rik'],[1.0],5730522E02Rik,11,912
chr11-913,['5730522E02Rik'],[1.0],5730522E02Rik,11,913
chr11-914,['5730522E02Rik'],[1.0],5730522E02Rik,11,914
chr11-915,['5730522E02Rik'],[1.0],5730522E02Rik,11,915
chr11-916,['5730522E02Rik'],[1.0],5730522E02Rik,11,916
chr11-917,['5730522E02Rik'],[1.0],5730522E02Rik,11,917
chr11-918,['5730522E02Rik'],[1.0],5730522E02Rik,11,918
chr11-919,['5730522E02Rik'],[1.0],5730522E02Rik,11,919
chr11-920,['5730522E02Rik'],[1.0],5730522E02Rik,11,920
chr11-921,['5730522E02Rik'],[1.0],5730522E02Rik,11,921
chr11-922,['5730522E02Rik'],[1.0],5730522E02Rik,11,922
chr11-923,['5730522E02Rik'],[1.0],5730522E02Rik,11,923
chr11-924,['5730522E02Rik'],[1.0],5730522E02Rik,11,924
chr11-925,['5730522E02Rik'],[0.42304],5730522E02Rik,11,925
chr11-1066,['Eml6'],[0.278],Eml6,11,1066
chr11-1067,['Eml6'],[1.0],Eml6,11,1067
chr11-1068,['Eml6'],[1.0],Eml6,11,1068
chr11-1069,['Eml6'],[1.0],Eml6,11,1069
chr11-1070,['Eml6'],[1.0],Eml6,11,1070
chr11-1071,['Eml6'],[1.0],Eml6,11,1071
chr11-1072,['Eml6'],[1.0],Eml6,11,1072
chr11-1073,['Eml6'],[1.0],Eml6,11,1073
chr11-1074,['Eml6'],[1.0],Eml6,11,1074
chr11-1075,['Eml6'],[1.0],Eml6,11,1075
chr11-1076,['Eml6'],[1.0],Eml6,11,1076
chr11-1077,['Eml6'],[1.0],Eml6,11,1077
chr11-1078,['Eml6'],[0.04132],Eml6,11,1078
chr11-1205,['Ranbp17'],[0.52828],Ranbp17,11,1205
chr11-1206,['Ranbp17'],[1.0],Ranbp17,11,1206
chr11-1207,['Ranbp17'],[1.0],Ranbp17,11,1207
chr11-1208,['Ranbp17'],[1.0],Ranbp17,11,1208
chr11-1209,['Ranbp17'],[1.0],Ranbp17,11,1209
