100kb name,genes,overlap_pct,gene,chrom_id,100kb bin
chr9-g44,"['Gria4', 'Gria4', 'Gria4', 'Gria4']","[0.28432, 1.0, 1.0, 1.0]",Gria4,9,44
chr9-g45,"['Gria4', 'Gria4', 'Gria4', 'Gria4']","[1.0, 1.0, 1.0, 1.0]",Gria4,9,45
chr9-g46,"['Gria4', 'Gria4', 'Gria4', 'Gria4']","[1.0, 1.0, 1.0, 1.0]",Gria4,9,46
chr9-g47,"['Gria4', 'Gria4', 'Gria4', 'Gria4']","[1.0, 1.0, 1.0, 0.84936]",Gria4,9,47
chr9-g61,"['Pdgfd', 'Pdgfd']","[0.2606, 1.0]",Pdgfd,9,61
chr9-g62,"['Pdgfd', 'Pdgfd', 'Pdgfd', 'Pdgfd']","[1.0, 1.0, 1.0, 1.0]",Pdgfd,9,62
chr9-g63,"['Pdgfd', 'Pdgfd', 'Pdgfd', 'Pdgfd']","[1.0, 1.0, 1.0, 0.1538]",Pdgfd,9,63
chr9-g89,['Arhgap42'],[0.29976],Arhgap42,9,89
chr9-g90,"['Arhgap42', 'Arhgap42', 'Arhgap42', 'Arhgap42']","[1.0, 1.0, 1.0, 1.0]",Arhgap42,9,90
chr9-g91,"['Arhgap42', 'Arhgap42', 'Arhgap42', 'Arhgap42']","[1.0, 1.0, 1.0, 1.0]",Arhgap42,9,91
chr9-g92,"['Arhgap42', 'Arhgap42']","[1.0, 0.56108]",Arhgap42,9,92
chr9-g96,"['Cntn5', 'Cntn5']","[0.5644, 1.0]",Cntn5,9,96
chr9-g97,"['Cntn5', 'Cntn5', 'Cntn5', 'Cntn5']","[1.0, 1.0, 1.0, 1.0]",Cntn5,9,97
chr9-g98,"['Cntn5', 'Cntn5', 'Cntn5', 'Cntn5']","[1.0, 1.0, 1.0, 1.0]",Cntn5,9,98
chr9-g99,"['Cntn5', 'Cntn5', 'Cntn5', 'Cntn5']","[1.0, 1.0, 1.0, 1.0]",Cntn5,9,99
chr9-g100,"['Cntn5', 'Cntn5', 'Cntn5', 'Cntn5']","[1.0, 1.0, 1.0, 1.0]",Cntn5,9,100
chr9-g101,"['Cntn5', 'Cntn5', 'Cntn5', 'Cntn5']","[1.0, 1.0, 1.0, 1.0]",Cntn5,9,101
chr9-g102,"['Cntn5', 'Cntn5', 'Cntn5', 'Cntn5']","[1.0, 1.0, 1.0, 1.0]",Cntn5,9,102
chr9-g103,"['Cntn5', 'Cntn5', 'Cntn5', 'Cntn5']","[1.0, 1.0, 1.0, 1.0]",Cntn5,9,103
chr9-g104,"['Cntn5', 'Cntn5', 'Cntn5', 'Cntn5']","[1.0, 1.0, 1.0, 1.0]",Cntn5,9,104
chr9-g105,"['Cntn5', 'Cntn5', 'Cntn5', 'Cntn5']","[1.0, 1.0, 1.0, 1.0]",Cntn5,9,105
chr9-g106,"['Cntn5', 'Cntn5', 'Cntn5', 'Cntn5']","[1.0, 1.0, 1.0, 1.0]",Cntn5,9,106
chr9-g107,"['Cntn5', 'Cntn5', 'Cntn5', 'Cntn5']","[1.0, 1.0, 1.0, 1.0]",Cntn5,9,107
chr9-g108,"['Cntn5', 'Cntn5', 'Cntn5', 'Cntn5']","[1.0, 1.0, 1.0, 1.0]",Cntn5,9,108
chr9-g109,['Cntn5'],[0.191],Cntn5,9,109
chr9-g159,"['Fat3', 'Fat3', 'Fat3', 'Fat3']","[0.59244, 1.0, 1.0, 1.0]",Fat3,9,159
chr9-g160,"['Fat3', 'Fat3', 'Fat3', 'Fat3']","[1.0, 1.0, 1.0, 1.0]",Fat3,9,160
chr9-g161,"['Fat3', 'Fat3', 'Fat3', 'Fat3']","[1.0, 1.0, 1.0, 1.0]",Fat3,9,161
chr9-g162,"['Fat3', 'Fat3', 'Fat3', 'Fat3']","[1.0, 1.0, 1.0, 1.0]",Fat3,9,162
chr9-g163,"['Fat3', 'Fat3', 'Fat3', 'Fat3']","[1.0, 1.0, 1.0, 1.0]",Fat3,9,163
chr9-g164,"['Fat3', 'Fat3', 'Fat3', 'Fat3']","[1.0, 1.0, 1.0, 1.0]",Fat3,9,164
chr9-g165,['Fat3'],[0.08216],Fat3,9,165
chr9-g224,['Bbs9'],[0.97144],Bbs9,9,224
chr9-g225,"['Bbs9', 'Bbs9', 'Bbs9', 'Bbs9']","[1.0, 1.0, 1.0, 1.0]",Bbs9,9,225
chr9-g226,"['Bbs9', 'Bbs9', 'Bbs9', 'Bbs9']","[1.0, 1.0, 1.0, 1.0]",Bbs9,9,226
chr9-g227,"['Bbs9', 'Bbs9', 'Bbs9', 'Bbs9']","[1.0, 1.0, 1.0, 1.0]",Bbs9,9,227
chr9-g228,"['Bbs9', 'Bbs9', 'Bbs9', 'Bbs9']","[1.0, 1.0, 1.0, 0.5312]",Bbs9,9,228
chr9-g232,"['Bmper', 'Bmper', 'Bmper', 'Bmper']","[0.077, 1.0, 1.0, 1.0]",Bmper,9,232
chr9-g233,"['Bmper', 'Bmper', 'Bmper', 'Bmper']","[1.0, 1.0, 1.0, 1.0]",Bmper,9,233
chr9-g234,"['Bmper', 'Bmper', 'Bmper', 'Bmper']","[1.0, 1.0, 1.0, 0.4086]",Bmper,9,234
chr9-g240,['Npsr1'],[0.07932],Npsr1,9,240
chr9-g241,"['Npsr1', 'Npsr1', 'Npsr1', 'Npsr1']","[1.0, 1.0, 1.0, 1.0]",Npsr1,9,241
chr9-g242,"['Npsr1', 'Npsr1', 'Npsr1', 'Npsr1']","[1.0, 1.0, 1.0, 1.0]",Npsr1,9,242
chr9-g243,['Npsr1'],[0.65592],Npsr1,9,243
chr9-g284,"['Opcml', 'Opcml', 'Opcml', 'Opcml']","[0.82692, 1.0, 1.0, 1.0]",Opcml,9,284
chr9-g285,"['Opcml', 'Opcml', 'Opcml', 'Opcml']","[1.0, 1.0, 1.0, 1.0]",Opcml,9,285
chr9-g286,"['Opcml', 'Opcml', 'Opcml', 'Opcml']","[1.0, 1.0, 1.0, 1.0]",Opcml,9,286
chr9-g287,"['Opcml', 'Opcml', 'Opcml', 'Opcml']","[1.0, 1.0, 1.0, 1.0]",Opcml,9,287
chr9-g288,"['Opcml', 'Opcml', 'Opcml', 'Opcml']","[1.0, 1.0, 1.0, 1.0]",Opcml,9,288
chr9-g289,"['Opcml', 'Opcml', 'Ntm']","[1.0, 0.0164, 0.21008]",Opcml,9,289
chr9-g290,"['Ntm', 'Ntm', 'Ntm', 'Ntm']","[1.0, 1.0, 1.0, 1.0]",Ntm,9,290
chr9-g291,"['Ntm', 'Ntm', 'Ntm', 'Ntm']","[1.0, 1.0, 1.0, 1.0]",Ntm,9,291
chr9-g292,"['Ntm', 'Ntm', 'Ntm', 'Ntm']","[1.0, 1.0, 1.0, 1.0]",Ntm,9,292
chr9-g293,"['Ntm', 'Ntm', 'Ntm', 'Ntm']","[1.0, 1.0, 1.0, 1.0]",Ntm,9,293
chr9-g294,"['Ntm', 'Ntm', 'Ntm', 'Ntm']","[1.0, 1.0, 1.0, 1.0]",Ntm,9,294
chr9-g295,"['Ntm', 'Ntm', 'Ntm', 'Ntm']","[1.0, 1.0, 1.0, 1.0]",Ntm,9,295
chr9-g296,"['Ntm', 'Ntm', 'Ntm', 'Ntm']","[1.0, 1.0, 1.0, 1.0]",Ntm,9,296
chr9-g297,"['Ntm', 'Ntm', 'Ntm', 'Ntm']","[1.0, 1.0, 1.0, 1.0]",Ntm,9,297
chr9-g298,"['Ntm', 'Ntm', 'Ntm', 'Ntm']","[1.0, 1.0, 1.0, 1.0]",Ntm,9,298
chr9-g299,"['Ntm', 'Ntm', 'Ntm']","[1.0, 1.0, 0.53076]",Ntm,9,299
chr9-g320,"['Arhgap32', 'Arhgap32', 'Arhgap32', 'Arhgap32']","[0.33504, 1.0, 1.0, 1.0]",Arhgap32,9,320
chr9-g321,"['Arhgap32', 'Arhgap32', 'Arhgap32', 'Arhgap32']","[1.0, 1.0, 1.0, 1.0]",Arhgap32,9,321
chr9-g322,"['Arhgap32', 'Arhgap32', 'Arhgap32']","[1.0, 1.0, 0.5906]",Arhgap32,9,322
chr9-g344,['Kirrel3'],[0.4508],Kirrel3,9,344
chr9-g345,"['Kirrel3', 'Kirrel3', 'Kirrel3', 'Kirrel3']","[1.0, 1.0, 1.0, 1.0]",Kirrel3,9,345
chr9-g346,"['Kirrel3', 'Kirrel3', 'Kirrel3', 'Kirrel3']","[1.0, 1.0, 1.0, 1.0]",Kirrel3,9,346
chr9-g347,"['Kirrel3', 'Kirrel3', 'Kirrel3', 'Kirrel3']","[1.0, 1.0, 1.0, 1.0]",Kirrel3,9,347
chr9-g348,"['Kirrel3', 'Kirrel3', 'Kirrel3', 'Kirrel3']","[1.0, 1.0, 1.0, 1.0]",Kirrel3,9,348
chr9-g349,"['Kirrel3', 'Kirrel3', 'Kirrel3', 'Kirrel3']","[1.0, 1.0, 1.0, 1.0]",Kirrel3,9,349
chr9-g350,"['Kirrel3', 'Kirrel3']","[1.0, 0.45228]",Kirrel3,9,350
chr9-g368,['Pknox2'],[0.36088],Pknox2,9,368
chr9-g369,"['Pknox2', 'Pknox2', 'Pknox2', 'Pknox2']","[1.0, 1.0, 1.0, 1.0]",Pknox2,9,369
chr9-g370,"['Pknox2', 'Pknox2', 'Pknox2', 'Pknox2']","[1.0, 1.0, 1.0, 1.0]",Pknox2,9,370
chr9-g371,"['Pknox2', 'Pknox2']","[1.0, 0.89288]",Pknox2,9,371
chr9-g402,['Gramd1b'],[0.27068],Gramd1b,9,402
chr9-g403,"['Gramd1b', 'Gramd1b', 'Gramd1b', 'Gramd1b']","[1.0, 1.0, 1.0, 1.0]",Gramd1b,9,403
chr9-g404,"['Gramd1b', 'Gramd1b', 'Gramd1b', 'Gramd1b']","[1.0, 1.0, 1.0, 1.0]",Gramd1b,9,404
chr9-g405,"['Gramd1b', 'Gramd1b']","[1.0, 0.25532]",Gramd1b,9,405
chr9-g413,['Mir100hg'],[0.939],Mir100hg,9,413
chr9-g414,"['Mir100hg', 'Mir100hg', 'Mir100hg', 'Mir100hg']","[1.0, 1.0, 1.0, 1.0]",Mir100hg,9,414
chr9-g415,"['Mir100hg', 'Mir100hg', 'Mir100hg', 'Mir100hg']","[1.0, 1.0, 1.0, 0.60076]",Mir100hg,9,415
chr9-g425,"['Grik4', 'Grik4', 'Grik4', 'Grik4']","[0.18356, 1.0, 1.0, 1.0]",Grik4,9,425
chr9-g426,"['Grik4', 'Grik4', 'Grik4', 'Grik4']","[1.0, 1.0, 1.0, 1.0]",Grik4,9,426
chr9-g427,"['Grik4', 'Grik4', 'Grik4', 'Grik4']","[1.0, 1.0, 1.0, 1.0]",Grik4,9,427
chr9-g428,"['Grik4', 'Grik4', 'Grik4', 'Grik4']","[1.0, 1.0, 1.0, 1.0]",Grik4,9,428
chr9-g429,"['Grik4', 'Grik4']","[1.0, 0.77484]",Grik4,9,429
chr9-g454,"['Dscaml1', 'Dscaml1', 'Dscaml1']","[0.78592, 1.0, 1.0]",Dscaml1,9,454
chr9-g455,"['Dscaml1', 'Dscaml1', 'Dscaml1', 'Dscaml1']","[1.0, 1.0, 1.0, 1.0]",Dscaml1,9,455
chr9-g456,"['Dscaml1', 'Dscaml1', 'Dscaml1', 'Dscaml1']","[1.0, 1.0, 1.0, 1.0]",Dscaml1,9,456
chr9-g457,"['Dscaml1', 'Dscaml1', 'Dscaml1']","[1.0, 1.0, 0.14852]",Dscaml1,9,457
chr9-g460,"['Sik3', 'Sik3', 'Sik3', 'Sik3']","[0.48724, 1.0, 1.0, 1.0]",Sik3,9,460
chr9-g461,"['Sik3', 'Sik3', 'Sik3', 'Sik3']","[1.0, 1.0, 1.0, 1.0]",Sik3,9,461
chr9-g462,['Sik3'],[0.96776],Sik3,9,462
chr9-g475,"['Cadm1', 'Cadm1', 'Cadm1']","[0.78596, 1.0, 1.0]",Cadm1,9,475
chr9-g476,"['Cadm1', 'Cadm1', 'Cadm1', 'Cadm1']","[1.0, 1.0, 1.0, 1.0]",Cadm1,9,476
chr9-g477,"['Cadm1', 'Cadm1', 'Cadm1', 'Cadm1']","[1.0, 1.0, 1.0, 1.0]",Cadm1,9,477
chr9-g478,"['Cadm1', 'Cadm1', 'Cadm1']","[1.0, 1.0, 0.1354]",Cadm1,9,478
chr9-g495,"['Ncam1', 'Ncam1', 'Ncam1', 'Ncam1']","[0.91488, 1.0, 1.0, 1.0]",Ncam1,9,495
chr9-g496,"['Ncam1', 'Ncam1', 'Ncam1', 'Ncam1']","[1.0, 1.0, 1.0, 1.0]",Ncam1,9,496
chr9-g497,"['Ncam1', 'Ncam1', 'Ncam1', 'Ncam1']","[1.0, 1.0, 1.0, 0.97572]",Ncam1,9,497
chr9-g555,"['Scaper', 'Scaper', 'Scaper']","[0.00488, 1.0, 1.0]",Scaper,9,555
chr9-g556,"['Scaper', 'Scaper', 'Scaper', 'Scaper']","[1.0, 1.0, 1.0, 1.0]",Scaper,9,556
chr9-g557,"['Scaper', 'Scaper', 'Scaper', 'Scaper']","[1.0, 1.0, 1.0, 1.0]",Scaper,9,557
chr9-g558,"['Scaper', 'Scaper', 'Scaper', 'Scaper']","[1.0, 1.0, 1.0, 1.0]",Scaper,9,558
chr9-g559,"['Scaper', 'Scaper']","[1.0, 0.52476]",Scaper,9,559
chr9-g562,"['Peak1', 'Peak1', 'Peak1', 'Peak1']","[0.95488, 1.0, 1.0, 1.0]",Peak1,9,562
chr9-g563,"['Peak1', 'Peak1', 'Peak1', 'Peak1']","[1.0, 1.0, 1.0, 1.0]",Peak1,9,563
chr9-g564,['Peak1'],[0.722],Peak1,9,564
chr9-g599,"['Thsd4', 'Thsd4']","[0.3228, 1.0]",Thsd4,9,599
chr9-g600,"['Thsd4', 'Thsd4', 'Thsd4', 'Thsd4']","[1.0, 1.0, 1.0, 1.0]",Thsd4,9,600
chr9-g601,"['Thsd4', 'Thsd4', 'Thsd4', 'Thsd4']","[1.0, 1.0, 1.0, 1.0]",Thsd4,9,601
chr9-g602,"['Thsd4', 'Thsd4', 'Thsd4', 'Thsd4']","[1.0, 1.0, 1.0, 1.0]",Thsd4,9,602
chr9-g603,"['Thsd4', 'Thsd4', 'Thsd4', 'Thsd4']","[1.0, 1.0, 1.0, 1.0]",Thsd4,9,603
chr9-g604,"['Thsd4', 'Thsd4', 'Thsd4', 'Thsd4']","[1.0, 1.0, 1.0, 1.0]",Thsd4,9,604
chr9-g605,['Thsd4'],[0.4414],Thsd4,9,605
chr9-g631,"['Map2k5', 'Map2k5']","[0.44932, 1.0]",Map2k5,9,631
chr9-g632,"['Map2k5', 'Map2k5', 'Map2k5', 'Map2k5']","[1.0, 1.0, 1.0, 1.0]",Map2k5,9,632
chr9-g633,"['Map2k5', 'Map2k5', 'Map2k5', 'Map2k5']","[1.0, 1.0, 1.0, 0.11608]",Map2k5,9,633
chr9-g643,['Megf11'],[0.575],Megf11,9,643
chr9-g644,"['Megf11', 'Megf11', 'Megf11', 'Megf11']","[1.0, 1.0, 1.0, 1.0]",Megf11,9,644
chr9-g645,"['Megf11', 'Megf11', 'Megf11', 'Megf11']","[1.0, 1.0, 1.0, 1.0]",Megf11,9,645
chr9-g646,"['Megf11', 'Megf11', 'Megf11', 'Megf11']","[1.0, 1.0, 1.0, 1.0]",Megf11,9,646
chr9-g647,['Megf11'],[0.3682],Megf11,9,647
chr9-g672,"['Tln2', 'Tln2', 'Tln2', 'Tln2']","[0.31664, 1.0, 1.0, 1.0]",Tln2,9,672
chr9-g673,"['Tln2', 'Tln2', 'Tln2', 'Tln2']","[1.0, 1.0, 1.0, 1.0]",Tln2,9,673
chr9-g674,"['Tln2', 'Tln2', 'Tln2', 'Tln2']","[1.0, 1.0, 1.0, 1.0]",Tln2,9,674
chr9-g675,"['Tln2', 'Tln2', 'Tln2']","[1.0, 1.0, 0.38812]",Tln2,9,675
chr9-g686,"['Rora', 'Rora']","[0.8486, 1.0]",Rora,9,686
chr9-g687,"['Rora', 'Rora', 'Rora', 'Rora']","[1.0, 1.0, 1.0, 1.0]",Rora,9,687
chr9-g688,"['Rora', 'Rora', 'Rora', 'Rora']","[1.0, 1.0, 1.0, 1.0]",Rora,9,688
chr9-g689,"['Rora', 'Rora', 'Rora', 'Rora']","[1.0, 1.0, 1.0, 1.0]",Rora,9,689
chr9-g690,"['Rora', 'Rora', 'Rora', 'Rora']","[1.0, 1.0, 1.0, 1.0]",Rora,9,690
chr9-g691,"['Rora', 'Rora', 'Rora', 'Rora']","[1.0, 1.0, 1.0, 1.0]",Rora,9,691
chr9-g692,"['Rora', 'Rora', 'Rora', 'Rora']","[1.0, 1.0, 1.0, 1.0]",Rora,9,692
chr9-g693,"['Rora', 'Rora', 'Rora', 'Rora']","[1.0, 1.0, 1.0, 0.52984]",Rora,9,693
chr9-g718,"['Tcf12', 'Tcf12', 'Tcf12']","[0.22996, 1.0, 1.0]",Tcf12,9,718
chr9-g719,"['Tcf12', 'Tcf12', 'Tcf12', 'Tcf12']","[1.0, 1.0, 1.0, 1.0]",Tcf12,9,719
chr9-g720,"['Tcf12', 'Tcf12', 'Tcf12', 'Tcf12']","[1.0, 1.0, 1.0, 1.0]",Tcf12,9,720
chr9-g721,['Tcf12'],[0.47276],Tcf12,9,721
chr9-g734,['Unc13c'],[0.82308],Unc13c,9,734
chr9-g735,"['Unc13c', 'Unc13c', 'Unc13c', 'Unc13c']","[1.0, 1.0, 1.0, 1.0]",Unc13c,9,735
chr9-g736,"['Unc13c', 'Unc13c', 'Unc13c', 'Unc13c']","[1.0, 1.0, 1.0, 1.0]",Unc13c,9,736
chr9-g737,"['Unc13c', 'Unc13c', 'Unc13c', 'Unc13c']","[1.0, 1.0, 1.0, 1.0]",Unc13c,9,737
chr9-g738,"['Unc13c', 'Unc13c', 'Unc13c', 'Unc13c']","[1.0, 1.0, 1.0, 1.0]",Unc13c,9,738
chr9-g739,"['Unc13c', 'Unc13c', 'Unc13c']","[1.0, 1.0, 0.76148]",Unc13c,9,739
chr9-g771,"['Mlip', 'Mlip', 'Mlip', 'Mlip']","[0.91668, 1.0, 1.0, 1.0]",Mlip,9,771
chr9-g772,"['Mlip', 'Mlip', 'Mlip', 'Mlip']","[1.0, 1.0, 1.0, 1.0]",Mlip,9,772
chr9-g773,"['Mlip', 'Mlip']","[1.0, 0.9148]",Mlip,9,773
chr9-g946,"['Slc9a9', 'Slc9a9']","[0.20436, 1.0]",Slc9a9,9,946
chr9-g947,"['Slc9a9', 'Slc9a9', 'Slc9a9', 'Slc9a9']","[1.0, 1.0, 1.0, 1.0]",Slc9a9,9,947
chr9-g948,"['Slc9a9', 'Slc9a9', 'Slc9a9', 'Slc9a9']","[1.0, 1.0, 1.0, 1.0]",Slc9a9,9,948
chr9-g949,"['Slc9a9', 'Slc9a9', 'Slc9a9', 'Slc9a9']","[1.0, 1.0, 1.0, 1.0]",Slc9a9,9,949
chr9-g950,"['Slc9a9', 'Slc9a9', 'Slc9a9', 'Slc9a9']","[1.0, 1.0, 1.0, 1.0]",Slc9a9,9,950
chr9-g951,"['Slc9a9', 'Slc9a9', 'Slc9a9', 'Slc9a9']","[1.0, 1.0, 1.0, 1.0]",Slc9a9,9,951
chr9-g952,"['Slc9a9', 'Slc9a9']","[1.0, 0.21808]",Slc9a9,9,952
chr9-g974,"['Clstn2', 'Clstn2', 'Clstn2']","[0.22424, 1.0, 1.0]",Clstn2,9,974
chr9-g975,"['Clstn2', 'Clstn2', 'Clstn2', 'Clstn2']","[1.0, 1.0, 1.0, 1.0]",Clstn2,9,975
chr9-g976,"['Clstn2', 'Clstn2', 'Clstn2', 'Clstn2']","[1.0, 1.0, 1.0, 1.0]",Clstn2,9,976
chr9-g977,"['Clstn2', 'Clstn2', 'Clstn2', 'Clstn2']","[1.0, 1.0, 1.0, 1.0]",Clstn2,9,977
chr9-g978,"['Clstn2', 'Clstn2', 'Clstn2', 'Clstn2']","[1.0, 1.0, 1.0, 1.0]",Clstn2,9,978
chr9-g979,"['Clstn2', 'Clstn2', 'Clstn2', 'Clstn2']","[1.0, 1.0, 1.0, 1.0]",Clstn2,9,979
chr9-g980,"['Clstn2', 'Clstn2']","[1.0, 0.32668]",Clstn2,9,980
chr9-g1006,"['Stag1', 'Stag1', 'Stag1']","[0.26212, 1.0, 1.0]",Stag1,9,1006
chr9-g1007,"['Stag1', 'Stag1', 'Stag1', 'Stag1']","[1.0, 1.0, 1.0, 1.0]",Stag1,9,1007
chr9-g1008,"['Stag1', 'Stag1', 'Stag1', 'Stag1']","[1.0, 1.0, 1.0, 1.0]",Stag1,9,1008
chr9-g1009,"['Stag1', 'Stag1', 'Stag1']","[1.0, 1.0, 0.34176]",Stag1,9,1009
chr9-g1019,"['Ephb1', 'Ephb1', 'Ephb1', 'Ephb1']","[0.11492, 1.0, 1.0, 1.0]",Ephb1,9,1019
chr9-g1020,"['Ephb1', 'Ephb1', 'Ephb1', 'Ephb1']","[1.0, 1.0, 1.0, 1.0]",Ephb1,9,1020
chr9-g1021,"['Ephb1', 'Ephb1', 'Ephb1', 'Ephb1']","[1.0, 1.0, 1.0, 1.0]",Ephb1,9,1021
chr9-g1022,"['Ephb1', 'Ephb1', 'Ephb1', 'Ephb1']","[1.0, 1.0, 1.0, 1.0]",Ephb1,9,1022
chr9-g1023,"['Ephb1', 'Ephb1', 'Ephb1']","[1.0, 1.0, 0.18772]",Ephb1,9,1023
chr9-g1034,['Tmem108'],[0.6826],Tmem108,9,1034
chr9-g1035,"['Tmem108', 'Tmem108', 'Tmem108', 'Tmem108']","[1.0, 1.0, 1.0, 1.0]",Tmem108,9,1035
chr9-g1036,"['Tmem108', 'Tmem108', 'Tmem108', 'Tmem108']","[1.0, 1.0, 1.0, 1.0]",Tmem108,9,1036
chr9-g1037,"['Tmem108', 'Tmem108', 'Tmem108']","[1.0, 1.0, 0.47348]",Tmem108,9,1037
chr9-g1045,"['Cpne4', 'Cpne4']","[0.333, 1.0]",Cpne4,9,1045
chr9-g1046,"['Cpne4', 'Cpne4', 'Cpne4', 'Cpne4']","[1.0, 1.0, 1.0, 1.0]",Cpne4,9,1046
chr9-g1047,"['Cpne4', 'Cpne4', 'Cpne4', 'Cpne4']","[1.0, 1.0, 1.0, 1.0]",Cpne4,9,1047
chr9-g1048,"['Cpne4', 'Cpne4', 'Cpne4', 'Cpne4']","[1.0, 1.0, 1.0, 1.0]",Cpne4,9,1048
chr9-g1049,"['Cpne4', 'Cpne4', 'Cpne4', 'Cpne4']","[1.0, 1.0, 1.0, 1.0]",Cpne4,9,1049
chr9-g1050,"['Cpne4', 'Cpne4']","[1.0, 0.38176]",Cpne4,9,1050
chr9-g1051,"['Nek11', 'Nek11']","[0.50136, 1.0]",Nek11,9,1051
chr9-g1052,"['Nek11', 'Nek11', 'Nek11', 'Nek11']","[1.0, 1.0, 1.0, 1.0]",Nek11,9,1052
chr9-g1053,"['Nek11', 'Nek11', 'Nek11', 'Nek11']","[1.0, 1.0, 1.0, 0.81148]",Nek11,9,1053
chr9-g1068,['Dock3'],[0.28704],Dock3,9,1068
chr9-g1069,"['Dock3', 'Dock3', 'Dock3', 'Dock3']","[1.0, 1.0, 1.0, 1.0]",Dock3,9,1069
chr9-g1070,"['Dock3', 'Dock3', 'Dock3', 'Dock3']","[1.0, 1.0, 1.0, 1.0]",Dock3,9,1070
chr9-g1071,"['Dock3', 'Dock3', 'Dock3', 'Dock3']","[1.0, 1.0, 1.0, 1.0]",Dock3,9,1071
chr9-g1072,"['Dock3', 'Dock3']","[1.0, 0.27636]",Dock3,9,1072
chr9-g1149,['Osbpl10'],[0.86064],Osbpl10,9,1149
chr9-g1150,"['Osbpl10', 'Osbpl10', 'Osbpl10', 'Osbpl10']","[1.0, 1.0, 1.0, 1.0]",Osbpl10,9,1150
chr9-g1151,"['Osbpl10', 'Osbpl10', 'Osbpl10', 'Osbpl10']","[1.0, 1.0, 1.0, 1.0]",Osbpl10,9,1151
chr9-g1152,"['Osbpl10', 'Osbpl10']","[1.0, 0.33092]",Osbpl10,9,1152
chr9-g1165,"['Rbms3', 'Rbms3']","[0.09016, 1.0]",Rbms3,9,1165
chr9-g1166,"['Rbms3', 'Rbms3', 'Rbms3', 'Rbms3']","[1.0, 1.0, 1.0, 1.0]",Rbms3,9,1166
chr9-g1167,"['Rbms3', 'Rbms3', 'Rbms3', 'Rbms3']","[1.0, 1.0, 1.0, 1.0]",Rbms3,9,1167
chr9-g1168,"['Rbms3', 'Rbms3', 'Rbms3', 'Rbms3']","[1.0, 1.0, 1.0, 1.0]",Rbms3,9,1168
chr9-g1169,"['Rbms3', 'Rbms3', 'Rbms3', 'Rbms3']","[1.0, 1.0, 1.0, 1.0]",Rbms3,9,1169
chr9-g1170,"['Rbms3', 'Rbms3', 'Rbms3', 'Rbms3']","[1.0, 1.0, 1.0, 1.0]",Rbms3,9,1170
chr9-g1171,"['Rbms3', 'Rbms3', 'Rbms3', 'Rbms3']","[1.0, 1.0, 1.0, 1.0]",Rbms3,9,1171
chr9-g1172,"['Rbms3', 'Rbms3', 'Rbms3', 'Rbms3']","[1.0, 1.0, 1.0, 1.0]",Rbms3,9,1172
chr9-g1173,"['Rbms3', 'Rbms3', 'Rbms3', 'Rbms3']","[1.0, 1.0, 1.0, 1.0]",Rbms3,9,1173
chr9-g1174,"['Rbms3', 'Rbms3', 'Rbms3', 'Rbms3']","[1.0, 1.0, 1.0, 1.0]",Rbms3,9,1174
chr9-g1175,"['Rbms3', 'Rbms3', 'Rbms3', 'Rbms3']","[1.0, 1.0, 1.0, 1.0]",Rbms3,9,1175
chr9-g1176,"['Rbms3', 'Rbms3']","[1.0, 0.19652]",Rbms3,9,1176
chr9-g1186,"['Itga9', 'Itga9', 'Itga9', 'Itga9']","[0.73168, 1.0, 1.0, 1.0]",Itga9,9,1186
chr9-g1187,"['Itga9', 'Itga9', 'Itga9', 'Itga9']","[1.0, 1.0, 1.0, 1.0]",Itga9,9,1187
chr9-g1188,"['Itga9', 'Itga9', 'Itga9', 'Itga9']","[1.0, 1.0, 1.0, 1.0]",Itga9,9,1188
chr9-g1189,['Itga9'],[0.04012],Itga9,9,1189
chr9-g1209,"['Ulk4', 'Ulk4']","[0.42188, 1.0]",Ulk4,9,1209
chr9-g1210,"['Ulk4', 'Ulk4', 'Ulk4', 'Ulk4']","[1.0, 1.0, 1.0, 1.0]",Ulk4,9,1210
chr9-g1211,"['Ulk4', 'Ulk4', 'Ulk4', 'Ulk4']","[1.0, 1.0, 1.0, 1.0]",Ulk4,9,1211
chr9-g1212,"['Ulk4', 'Ulk4', 'Ulk4', 'Ulk4']","[1.0, 1.0, 1.0, 0.08688]",Ulk4,9,1212
chr10-g37,"['Plekhg1', 'Plekhg1', 'Plekhg1']","[0.38496, 1.0, 1.0]",Plekhg1,10,37
chr10-g38,"['Plekhg1', 'Plekhg1', 'Plekhg1', 'Plekhg1']","[1.0, 1.0, 1.0, 1.0]",Plekhg1,10,38
chr10-g39,"['Plekhg1', 'Plekhg1', 'Plekhg1']","[1.0, 1.0, 0.69208]",Plekhg1,10,39
chr10-g46,"['Esr1', 'Esr1', 'Esr1', 'Esr1']","[0.52048, 1.0, 1.0, 1.0]",Esr1,10,46
chr10-g47,"['Esr1', 'Esr1', 'Esr1', 'Esr1']","[1.0, 1.0, 1.0, 1.0]",Esr1,10,47
chr10-g48,"['Esr1', 'Esr1', 'Esr1', 'Esr1']","[1.0, 1.0, 1.0, 1.0]",Esr1,10,48
chr10-g49,"['Esr1', 'Esr1', 'Esr1', 'Esr1']","[1.0, 1.0, 1.0, 1.0]",Esr1,10,49
chr10-g50,['Esr1'],[0.22532],Esr1,10,50
chr10-g53,"['Syne1', 'Syne1', 'Syne1']","[0.52208, 1.0, 1.0]",Syne1,10,53
