200kb name,chrom,start,end,pct_gc,gene,density,gene_len,longest gene,shortest gene,mean len,median len,chrom_id,Bergmann_pol_ass,Bergmann_spk_ass,Granule_pol_ass,Granule_spk_ass,log2FC_G2B
chr8-g321,chr8,64200000,64400000,0.38795,Tll1,1.0,191239,191239.0,191239.0,191239.0,191239.0,8,0,0,0,1,5.630833841528962
chr8-g322,chr8,64400000,64600000,0.409565,"Mir710, Cpe",2.0,"110, 100559",100559.0,110.0,50334.5,50334.5,8,0,0,0,1,2.758733696002248
chr8-g323,chr8,64600000,64800000,0.4253399999999999,"Cpe, Msmo1, Klhl2",3.0,"100559, 15456, 110250",110250.0,15456.0,75421.66666666667,100559.0,8,0,0,0,0,1.9781460577941772
chr8-g341,chr8,68200000,68400000,0.420885,"Sh2d4a, 1700125H03Rik, Csgalnact1",3.0,"71177, 7252, 378366",378366.0,7252.0,152265.0,71177.0,8,0,0,0,0,-4.1794492396369005
chr8-g342,chr8,68400000,68600000,0.40447,Csgalnact1,1.0,378366,378366.0,378366.0,378366.0,378366.0,8,0,0,0,0,-4.1794492396369005
chr8-g343,chr8,68600000,68800000,0.4090499999999999,"Csgalnact1, Ints10",2.0,"378366, 35482",378366.0,35482.0,206924.0,206924.0,8,0,0,0,0,-4.1794492396369005
chr8-g352,chr8,70400000,70600000,0.5235299999999999,"Crtc1, Klhl26, Crlf1, Tmem59l, 4930522P08Rik, Uba52, Rex1bd, Kxd1, Ell, Fkbp8, Isyna1, Ssbp4",12.0,"57216, 26728, 10951, 3494, 2115, 2155, 2458, 9785, 53184, 7483, 2810, 10825",57216.0,2115.0,15767.0,8634.0,8,0,0,0,0,5.9631544240724095
chr8-g353,chr8,70600000,70800000,0.52991,"Ssbp4, Lrrc25, Gdf15, Pgpep1, Lsm4, Jund, Iqcn, Pde4c, Gm3336, Rab3a, Ifi30, Mpv17l2, Pik3r2, 2010320M18Rik, Mir7240, Mast3",16.0,"10825, 4007, 3064, 13303, 5522, 2878, 15626, 27113, 4093, 4008, 3891, 2273, 8537, 745, 58, 14317",27113.0,58.0,7516.25,4050.5,8,0,0,0,0,-2.4086574105396283
chr8-g357,chr8,71400000,71600000,0.506505,"Babam1, Ankle1, Dda1, Mrpl34, Abhd8, Gtpbp3, Ano8, Plvap, Ccdc194, Mvb12a, Bst2, Slc27a1, Nxnl1, Tmem221, Fam129c, Pgls",16.0,"7918, 4531, 6904, 828, 6958, 4551, 10049, 14017, 5608, 5097, 3217, 16714, 6095, 4569, 10504, 4084",16714.0,828.0,6977.75,5851.5,8,0,0,0,0,2.2050475844508237
chr8-g358,chr8,71600000,71800000,0.5060749999999999,"Fam129c, Colgalt1, Mir6769b, Unc13a, Insl3, Jak3, B3gnt3, Fcho1",8.0,"10504, 13888, 60, 45046, 1326, 14195, 10081, 17295",45046.0,60.0,14049.375,12196.0,8,0,0,0,0,2.77407146482368
chr8-g363,chr8,72625000,72800000,0.41568,"Nwd1, Sin3b, F2rl3",3.0,"68038, 34934, 2240",68038.0,2240.0,35070.666666666664,34934.0,8,0,0,0,0,-8.178613086676604
chr8-g386,chr8,77200000,77400000,0.446075,"Nr3c2, Arhgap10",2.0,"342683, 267588",342683.0,267588.0,305135.5,305135.5,8,0,0,0,0,5.150865819821408
chr8-g387,chr8,77400000,77600000,0.450455,"Arhgap10, 0610038B21Rik, Prmt9, Tmem184c",4.0,"267588, 1523, 31942, 14735",267588.0,1523.0,78947.0,23338.5,8,0,0,0,0,5.150865819821408
chr8-g406,chr8,81200000,81400000,0.3982549999999999,Inpp4b,1.0,780009,780009.0,780009.0,780009.0,780009.0,8,1,0,0,0,4.831984628465122
chr8-g407,chr8,81400000,81600000,0.383175,Inpp4b,1.0,780009,780009.0,780009.0,780009.0,780009.0,8,1,0,0,0,4.831984628465122
chr8-g408,chr8,81600000,81800000,0.38636,Inpp4b,1.0,780009,780009.0,780009.0,780009.0,780009.0,8,1,0,0,0,4.831984628465122
chr8-g409,chr8,81800000,82000000,0.385355,Inpp4b,1.0,780009,780009.0,780009.0,780009.0,780009.0,8,0,0,0,0,4.831984628465122
chr8-g410,chr8,82000000,82200000,0.387015,Inpp4b,1.0,780009,780009.0,780009.0,780009.0,780009.0,8,0,0,0,0,4.831984628465122
chr8-g414,chr8,82800000,83000000,0.419215,Rnf150,1.0,227916,227916.0,227916.0,227916.0,227916.0,8,1,0,0,0,5.978819656308406
chr8-g415,chr8,83000000,83200000,0.432075,"Rnf150, Tbc1d9",2.0,"227916, 107589",227916.0,107589.0,167752.5,167752.5,8,1,0,0,0,5.875517129794884
chr8-g416,chr8,83200000,83400000,0.43957,"Tbc1d9, Ucp1, Elmod2, Mgat4d, Clgn",5.0,"107589, 8109, 19855, 30931, 38711",107589.0,8109.0,41039.0,30931.0,8,1,0,0,0,5.779946630436669
chr8-g421,chr8,84200000,84400000,0.482445,"Mir24-2, Mir27a, Mir23a, Mir3074-2, Zswim4, D8Ertd738e, Mri1, Ccdc130",8.0,"107, 87, 75, 83, 26101, 3527, 6749, 12636",26101.0,75.0,6170.625,1817.0,8,1,0,0,0,1.9461758683623285
chr8-g422,chr8,84400000,84600000,0.4921649999999999,Cacna1a,1.0,224886,224886.0,224886.0,224886.0,224886.0,8,1,0,0,0,3.1331377734204024
chr8-g423,chr8,84600000,84800000,0.513135,"Cacna1a, Ier2, Nacc1, Trmt1, Lyl1, Nfix",6.0,"224886, 1522, 17384, 10562, 3260, 95657",224886.0,1522.0,58878.5,13973.0,8,1,0,0,0,3.1331377734204024
chr8-g424,chr8,84800000,85000000,0.491135,"Nfix, Dand5, Gadd45gip1, Rad23a, Calr, Syce2, Mir7069, Farsa, Gcdh, Dnase2a, Gm38426, Klf1, Mast1, Rtbdn, Prdx2, Rnaseh2a, Hook2, Junb",18.0,"95657, 16861, 3201, 6014, 4844, 15336, 62, 12272, 7535, 2949, 9581, 3308, 25501, 9616, 5189, 9467, 13343, 1840",95657.0,62.0,13476.444444444443,8501.0,8,0,0,0,0,4.982085261005818
chr8-g425,chr8,85000000,85200000,0.4641449999999998,"Hook2, Best2, Asna1, Tnpo2, Trir, Fbxw9, Dhps, Mir7070, Gm5741, A230103J11Rik, Man2b1, Wdr83os, Wdr83, Zfp791, Cks1brt",15.0,"13343, 7329, 7359, 20690, 3459, 7002, 3405, 86, 415, 7301, 15471, 1377, 5712, 14537, 21699",21699.0,86.0,8612.333333333334,7301.0,8,0,0,0,0,3.3582776775722447
chr8-g427,chr8,85400000,85600000,0.4401,"4921524J17Rik, Gpt2, Dnaja2",3.0,"24083, 36327, 17729",36327.0,17729.0,26046.33333333333,24083.0,8,1,0,0,0,-2.917958865577065
chr8-g437,chr8,87400000,87600000,0.45338,"Gm2694, Cbln1, 4933402J07Rik",3.0,"52743, 3740, 25291",52743.0,3740.0,27258.0,25291.0,8,0,0,0,0,5.086767066808669
chr8-g461,chr8,92200000,92400000,0.4502899999999999,"Crnde, Irx5",2.0,"30090, 3661",30090.0,3661.0,16875.5,16875.5,8,0,0,0,0,-5.9621049056131605
chr8-g470,chr8,94000000,94200000,0.455445,"Amfr, Nudt21, Ogfod1, Bbs2, Mt4, Mt2, Mt3, Mt1",8.0,"41053, 17637, 30725, 30558, 1828, 950, 1542, 1239",41053.0,950.0,15691.5,9732.5,8,1,0,0,0,-3.1104712970710766
chr8-g472,chr8,94400000,94600000,0.47717,"9330175E14Rik, Nlrc5, Mir7072, Cpne2, Fam192a",5.0,"1977, 54510, 60, 37502, 26786",54510.0,60.0,24167.0,26786.0,8,0,0,0,0,-8.494415109097895
chr8-g475,chr8,95000000,95200000,0.4981299999999999,"Adgrg1, Adgrg3, Drc7, Katnb1, Kifc3",5.0,"29810, 27558, 23039, 18674, 102999",102999.0,18674.0,40416.0,27558.0,8,0,0,0,0,-5.332686946883541
chr8-g476,chr8,95200000,95400000,0.492055,"Kifc3, Cngb1, Tepp, Usb1, Zfp319, Mmp15",6.0,"102999, 67543, 9732, 15230, 5681, 21998",102999.0,5681.0,37197.16666666666,18614.0,8,0,0,0,0,-5.332686946883541
chr8-g495,chr8,99000000,99200000,0.3617599999999999,"Gm15679, Cdh8",2.0,"20855, 387703",387703.0,20855.0,204279.0,204279.0,8,0,0,0,0,5.770484512859057
chr8-g496,chr8,99200000,99400000,0.369935,Cdh8,1.0,387703,387703.0,387703.0,387703.0,387703.0,8,0,0,0,0,5.770484512859057
chr8-g497,chr8,99400000,99600000,0.37917,"Cdh8, A330008L17Rik",2.0,"387703, 316765",387703.0,316765.0,352234.0,352234.0,8,0,0,0,0,5.81984968211395
chr8-g498,chr8,99600000,99800000,0.3753499999999999,A330008L17Rik,1.0,316765,316765.0,316765.0,316765.0,316765.0,8,0,0,0,0,6.076214101932159
chr8-g513,chr8,102600000,102800000,0.39122,Cdh11,1.0,153017,153017.0,153017.0,153017.0,153017.0,8,0,0,0,0,-5.797737189882937
chr8-g521,chr8,104200000,104400000,0.46319,"Bean1, Tk2, Cklf, Cmtm2a, Cmtm1, Cmtm2b, Cmtm3, Cmtm4",8.0,"48585, 21868, 12587, 12140, 16604, 8538, 7079, 47615",48585.0,7079.0,21877.0,14595.5,8,0,0,0,0,0.5861372363451384
chr8-g525,chr8,105000000,105200000,0.44077,"Ces2h, Ces3a, Ces3b, Ces4a, Cbfb",5.0,"19581, 9816, 9837, 18310, 47315",47315.0,9816.0,20971.8,18310.0,8,0,0,0,0,-2.360948519861291
chr8-g526,chr8,105200000,105400000,0.49265,"Cbfb, D230025D16Rik, Hsf4, Fbxl8, Tradd, B3gnt9, Nol3, E2f4, 4931428F04Rik, Exoc3l, Elmo3, Mir328, Lrrc29, Slc9a5, Tmem208, Fhod1, Plekhg4, Kctd19",18.0,"47315, 27864, 6045, 4679, 6020, 2516, 5493, 7708, 9120, 6191, 5023, 97, 13929, 21624, 2694, 18811, 9589, 30696",47315.0,97.0,12523.0,6949.5,8,0,0,0,0,-0.9784959784725408
chr8-g528,chr8,105600000,105800000,0.470125,"Mir1966, Ripor1, Gm5914, Ctcf, LOC102635661, Carmil2, Acd, Pard6a, 4933405L10Rik, Enkd1, Gfod2, Ranbp10",12.0,"108, 16990, 13139, 46385, 3562, 11921, 3074, 1848, 1957, 4557, 44564, 58901",58901.0,108.0,17250.5,8239.0,8,0,0,0,0,4.332299284225488
chr8-g529,chr8,105800000,106000000,0.480745,"Ranbp10, Tsnaxip1, Cenpt, Nutf2, Thap11, Edc4, Nrn1l, Pskh1, Lcat, Ctrl, Psmb10, Slc12a4, Mir7074, Dpep3, Dpep2",15.0,"58901, 16933, 7331, 19869, 1848, 12345, 1457, 31329, 3852, 1869, 2665, 22526, 63, 5900, 11478",58901.0,63.0,13224.4,7331.0,8,0,0,0,0,-2.5378084843272477
chr8-g543,chr8,108600000,108800000,0.467595,Zfhx3,1.0,246993,246993.0,246993.0,246993.0,246993.0,8,0,0,0,0,-4.0149485562979725
chr8-g544,chr8,108800000,109000000,0.4784549999999999,"Zfhx3, Mir3108",2.0,"246993, 79",246993.0,79.0,123536.0,123536.0,8,0,0,0,0,-4.0149485562979725
chr8-g545,chr8,109000000,109200000,0.404555,"D030068K23Rik, 4922502B01Rik",2.0,"178418, 104505",178418.0,104505.0,141461.5,141461.5,8,0,0,0,0,-5.35378745213786
chr8-g546,chr8,109200000,109400000,0.418305,"D030068K23Rik, 4922502B01Rik, Gm1943",3.0,"178418, 104505, 1109",178418.0,1109.0,94677.33333333331,104505.0,8,0,0,0,0,-5.35378745213786
chr8-g548,chr8,109600000,109800000,0.452055,"Dhodh, Pkd1l3, Ist1, Zfp821, Atxn1l, Ap1g1",6.0,"15426, 56488, 21974, 29681, 11330, 85627",85627.0,11330.0,36754.333333333336,25827.5,8,1,0,0,0,2.441880762738964
chr8-g550,chr8,110000000,110200000,0.47282,"8030455M16Rik, Chst4, Zfp612, Tle7, Calb2",5.0,"9745, 10260, 13019, 10683, 25687",25687.0,9745.0,13878.8,10683.0,8,0,0,0,0,2.7976067055653355
chr8-g554,chr8,110800000,111000000,0.46035,"Il34, Sf3b3, Cog4, Snord111, Fcsk, St3gal2, Ddx19a",7.0,"64096, 36312, 35635, 64, 20033, 52633, 22833",64096.0,64.0,33086.57142857143,35635.0,8,0,0,0,0,2.4800262637840214
chr8-g556,chr8,111200000,111400000,0.4405349999999999,"Glg1, Rfwd3, Mlkl, Fa2h",4.0,"105927, 29279, 26408, 48684",105927.0,26408.0,52574.5,38981.5,8,0,1,0,0,5.051621527890741
chr8-g562,chr8,112400000,112600000,0.41191,"Cntnap4, Gm26994",2.0,"312665, 14959",312665.0,14959.0,163812.0,163812.0,8,0,0,0,0,7.371839404959108
chr8-g563,chr8,112600000,112800000,0.405505,Cntnap4,1.0,312665,312665.0,312665.0,312665.0,312665.0,8,0,0,0,0,7.371839404959108
chr8-g564,chr8,112800000,113000000,0.388765,Cntnap4,1.0,312665,312665.0,312665.0,312665.0,312665.0,8,0,0,0,0,7.371839404959108
chr8-g568,chr8,113600000,113800000,0.435965,"Mon1b, Syce1l, Gm30052, Adamts18",4.0,"9394, 12321, 8533, 151716",151716.0,8533.0,45491.0,10857.5,8,0,0,0,0,2.0055500495992167
chr8-g569,chr8,113800000,114000000,0.43585,Adamts18,1.0,151716,151716.0,151716.0,151716.0,151716.0,8,0,0,0,0,2.0055500495992167
chr8-g571,chr8,114200000,114400000,0.438565,"Vat1l, 4933408N05Rik",2.0,"168431, 10318",168431.0,10318.0,89374.5,89374.5,8,0,0,0,0,6.760262237333603
chr8-g582,chr8,116400000,116600000,0.4499399999999999,"Dynlrb2, Cdyl2",2.0,"10901, 164268",164268.0,10901.0,87584.5,87584.5,8,0,0,0,0,7.172287418439244
chr8-g583,chr8,116600000,116800000,0.447045,"Cdyl2, 4930563M20Rik",2.0,"164268, 19701",164268.0,19701.0,91984.5,91984.5,8,0,0,0,0,7.172287418439244
chr8-g584,chr8,116800000,117000000,0.4665499999999999,"4930563M20Rik, Cmc2, Cenpn, Atmin, 1700030J22Rik, Gcsh, Pkd1l2",7.0,"19701, 32752, 19764, 17053, 9365, 11532, 86771",86771.0,9365.0,28134.0,19701.0,8,0,0,0,0,3.6380159517574846
chr8-g591,chr8,118200000,118400000,0.457495,Cdh13,1.0,1041317,1041317.0,1041317.0,1041317.0,1041317.0,8,0,0,0,0,2.6020221494306326
chr8-g592,chr8,118400000,118600000,0.4458249999999999,Cdh13,1.0,1041317,1041317.0,1041317.0,1041317.0,1041317.0,8,0,0,0,0,2.6020221494306326
chr8-g593,chr8,118600000,118800000,0.44831,Cdh13,1.0,1041317,1041317.0,1041317.0,1041317.0,1041317.0,8,0,0,0,0,2.6020221494306326
chr8-g594,chr8,118800000,119000000,0.460925,Cdh13,1.0,1041317,1041317.0,1041317.0,1041317.0,1041317.0,8,0,0,0,0,2.6020221494306326
chr8-g595,chr8,119000000,119200000,0.4708,Cdh13,1.0,1041317,1041317.0,1041317.0,1041317.0,1041317.0,8,0,0,0,0,2.6020221494306326
chr8-g596,chr8,119200000,119400000,0.47264,"Cdh13, Hsbp1, Mlycd",3.0,"1041317, 4392, 16209",1041317.0,4392.0,353972.6666666667,16209.0,8,0,0,0,0,2.6020221494306326
chr8-g599,chr8,119800000,120000000,0.497255,"Cotl1, Klhl36, Usp10, Crispld2",4.0,"31366, 14685, 47200, 60357",60357.0,14685.0,38402.0,39283.0,8,0,0,0,0,-2.273748352372992
chr8-g607,chr8,121400000,121600000,0.50512,"1700030M09Rik, 1700018B08Rik, Fbxo31, Map1lc3b, Zcchc14",5.0,"3265, 11178, 29364, 8323, 53231",53231.0,3265.0,21072.2,11178.0,8,0,0,0,0,2.283392774477605
chr8-g612,chr8,122400000,122600000,0.5313300000000001,"Zc3h18, Il17c, Cyba, 9330133O14Rik, Mvd, Gm20735, Snai3, Rnf166, Ctu2, Piezo1, Cdt1, Aprt, Galns",13.0,"40757, 1620, 8170, 2821, 9827, 6055, 6485, 9930, 6950, 69632, 5116, 2271, 33251",69632.0,1620.0,15606.53846153846,6950.0,8,0,0,0,0,2.061892343858144
chr8-g613,chr8,122600000,122800000,0.5269250000000001,"Galns, Trappc2l, Mir6396, Pabpn1l, Cbfa2t3, A530010L16Rik, Acsf3",7.0,"33251, 3966, 111, 3265, 73974, 1752, 42402",73974.0,111.0,22674.42857142857,3966.0,8,0,0,0,0,3.874831622372002
chr8-g619,chr8,123800000,124000000,0.4765849999999999,"Rab4a, Ccsap, Acta1, Nup133, Abcb10, Taf5l",6.0,"29296, 19366, 3018, 52143, 30664, 25082",52143.0,3018.0,26594.83333333333,27189.0,8,0,0,0,0,4.93972452098662
chr8-g621,chr8,124200000,124400000,0.50173,"Galnt2, Pgbd5",2.0,"114330, 64888",114330.0,64888.0,89609.0,89609.0,8,0,0,0,0,3.2717761306092488
chr8-g622,chr8,124400000,124600000,0.484455,"Pgbd5, Cog2, Agt, Capn9",4.0,"64888, 31241, 13120, 42621",64888.0,13120.0,37967.5,36931.0,8,0,0,0,0,3.2717761306092488
chr8-g623,chr8,124600000,124800000,0.4934199999999999,"Capn9, 2310022B05Rik, Ttc13, Arv1, Fam89a, Trim67",6.0,"42621, 27614, 50646, 15959, 11610, 41686",50646.0,11610.0,31689.33333333333,34650.0,8,0,0,0,0,3.6533518393880455
chr8-g624,chr8,124800000,125000000,0.4828549999999999,"Trim67, 2810004N23Rik, Gnpat, Sprtn, Exoc8, Egln1",6.0,"41686, 23675, 27025, 8267, 7407, 40668",41686.0,7407.0,24788.0,25350.0,8,0,0,0,0,3.6533518393880455
chr8-g625,chr8,125000000,125200000,0.478875,"Tsnax, Disc1",2.0,"21168, 206957",206957.0,21168.0,114062.5,114062.5,8,0,0,0,0,-3.904443093988783
chr8-g626,chr8,125200000,125400000,0.479195,Disc1,1.0,206957,206957.0,206957.0,206957.0,206957.0,8,0,0,0,0,-3.904443093988783
chr8-g629,chr8,125800000,126000000,0.4734399999999999,"Pcnx2, A730098A19Rik, Map3k21, Kcnk1",4.0,"146810, 10231, 36990, 35587",146810.0,10231.0,57404.5,36288.5,8,0,0,0,0,4.892929825657828
chr8-g630,chr8,126000000,126200000,0.45809,"Kcnk1, Slc35f3",2.0,"35587, 256833",256833.0,35587.0,146210.0,146210.0,8,0,0,0,0,5.754282837015773
chr8-g631,chr8,126200000,126400000,0.46981,Slc35f3,1.0,256833,256833.0,256833.0,256833.0,256833.0,8,0,0,0,0,6.865517703934747
chr9-g30,chr9,6000000,6200000,0.37969,Pdgfd,1.0,210360,210360.0,210360.0,210360.0,210360.0,9,0,0,0,0,-7.879975204210037
chr9-g31,chr9,6200000,6400000,0.3889749999999999,"Pdgfd, Ddi1",2.0,"210360, 1520",210360.0,1520.0,105940.0,105940.0,9,0,0,0,0,-7.879975204210037
chr9-g39,chr9,7800000,8000000,0.43285,"Birc2, Birc3, Yap1",3.0,"18832, 24470, 72596",72596.0,18832.0,38632.66666666666,24470.0,9,0,0,0,0,-4.391776646535333
chr9-g40,chr9,8000000,8200000,0.4090749999999999,"Yap1, Cfap300, Cep126",3.0,"72596, 21204, 57815",72596.0,21204.0,50538.333333333336,57815.0,9,0,0,0,0,-4.391776646535333
chr9-g44,chr9,8800000,9000000,0.390475,"Pgr, Arhgap42",2.0,"68779, 246521",246521.0,68779.0,157650.0,157650.0,9,0,0,0,0,-6.45303924792456
chr9-g45,chr9,9000000,9200000,0.405865,Arhgap42,1.0,246521,246521.0,246521.0,246521.0,246521.0,9,0,0,0,0,-6.45303924792456
chr9-g46,chr9,9200000,9400000,0.411165,"Arhgap42, Gm16833",2.0,"246521, 24598",246521.0,24598.0,135559.5,135559.5,9,0,0,0,0,-6.451775972545667
chr9-g72,chr9,14400000,14600000,0.440895,"Kdm4d, Cwc15, Amotl1",3.0,"37902, 10002, 73034",73034.0,10002.0,40312.66666666666,37902.0,9,0,0,0,0,-3.29306629600838
chr9-g73,chr9,14600000,14800000,0.453285,"Amotl1, Gm7607, Piwil4, Fut4, 1700012B09Rik, Mre11a, Ankrd49",7.0,"73034, 2079, 38897, 3664, 12837, 52473, 4954",73034.0,2079.0,26848.28571428572,12837.0,9,0,0,0,0,-3.29306629600838
chr9-g79,chr9,15800000,16000000,0.4242599999999999,"Mtnr1b, Fat3",2.0,"11943, 591865",591865.0,11943.0,301904.0,301904.0,9,0,0,0,0,-4.137812089517161
chr9-g80,chr9,16000000,16200000,0.40465,Fat3,1.0,591865,591865.0,591865.0,591865.0,591865.0,9,0,0,0,0,-4.137812089517161
chr9-g81,chr9,16200000,16400000,0.407335,Fat3,1.0,591865,591865.0,591865.0,591865.0,591865.0,9,0,0,0,0,-4.137812089517161
chr9-g82,chr9,16400000,16600000,0.405865,Fat3,1.0,591865,591865.0,591865.0,591865.0,591865.0,9,0,0,0,0,-4.137812089517161
chr9-g103,chr9,20600000,20800000,0.481075,"Fbxl12os, Ubl5, Fbxl12, Pin1, Olfm2, Col5a3",6.0,"9797, 3457, 7019, 11595, 78607, 45011",78607.0,3457.0,25914.33333333333,10696.0,9,0,0,0,0,-4.158532904853154
chr9-g104,chr9,20800000,21000000,0.4993700000000001,"Col5a3, Rdh8, Shfl, Angptl6, Ppan, Eif3g, Mir7081, Dnmt1, S1pr2",9.0,"45011, 9564, 5666, 5902, 4005, 4242, 75, 52683, 10842",52683.0,75.0,15332.222222222224,5902.0,9,0,0,0,0,-7.564458839877075
chr9-g108,chr9,21600000,21800000,0.48557,"Smarca4, Mir1946b, Gm7904, Ldlr, Spc24, Kank2",6.0,"88062, 133, 1246, 26343, 4864, 31774",88062.0,133.0,25403.666666666668,15603.5,9,0,0,0,0,3.0367063837949524
chr9-g109,chr9,21800000,22000000,0.50325,"Mir7083, Dock6, Angptl8, Rab3d, Tmem205, Plppr2, Ccdc159, Swsap1, Epor, Gm45914, Rgl3, Ccdc151",12.0,"60, 52456, 1838, 10692, 6527, 11898, 8402, 2518, 4678, 723, 17927, 12764",52456.0,60.0,10873.583333333334,7464.5,9,0,0,0,0,2.724794214893298
chr9-g110,chr9,22000000,22200000,0.49039,"Ccdc151, Prkcsh, Elavl3, Gm16845, Zfp653, Ecsit, Cnn1, Elof1, Mir7084, Acp5, Pigyl, Zfp872",12.0,"12764, 11258, 37019, 15130, 15966, 13182, 9969, 4210, 70, 9020, 1509, 13958",37019.0,70.0,12004.583333333334,12011.0,9,0,0,0,0,4.8849856684118285
chr9-g127,chr9,25400000,25600000,0.4416899999999999,Eepd1,1.0,122514,122514.0,122514.0,122514.0,122514.0,9,0,0,0,0,3.329289413544407
chr9-g128,chr9,25600000,25800000,0.398925,Eepd1,1.0,122514,122514.0,122514.0,122514.0,122514.0,9,0,0,0,0,3.329289413544407
chr9-g133,chr9,26600000,26800000,0.44643,"B3gat1, Glb1l2",2.0,"27543, 43425",43425.0,27543.0,35484.0,35484.0,9,0,0,0,0,-4.864355381408448
chr9-g134,chr9,26800000,27000000,0.41468,"Glb1l2, Glb1l3, Gm1110, Acad8, Thyn1",5.0,"43425, 42871, 43515, 25411, 7658",43515.0,7658.0,32576.0,42871.0,9,0,0,0,0,-2.131830576212629
chr9-g135,chr9,27000000,27200000,0.445135,"Thyn1, Vps26b, Ncapd3, Jam3",4.0,"7658, 25593, 65141, 58038",65141.0,7658.0,39107.5,41815.5,9,0,0,0,0,-2.0457120957189603
chr9-g142,chr9,28400000,28600000,0.4083699999999999,Opcml,1.0,521083,521083.0,521083.0,521083.0,521083.0,9,0,0,0,0,5.278546725412545
chr9-g143,chr9,28600000,28800000,0.39544,Opcml,1.0,521083,521083.0,521083.0,521083.0,521083.0,9,0,0,0,0,5.278546725412545
chr9-g144,chr9,28800000,29000000,0.4064,"Opcml, Ntm",2.0,"521083, 968521",968521.0,521083.0,744802.0,744802.0,9,0,0,0,0,5.278546725412545
chr9-g155,chr9,31000000,31200000,0.44275,"Zbtb44, St14, Aplp2",3.0,"45242, 43210, 62292",62292.0,43210.0,50248.0,45242.0,9,0,0,0,0,2.121932602322229
chr9-g156,chr9,31200000,31400000,0.440575,"Aplp2, Gm7244, Prdm10, Nfrkb",4.0,"62292, 3985, 50070, 35145",62292.0,3985.0,37873.0,42607.5,9,0,0,0,0,2.121932602322229
chr9-g160,chr9,32000000,32200000,0.4126350000000001,Arhgap32,1.0,248141,248141.0,248141.0,248141.0,248141.0,9,0,0,0,0,-5.661595485268419
chr9-g161,chr9,32200000,32400000,0.44871,"Arhgap32, Kcnj5, Kcnj1",3.0,"248141, 29638, 26777",248141.0,26777.0,101518.66666666669,29638.0,9,0,0,0,0,-5.661595485268419
chr9-g172,chr9,34400000,34600000,0.43671,Kirrel3,1.0,547577,547577.0,547577.0,547577.0,547577.0,9,0,0,0,0,2.460172151587247
chr9-g173,chr9,34600000,34800000,0.443865,Kirrel3,1.0,547577,547577.0,547577.0,547577.0,547577.0,9,0,0,0,0,2.460172151587247
chr9-g174,chr9,34800000,35000000,0.4666049999999999,Kirrel3,1.0,547577,547577.0,547577.0,547577.0,547577.0,9,0,0,0,0,2.460172151587247
chr9-g175,chr9,35000000,35200000,0.45708,"Kirrel3, St3gal4, 4930581F22Rik, Dcps, Tirap",5.0,"547577, 70289, 14195, 51574, 15901",547577.0,14195.0,139907.2,51574.0,9,0,0,0,0,1.0334687349979437
chr9-g177,chr9,35400000,35600000,0.433565,"Cdon, Ddx25, Pus3, Hyls1",4.0,"55577, 16623, 8842, 9249",55577.0,8842.0,22572.75,12936.0,9,0,0,0,0,5.22512037658677
chr9-g178,chr9,35600000,35800000,0.397725,"Pate4, Pate3, Pate2, Pate1, Pate10, Pate7, Pate6",7.0,"4793, 3091, 3251, 2293, 1611, 1586, 2063",4793.0,1586.0,2669.714285714286,2293.0,9,0,0,0,0,2.881814280401792
chr9-g186,chr9,37200000,37400000,0.424335,"Tmem218, Slc37a2, Ccdc15, Hepacam",4.0,"14913, 26590, 80894, 18966",80894.0,14913.0,35340.75,22778.0,9,0,0,0,0,-7.970407925737505
chr9-g201,chr9,40200000,40400000,0.45304,"Zfp202, Scn3b, Gramd1b, 1700110K17Rik",4.0,"21289, 22403, 238150, 9866",238150.0,9866.0,72927.0,21846.0,9,0,0,0,0,2.175161964178781
chr9-g202,chr9,40400000,40600000,0.4427049999999999,Gramd1b,1.0,238150,238150.0,238150.0,238150.0,238150.0,9,0,0,0,0,2.175161964178781
chr9-g203,chr9,40600000,40800000,0.45467,Clmp,1.0,99301,99301.0,99301.0,99301.0,99301.0,9,0,0,0,0,5.186398480420856
chr9-g204,chr9,40800000,41000000,0.442045,"Hspa8, Snord14c, Bsx, Jhy, Crtam",5.0,"3927, 87, 3846, 69703, 31831",69703.0,87.0,21878.8,3927.0,9,0,0,0,0,4.62229844244299
chr9-g205,chr9,41000000,41200000,0.465865,"Crtam, Ubash3b",2.0,"31831, 144437",144437.0,31831.0,88134.0,88134.0,9,0,0,0,0,4.943656504838205
chr9-g209,chr9,41800000,42000000,0.448665,Sorl1,1.0,159589,159589.0,159589.0,159589.0,159589.0,9,0,0,1,0,2.241118473425591
chr9-g210,chr9,42000000,42200000,0.4569999999999999,"Sorl1, 4930546K05Rik",2.0,"159589, 26994",159589.0,26994.0,93291.5,93291.5,9,0,0,1,0,2.241118473425591
chr9-g212,chr9,42400000,42600000,0.456865,"Tbcel, Grik4",2.0,"59943, 423960",423960.0,59943.0,241951.5,241951.5,9,0,0,0,0,-5.286623634370557
chr9-g213,chr9,42600000,42800000,0.4785,Grik4,1.0,423960,423960.0,423960.0,423960.0,423960.0,9,0,0,0,0,-5.286623634370557
chr9-g214,chr9,42800000,43000000,0.47722,"Grik4, Arhgef12",2.0,"423960, 141877",423960.0,141877.0,282918.5,282918.5,9,0,0,0,0,-5.286623634370557
