fov,cellID,rep,dbscan_ldp_nbr_allele,chr17-g157,chr17-g158,chr17-g159,chr17-g160,chr17-g161,chr17-g162,chr17-g163,chr17-g164,chr17-g165,chr17-g166,chr17-g167,chr17-g168,chr17-g169,chr17-g170,chr17-g171,chr17-g172,chr17-g173,chr17-g174,chr17-g175,chr17-g176,chr17-g177,chr17-g178,chr17-g179,chr17-g180,chr17-g181,chr17-g182,chr17-g183,chr17-g184,chr17-g185,chr17-g186,chr17-g187,chr17-g188,chr17-g189,chr17-g190,chr17-g191,chr17-g192,chr17-g193,chr17-g194,chr17-g195,chr17-g196,chr17-g197,chr17-g198,chr17-g199,chr17-g200,chr17-g201,chr17-g202,chr17-g203,chr17-g204,chr17-g205,chr17-g206,chr17-g207,chr17-g208,chr17-g209,chr17-g210,chr17-g211,chr17-g212,chr17-g213,chr17-g214,chr17-g215,chr17-g216,chr17-g217,chr17-g218,chr17-g219,chr17-g220,chr17-g221,chr17-g222,chr17-g223,chr17-g224,chr17-g225,chr17-g226,chr17-g227,chr17-g228,chr17-g229,chr17-g230,chr17-g231,chr17-g232,chr17-g233,chr17-g234,chr17-g235,chr17-g236,chr17-g237,chr17-g238,chr17-g239,chr17-g240,chr17-g241,chr17-g242,chr17-g243,chr17-g244,chr17-g245,chr17-g246,chr17-g247,chr17-g248,chr17-g249,chr17-g250
1,13,1,1,,,,,,,,,,,,,,,-0.060777,0.154806,-0.25049,-0.49482,,-0.095271,-0.29073,-0.38847,0.514115,-0.76789,0.70958,,,,,0.38764,0.537115,0.91079,0.6176,0.66359,0.35889,0.5744750000000001,0.2611649999999999,0.8360533333333334,,,0.41926,0.91079,,,0.623345,,,0.90504,0.96253,1.4109,1.03725,0.7843100000000001,1.4196,1.2615,0.76132,1.3765,0.35314,0.35314,,0.67508,,0.47962,,,0.00821,,,-0.03203,,0.8073099999999999,,-0.16426,,,,,,-0.003288,,0.71533,0.29566,,,,,,2.1008,,,,,,,
2,711,2,2,0.025216,,-0.13938,,,-0.05827549999999995,,-0.12745,-0.13938,0.046685,0.039529,,0.0061329999999999,,,0.034758,,,,,,,,,,0.31385,0.14687,0.23514,0.65736,1.0104,,,1.0796,1.21675,1.0295,1.2215500000000001,1.5423499999999999,,1.571,1.5137,,1.0533299999999999,,1.4517,0.8863749999999999,1.4624525,1.738,0.76947,0.31863,0.64066,0.52258,0.5722733333333333,,,,0.16834,0.31863,0.47606,0.014481999999999995,0.2478566666666667,0.353215,0.38065,0.42517333333333335,0.1802705,0.362518,0.34248,0.2899966666666667,0.34248,0.29835,0.36514,,,-0.16085,0.053841,,,-0.164425,,,,,,,,0.80287,,,0.34725,0.34248,,,,,
2,648,2,1,-0.173675,,,,-0.097246,,,,,-0.072591,-0.25504,-0.27065333333333336,,,0.4821399999999999,,-0.33393,-0.28462,,,0.043287,0.32928,,-0.14656,0.0161669999999999,,,,0.47720999999999997,-0.18107,,,,,1.636,1.096,1.3968,1.3648,,,1.5152,-0.28955,0.97031,,1.6582,1.468333333333333,1.3796,,,,0.52159,-0.14656,0.353935,0.7890949999999999,0.18997999999999998,,-0.3216,,,,,0.03588866666666663,,0.12465,,,,,,,0.26765,0.89141,,0.492,,,,,,,,,,,0.19615,,,,0.365035,0.34901,,0.30463,,
0,352,1,1,,,,,0.25195,,,0.10535,,,,,,,,,,0.57823,,,,0.86905,,,,,,0.31342,,-0.10271,0.71419,,,1.81895,,1.9436499999999999,1.7084000000000001,0.90452,,,,,0.93289,0.98964,,,0.7602899999999999,,,0.33234,0.39145,,,0.45529,,,,,,,,-0.26113,0.6822699999999999,,0.34652433333333327,0.47656,0.23303399999999996,,,,0.0722525,-0.15473,,-0.2682199999999999,,,-0.20438,,,,1.10785,,,,,0.26377,,,1.074765,1.3254,,0.67754,,
3,853,2,1,,,,,,,,,,,-0.090923,,,,0.06217500000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.60106,,,,,0.52758,0.52758,,,,,0.69904,,0.8888799999999999,,0.8888799999999999,,0.93175,,,,,,,,,,,,,,,,,,,,,,-0.5992,,,
1,843,2,1,-0.1335699999999999,,,,,,-0.2640699999999999,,-0.372,,-0.32294,,,,,,,-0.47601,,,,,,0.091121,,0.63274,0.63078,0.093085,,0.18728,,0.487525,,,,,,,,,,,,2.4205,1.8601999999999999,2.308606,1.612475,,,0.29717,0.261851,0.42276499999999995,,,0.020477,-0.024658,2.1104,,,,-0.14829,1.4177,,-0.10315,-0.06979399999999994,,,0.087198,,,0.9643853333333334,-0.2150099999999999,,,,1.3882400000000001,-0.19539,-0.058019,0.5935010000000001,-0.020733,,,-0.0423199999999999,,,-0.005034,0.0293075,-0.1522099999999999,0.075424,,-0.1711853333333333,,-0.266035,
3,455,2,1,2.1634,,,0.078473,,,,1.2349,-0.1278625,-0.13266,-0.1482525,-0.18544,0.5967100000000001,1.0238,0.13126,,0.6159,,0.8126399999999999,-0.022295,,,-0.027094,,,,,,,,,,,,,,,-0.16145,0.4863399999999999,,,,-0.26702,-1.2795,,,,,,,,,,,,,,,,,,,,,,2.2138,1.65957,0.64469,2.5977,0.304,,3.1447,,0.47434999999999994,,-0.46855,,,,,,,0.3136,,,-0.12785899999999994,-0.01989599999999995,0.51034,-0.34379,2.0027,1.1725,-0.53093,,
0,190,1,2,0.13163,,,,,,,,,,0.16343,,,,,,,,1.1542,1.7279,,,,,,,0.66495,,,,0.8533200000000001,,,,1.0000850000000001,0.88266,0.66495,0.6404799999999999,0.8777799999999999,,,0.73834,1.1126,0.92427,0.66005,,0.70653,,,0.67473,0.61112,0.87044,0.3958433333333334,,0.7432300000000001,,,,0.7358899999999999,0.69186,,,,,,0.89735,0.7432300000000001,,,,,,,,,1.7145,,,2.83,,0.49859,0.49859,2.81535,3.9285,,,0.7774800000000001,,,,,,1.71565,0.37627
0,407,1,1,,-0.008050000000000002,,-0.10099,,,,,,-0.11378166666666667,,0.037686,-0.10985,,,,,-0.1895099999999999,,-0.10985,,,,,,,0.1085,0.11883099999999999,2.0323,,-0.03608,1.6767750000000001,1.7668,,,1.3861,0.21472,,,,0.5304433333333333,1.2311999999999999,1.32715,,1.5965766666666665,,0.27964,,0.5629,,,,,,,,,,,,,,0.3475,,,0.31013,,-0.342945,,,0.034735,0.061291,-0.51408,,,,,,,,0.15571,,,,,-0.3459,,-0.35179499999999997,,,0.69568,0.19997,,
2,566,1,1,0.34942,0.4690733333333333,,0.9895399999999999,-0.1724853333333333,-0.16495,1.087027,,-0.14517,,,,1.9151,-0.170605,-0.15082133333333325,-0.2214699999999999,-0.22995,1.09975,0.779,-0.040599,0.8920399999999999,,1.1012,,0.511925,0.4879,,0.17137000000000002,0.323275,,0.6103666666666667,2.1172,1.29759,1.045362,0.398875,1.4667000000000001,0.5416,2.3687,,0.94574,,0.91748,0.052666,2.022533333333333,1.9123,0.592465,0.46812,,0.34659,0.65747,0.28159,0.28440999999999994,0.687135,-0.043425,0.32468725,0.2434325,0.24060499999999999,1.0446733333333331,,0.1939799999999999,0.597168,0.80443,0.39181,1.0314833333333333,,0.797345,1.3216400000000001,,1.58869,,-0.071687,,,,,,,,2.1271,1.1521,1.9858,-0.13669,,,,,,0.93444,,,,0.8317333333333333,,0.290065
1,663,1,1,,,,,,,,0.6301433333333333,,,,,,,,0.5383215,,,,,,,,,,,0.29036,,,,1.1114,,1.3042,,,1.0342,,,,,,0.6981,,,,,0.4005599999999999,1.0067,0.59527,0.24904999999999994,,,0.88545,,,,,,,,,,,,,,1.2877,,,,,,,0.8578899999999999,,,,,,,,,,1.0287,,,,,,,,,0.913,
1,84,1,1,,,,,,,,,,0.07886,,,,,,0.37993,0.44856,,,,,-0.060607,,,0.009124999999999994,0.66216,0.60129,,-0.20376533333333335,,2.5383,0.477336,,3.501325,2.20295,1.7037499999999999,1.1415,1.7414,1.2100499999999998,1.1584133333333335,,1.0093933333333334,1.427,0.873595,1.1215,0.40649499999999994,0.9964425,0.60573,0.9462216000000001,,0.9842833333333333,0.031264,0.90902,-0.07314933333333333,0.80498,0.59909,0.14306,0.228286,0.329014,0.24711,0.28363,0.1342,1.178,1.354,0.4817633333333333,0.4552,0.4061266666666667,0.768455,,1.1702,0.350045,-0.04511,0.0102329999999999,0.237145,-0.19343,,,,-0.27534,,-0.12259,,,,,,,-0.0274,,0.25375,0.25596,,,
0,149,2,1,,,,,,,,,,,,,,,,,,,,,,,0.85709,,,,,,,,,,,,,,,,0.90393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,27,2,1,0.37863,0.22978,-0.30432,0.030346666666666643,,,,,0.43701,0.24438,0.22103,,,,,,,,,,3.0754,2.30199,2.5063,,,,5.9678,,4.1407,,,,0.724485,0.55375,,1.4965,,0.6432533333333333,2.0612,0.5771,,,,,,,,,0.32706966666666665,-0.43858,0.22978,-0.024135,0.34945,,0.33485450000000005,-0.08251000000000004,,,0.2473,,0.031319,0.32318,0.5347799999999999,,,0.092609,,,1.174,,,3.12796,4.0313,,1.5913,1.1637,,,,,0.53332,0.94776,,,,,,-0.2313599999999999,,,-0.09418133333333334,,,0.6500600000000001
2,730,2,1,,,0.19521,0.1375566666666667,0.24524,0.26525,1.1972,,,,1.102865,,-0.12641,-0.12641,0.03511500000000001,-0.17215,,,,0.2366599999999999,0.18235,0.27097,,,,0.22523,0.4253399999999999,0.29098,0.6883600000000001,,,0.39676,0.34315375000000004,0.48680999999999996,0.59258375,0.45679,0.63976,0.5878216666666666,0.66263,0.73124,0.538265,0.41248,1.0599966666666667,2.3465,,1.2773,1.7704199999999999,0.88849,,3.260333333333333,1.643175,0.6683399999999999,1.5259766666666668,1.5646049999999998,0.568285,,,0.38389249999999997,0.1223099999999999,1.8776,0.74839,1.4259,0.29384,0.8170204999999999,1.0278175,1.2201,,1.0343,0.96852,,0.17949,,,-0.3579699999999999,,0.2052199999999999,,,-0.089241,,,0.43392,,0.39247,0.36817,0.28526,0.909905,0.641191,,0.4615633333333333,1.0085,0.46964999999999996,-0.000618,
0,158,2,1,-0.10957,0.82452,0.79584,,-0.11777,1.23488,,0.36464175000000004,0.6971024,0.5111066666666667,-0.16898,,-0.24272,0.36771,0.404585,0.11166000000000001,0.48857,-0.23043,,-0.24272,,0.24788150000000003,,-0.06246000000000006,,,0.91874,0.44965,,,,0.99658,0.8286100000000001,0.83681,0.9474033333333335,,1.3028,2.367,2.37005,1.039625,1.2363,,0.6299100000000001,1.5503466666666668,1.2193450000000001,1.4138671428571428,1.3186925,,2.4448,,,0.31855,0.31855,0.0778595,,0.21407999999999994,,0.072739,,-0.084991,,,,-0.013294999999999946,,,,,0.3554199999999999,,,0.074788,0.19359449999999995,,,,,0.6381100000000001,0.4788425,0.12907249999999998,,0.43531,1.4083,0.095272,,-0.015344,0.68932,0.6128466666666667,0.49471999999999994,0.5746100000000001,0.5746100000000001,0.6958740000000001,,0.7436050000000001
2,770,2,1,,-0.29518,,-0.25431,,0.52025,0.13296950000000002,,-0.019284,-0.2257,0.23618,,-0.3013099999999999,,,-0.05470333333333336,,1.446,,-0.3462699999999999,,,-0.36467,,,,,,,,,,0.8159000000000001,,1.11801,0.7614,1.2723,1.86704,2.0230333333333332,,,1.7287666666666668,1.399,1.6627,0.9673125,0.59382,0.6987369999999999,1.2723,0.3996699999999999,0.3996699999999999,,0.3261,0.301573,,0.65104,,,0.80228,,0.4548505,,,,,0.2750073333333333,,,,,0.5039,,,0.078813,,,,-0.13169,,,,,-0.088769,-0.3810199999999999,,,-0.11635799999999999,-0.10307433333333332,,-0.035633,-0.053003499999999946,-0.043808,,-0.11942566666666667,-0.25022
3,823,2,1,,1.2562,,,,,,-0.20418,,,-0.6206,-0.57368,-0.27456,-0.34494,-0.19244933333333328,,,,,,,,,,0.44684,,,,2.6873,,0.81634,,1.6668,,1.449775,0.51136,,1.5671,,0.20051000000000005,,,0.9571,1.1917,1.353,0.94537,,0.34713499999999997,,,1.5788,,,1.5026,,0.2884835,,0.91899,,,,,0.19464499999999996,0.094939,0.2239699999999999,,,,,,-0.081013,,,,,,,,,,,,0.44391,,0.31488,,,0.29435,,,0.28849,,0.53482,
1,94,1,1,,0.30952999999999997,0.288585,,-0.264545,,-0.242375,-0.41977,-0.52079,,0.84172,-0.34339,-0.45673,-0.36064,0.38098,,,1.5538,-0.2054099999999999,1.1225800000000001,0.699435,,-0.558975,,0.6511766666666666,,0.33088333333333336,0.46721999999999997,,,0.97479,,3.1725,1.495895,1.357915,3.6739499999999996,4.58925,4.1186,2.784876666666667,1.8876045000000001,2.5664,1.9505,0.69143,,0.1617,,,0.37605666666666665,0.068074,0.2877688333333333,0.8441966666666666,1.2335,,0.14199,0.2898185,-0.3113599999999999,0.011404999999999998,0.7320800000000001,-0.051829999999999966,,0.2963915,0.37523700000000004,0.070538,-0.062511,0.103801,0.011405,0.19619,,-0.16599,-0.09782633333333333,,,-0.34339,-0.32861,-0.14053333333333332,-0.43948,,,0.1814085,,0.178945,0.52019,,,,-0.19186299999999995,,0.3785199999999999,-0.18241733333333332,-0.094541,0.32184999999999997,0.36866499999999996,0.61505,0.38344666666666666
2,591,2,1,,-0.1715565,,,0.19609333333333331,0.0229669999999999,-0.02420375,0.067708,0.15913,-0.200735,0.7232500000000001,0.158165,,,,-0.0538685,,-0.11514,-0.031499,,,-0.1696099999999999,-0.3155,,-0.03538949999999995,0.040474,0.71936,,,0.7641,,1.3904515,,,-0.0879095,,-0.2279699999999999,,,2.7035,1.6686,0.5462333333333333,1.0763025,,2.3553,1.470235,0.341015,1.9915,,1.3146,1.2913,1.443,,3.8629,0.8730466666666666,,,0.1280099999999999,,0.1922,,,,,,-0.24158,,0.4768656666666667,,,0.348794,,-0.35441,0.20387,0.29141,,,0.09980549999999999,-0.04200660000000002,-0.153078,,,,0.37116,,,,,,,,-0.16378,,
0,250,1,1,5.1755,,,1.4903,1.1765036666666668,2.6767,2.4369,1.1521,,,,,,,,,-0.019079500000000006,,,0.98299,,,,,,-0.0291769999999999,,,0.74824,1.00571,,,2.6968,,,,,,,1.5156,2.1466,2.4747,2.49995,,,1.1647166666666668,,,,0.96027,,0.34691,,,,,0.25226,0.8542599999999999,1.2682,1.39065,0.13237,0.37215,0.28296666666666664,,0.7810600000000001,0.1677,,,,,,,,-0.0619899999999999,,,-0.27906,-0.19071933333333327,-0.02497066666666667,,,,,,,-0.23363,0.44977,,0.4857399999999999,0.21944850000000002,0.26614,0.25351999999999997,,0.10965
1,208,2,1,-0.2866599999999999,,,-0.2761099999999999,-0.06868333333333333,0.18043,0.115265,0.17462285714285714,0.0267449999999999,0.39891,-0.03955000000000004,,,-0.05914,-0.021471,0.096808,,,1.5516,-0.15407,0.11715,-0.0681799999999999,,-0.06938479999999998,,,,,1.1538,,2.2944,,1.4747,2.86775,,1.9343,,1.1914466666666668,1.086,,1.3893666666666666,0.97449,1.1040999999999999,1.1767824999999998,1.6721,1.6537400000000002,1.4139666666666664,0.630185,1.3173,1.54555,1.28715,0.9644366666666667,1.6269,2.2869,,,0.8645,0.47425,0.13523,-0.12845,-0.24899,0.40042,,0.56993,0.39439,0.7100599999999999,0.60232,0.6319566666666666,0.46595999999999993,0.0568799999999999,-0.0204633333333334,,,,,,,-0.2218699999999999,,-0.20428999999999997,-0.27009,,,-0.41473,-0.25803,-0.12996,,,-0.2731,-0.21634666666666666,,-0.23617999999999995,-0.30625,
0,190,1,1,,,,,,,,0.56953,,,,,,,,,,-0.438385,-0.6023,,0.082698,,0.44232,0.005635000000000001,0.125512,,0.8117300000000001,,,,,,4.1829,,,,,4.6453,,,,,,,,,,1.7144533333333334,,1.2961,,1.7267,0.42642,0.33223,,0.33468,,0.33223,,,,,0.43987,0.3550653333333333,0.11511349999999992,0.4961399999999999,0.32979,0.261288,,0.43375499999999995,-0.56316,,,,,0.40318,,,,,,,,,,,,,,,,,,
1,468,1,2,,,0.1635,,-0.10092100000000001,-0.064101,,,,-0.11430799999999999,,,,,,0.002841,,,-0.26158,,,0.28065,-0.10427,0.27061,0.4279199999999999,,0.67561,0.51495,,,,,,1.4789,,1.8663500000000002,1.1643,1.8906,1.5994,1.8906,,1.5258,,,,2.0847,2.0624000000000002,,,1.8889,,1.8906,1.8638,2.1031500000000003,,0.2271,0.0497,,0.62205,,0.65218,,,0.13560999999999998,0.111625,0.16852,0.171865,,0.22541999999999995,,,,0.009535,,,,,,,,,,,,,,,,,,,0.20701,0.20032,
2,230,2,1,-0.052622,,,0.3180699999999999,0.45529,0.564895,0.616575,0.22806500000000002,0.09915700000000004,0.041833,,-0.240341,-0.31341,-0.13638,-0.20648333333333332,-0.011632,0.37509499999999996,-0.4072699999999999,,-0.51598,,-0.10609,,,,0.10421,0.924,,5.2137,,0.33054,,1.4796,,3.6008,1.0933,0.924,1.1675533333333334,1.545075,,,1.2352666666666667,1.2002,1.3945,1.1859625,1.214475,0.84915,,-0.008068,,1.0980566666666667,,,1.7607,0.37688,0.46955,,,0.432125,0.5354899999999999,-0.025889,,1.683185,0.7238033333333332,,,,,0.6923199999999999,0.9044,0.97034,,0.25034,,0.4873699999999999,0.58004,-0.45182500000000003,-0.045493,0.90618,0.72796,,0.76895,-0.0499485,0.2949,0.20936,0.5622199999999999,,-0.11143,,,0.30321499999999996,0.49449999999999994,0.12738,-0.10787100000000001
1,468,1,1,,,,,,,,0.0597409999999999,0.31579,0.64548,0.74924,0.79945,,,0.52666,,,,,0.31747,,0.31747,,,,,,,,,0.8396100000000001,,1.6044,1.0538,1.8002500000000001,,,,0.7760199999999999,1.1911,2.1332500000000003,2.627,0.980205,0.919945,1.3618,,,,0.26391,,,0.25053,,,,,,0.9099,,,,0.69234,,,,,,,,,,,,,,,,,,,0.56515,0.8028,,,,,,,1.4588,,,,,
1,77,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.59825,,2.8999,,,,1.9527,2.4006,,2.3189,,,2.5277,2.5277,,,,0.49111800000000005,,,-0.33195,0.082618,,,,,,,,,,,,0.17037,0.47601,0.4518,,,,0.87394,,,,,,,,,,,,,,,0.66665,0.591,0.44196500000000005,0.89056,,0.8028175,0.65455,0.89361,0.6061300000000001,-0.14131666666666667
0,116,1,2,,,,,0.49199,,,0.090182,0.48051,,,,,,,,,,,,-0.22553,,,,,0.961255,,0.4432,,,0.8966799999999999,,,,,,,,2.3633,-0.21118,,1.7548,1.3989,,-0.0935049999999999,1.3286200000000001,1.72615,,3.6778,1.9433133333333332,1.1162450000000002,3.431,,,1.8524,0.35423,,0.090182,,0.17054,,,,,,0.06004499999999999,1.0057,1.0804,,,,,,0.2423,,,,,,,,,,0.095922,,-0.11647,,0.07869999999999999,-0.064804,,,0.22220999999999996,,
0,646,2,1,,,,,,,,,-0.2071,-0.30789,-0.31797,-0.1399,,-0.437245,,-0.34821,0.056091333333333326,-0.1432575,-0.27597499999999997,-0.08950199999999997,-0.047505,-0.083452,-0.14326,-0.27261199999999997,0.058332,1.2712166666666667,0.7269399999999999,-0.082782,-0.27765,,,,0.6978033333333333,-0.086142,1.29587,,4.8528,0.2061599999999999,5.2896,0.6026050000000001,0.3338375,1.4795,0.7336600000000001,-0.24405,-0.14549766666666664,,1.4795,,,1.4241000000000001,0.40887333333333337,1.1284266666666667,1.00803,0.9218096666666667,,0.13560500000000003,0.8030706666666667,1.6665666666666665,1.0764,1.7886333333333333,2.3407666666666667,2.3038666666666665,2.59335,1.5836999999999999,1.7618,1.1805,0.87477,1.55849,2.4018,2.9209,-0.1600599999999999,-0.035744,0.21624,-0.13541999999999998,-0.11974,0.0633685,,-0.1701355,,0.28344,,0.4189533333333333,,,0.23304,0.65469,,1.4258,0.37416,,1.3687,1.0293,,
1,144,1,1,,,,0.073324,0.36943,0.4853,,0.517485,0.12482,0.21816,,,,,,0.23103,,0.1216,,,0.6945100000000001,0.5217733333333333,,,,1.512,3.8905,,,0.47243,2.29092,,4.9173,3.9860133333333336,0.99383,0.99383,,2.1992,0.99383,0.92624,,1.34625,1.045315,0.19885,2.0261675,,0.3984,0.4338,0.359775,1.2287666666666666,1.4809,,0.26644,0.42415,,,,2.40572,0.81681,0.6800200000000001,,,,,0.4338,1.2578,0.008953,-0.12945,0.32276249999999995,,-0.1391,,,,,,,,,,,,,1.2835,,0.2551705,0.51427,,,,0.7749699999999999,0.607605,,0.24713
0,352,1,2,,,0.2803199999999999,,,-0.22566,0.65389,,,,,,,0.024965,,,,0.98491,,0.3879,-0.2493,-0.027052,,,,1.323,,0.69172,,-0.37935,,,,2.8622500000000004,3.049,,,,3.86,3.4864,,1.6398,1.2568,1.6115,1.5973,1.829,1.5216,,0.6834450000000001,1.8802333333333332,1.7297,,,,1.0818,-0.024687,,0.6420743333333333,1.73445,0.20702550000000003,0.1621005,0.27795349999999996,,0.095897,,-0.55195,,,,,-0.12399,-0.24458,,,,,,,,,,,-0.1831,,,,0.408,,,,,0.54513,,
2,121,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.382,,,,,,,-1.5972,,-1.1754,,,-1.0699,,-1.1227,-1.2545,,,,,,,,,,,,,0.32739,,
2,841,2,1,-0.2487635,,-0.26485,-0.25949,,-0.2621699999999999,-0.2353599999999999,,,,,,,,,,,-0.11830399999999996,,0.29004,,,,,,,,,,,1.4856,,,-0.2621699999999999,0.13993400000000003,,,0.1211599999999999,,,2.2636825,1.3153949999999999,2.5016,-0.16566299999999995,2.7455,,0.689465,4.1689,3.1396,,2.779,1.8797,0.1560145,,2.946555,2.0070035,0.36510499999999996,0.5598966666666666,0.88694,0.483042,1.05003,1.0433,,,,,,,,,-0.299695,-0.063799,,,-0.41496,-0.3734125,-0.23267999999999994,,,,,,-0.14958,-0.18175,-0.0289509999999999,0.13993049999999996,-0.0262699999999999,,,-0.0007999999999999535,-0.196495,-0.05307499999999994,,
1,339,2,1,0.33596,,,,0.3835199999999999,,,,0.80903,-0.28729,0.28674,0.29153575,,0.21248,0.14823500000000003,0.44443000000000005,-0.0882985,0.37100500000000003,0.8616,1.1118833333333333,,1.202,,0.77149,0.9210425,1.6726,,1.6275333333333333,,,1.11565,5.8326,1.4998766666666665,0.67262,3.1335,3.3972,,,6.1855,,1.0093,,1.615,,0.41856,,,,0.37101,0.924185,0.8390700000000001,0.807785,0.59377,0.6671966666666668,0.5687399999999999,0.31594,,1.9729433333333333,0.49365,,,0.4461,1.328,0.8223766666666666,1.61375,0.825305,0.75897,0.7339399999999999,2.3308999999999997,0.53871,0.049369,,,0.80903,,,,,-0.044494,0.020583333333333297,,,,,0.013075,0.03727066666666667,0.004314500000000001,0.013074999999999998,0.10902333333333335,-0.11040566666666667,-0.12209,-0.2297199999999999,-0.10582,0.044365
0,164,1,1,,2.4629,,,,,,,,-0.23589,-0.22036999999999995,0.35705,0.2277,-0.18932500000000002,-0.047557,-0.15725,,,,,-0.21106,-0.078601,,-0.36421,,,,,,0.37464,,,,,,2.1918,,5.1451,,,,2.90265,,,,,,1.8751,1.9716666666666667,1.3898,1.664,3.061,,2.50115,3.5039,0.1200795,,1.2004,0.26012266666666667,0.7409650000000001,0.5526300000000001,0.79891,0.5650466666666666,0.79891,0.854795,,,-0.088949,,,,0.066271,,0.1180099999999999,,0.1180099999999999,,,,,,,,,-0.2659005,,0.1663,,-0.4056,,-0.27107,-0.29177,-0.5049399999999999,
0,688,2,1,,,,1.3025,,1.425,,0.92342,,,0.6400600000000001,,0.3720199999999999,,-0.1181099999999999,1.6663,,,,,0.14035499999999995,,,,,,,,,1.5859,,,2.5623,2.13915,3.6,3.106,3.0065,2.9459600000000004,2.3989333333333334,2.5546666666666664,2.3651,2.5393,1.33312,,2.24065,1.7556,2.41965,,1.7773,2.1181,1.01151,,1.5054,0.8723573333333333,,-0.35169,-0.026213,-0.48954,,0.54433,,,0.073345,,,0.215025,-0.24065,,,,0.11164,,,,,,0.22651,,,,-0.46657,,,,,,-0.07791000000000001,0.1039799999999999,0.239912,,0.25714,,,0.6592
2,210,2,2,,,,,,,0.883535,,,1.4448,,,,,,,,,,,0.084922,3.0199,,,,,3.6415,3.1064,1.5775,,,,,1.4823183333333334,1.6982,,,,3.0722,,1.9034,,2.2353,,,2.4305,1.7395,1.2858999999999998,,1.6218,,0.579755,,1.6218,,,1.1631,0.56167,0.47316,1.0324,0.6884100000000001,1.3764,1.6962,,,,0.92478,,,1.3643,-0.37573999999999996,-0.46023,-0.5034749999999999,-0.3911633333333333,,-0.62853,,,,-0.460225,,,0.3404,0.014515,,,,,,,,,,1.7063
0,310,1,1,,,0.17728,0.116811,-0.30722,,-0.24350399999999994,-0.37036499999999994,-0.51388,,,,,,,,-0.3784,,,0.92125,0.11988,-0.09367500000000001,1.4126,,,,,,,1.9821,,1.51023,,,,,,,1.64,2.0992,,1.8145,1.67899,1.5871499999999998,1.0418125,0.6694466666666666,1.7617,,,,2.5515333333333334,,,,3.0384,0.7168899999999999,,1.702,2.028,,1.901745,1.7272,1.1394,,,,,,,,,,,,-0.24292950000000002,,,,,,,,,,0.1038,,,0.33342,0.10151,0.0441,,0.24501499999999998,,
0,89,2,1,-0.20173433333333327,-0.26247166666666666,-0.37358,-0.087366,0.019299,-0.44825,,-0.18336,-0.4304699999999999,-0.2835123333333333,-0.26099,-0.4026166666666666,,-0.15254666666666664,,-0.47847,-0.3309166666666667,-0.33981,-0.362025,-0.37417666666666666,-0.21536,,-0.5646899999999999,0.04714833333333334,-0.28558349999999993,-0.14425,0.10404000000000001,0.7280300000000001,0.60505,3.7516499999999997,-0.3718,2.7274,1.50685,2.16235,3.0966000000000005,3.3001500000000004,4.6859,4.1366,2.9979,,1.0842,2.68505,3.729433333333333,3.317,4.63075,4.173,,0.8192799999999999,2.5141839999999998,1.9973299999999998,1.26682,0.71795,0.3597275,0.2661073333333333,1.136434,0.7828325,4.186355,0.788195,0.4104023333333333,0.4850666666666667,0.12418349999999999,0.48862,0.21663,1.3537776666666665,,,,0.746384,,6.3232,,-0.5166900000000001,,-0.79669,-0.40735999999999994,-0.554025,-0.25981,-0.48913333333333336,-0.38603,-0.18692,,,,-0.47047,0.7943899999999999,0.73217,,0.638845,0.64684,,,,,0.57573
0,406,1,1,-0.47825,0.08038,0.096275,,,0.34607,,,0.39148,0.55953,0.18484,,,0.18408100000000002,,-0.1580599999999999,,,0.07129849999999995,-0.00931850000000005,,,,,,,,1.3944386666666666,,,,,4.8809,-0.014995,3.0460949999999998,,,,,,,,,,,3.29815,5.5826,,,,0.23366,2.7156795,1.02733,4.177,,,,,,,0.47323,0.44598000000000004,1.8653,0.61176625,-0.13535,0.7699533333333334,1.4588,1.0148000000000001,,,,,0.0077129999999999,,0.48913,,,-0.21104333333333333,-0.2171,,-0.16032999999999994,-0.18531,,-0.32383,,,,,,-0.087662,-0.54637,,-0.3987699999999999,-0.1626
2,198,2,1,,0.76961,,1.8045,,1.8385,1.1904,1.3419,,0.58928,,0.44816,,,,,1.23085,,,,,0.19989,,1.3733,,2.2031,2.3507,,,,2.3298,2.8917,1.7923333333333333,1.0048,0.72518,,1.24654,,1.0492,1.9508999999999999,3.8377,3.5607,,,4.1723,3.8012,4.55645,,,,0.9133550000000001,,-0.23655,0.045696,-0.028784999999999998,1.9744,,,2.1586,1.49875,1.459526,2.3873,,,,,,0.32272,,0.44816,0.646775,0.73563,0.50565,,,0.90551,0.7591600000000001,,,0.7095,,,,1.1668,,,1.159,1.41905,1.0754,,1.22565,,,0.192045
