fov,cellID,rep,dbscan_ldp_nbr_allele,chr4-g534,chr4-g535,chr4-g536,chr4-g537,chr4-g538,chr4-g539,chr4-g540,chr4-g541,chr4-g542,chr4-g543,chr4-g544,chr4-g545,chr4-g546,chr4-g547,chr4-g548,chr4-g549,chr4-g550,chr4-g551,chr4-g552,chr4-g553,chr4-g554,chr4-g555,chr4-g556,chr4-g557,chr4-g558,chr4-g559,chr4-g560,chr4-g561,chr4-g562,chr4-g563,chr4-g564,chr4-g565,chr4-g566,chr4-g567,chr4-g568,chr4-g569,chr4-g570,chr4-g571,chr4-g572,chr4-g573,chr4-g574,chr4-g575,chr4-g576,chr4-g577,chr4-g578,chr4-g579,chr4-g580,chr4-g581,chr4-g582,chr4-g583,chr4-g584,chr4-g585,chr4-g586,chr4-g587,chr4-g588,chr4-g589,chr4-g590,chr4-g591,chr4-g592,chr4-g593,chr4-g594,chr4-g595,chr4-g596
2,805,2,1,,,,-0.36261,,,-0.51212,,,0.7437,,-0.07856,0.7088233333333335,,,,-0.008789999999999965,-0.09848999999999997,0.15167440000000001,0.2653,0.20549,0.085893,0.0709429999999999,-0.2729123333333333,0.2054955,-0.16826,0.437225,-0.28039,0.60169,0.28024525,,-0.0935085,1.3865766666666666,-0.12340999999999999,0.22792,0.7437,-0.60182,0.026093333333333357,0.2254366666666667,0.40283240000000003,0.0709429999999999,,,0.2922124,-0.08354,-0.40747,-0.34019,,,,-0.1832099999999999,-0.7064699999999999,-0.54202,,0.42227000000000003,,1.5361,,0.14569,1.237064,-0.4672699999999999,0.85832,
1,94,1,2,,,,0.76658,1.0858050000000001,1.3692,,,1.2687,,,,0.834735,1.4337,0.9746300000000001,0.3003,,,,,,2.3663,,,0.232153,-0.38118,,-0.044025,0.04564249999999995,-0.6466000000000001,,,,-0.80442,,-0.57486,,-0.08348,-0.6179,,,,2.2371,0.6518,,,0.40791,0.28237,0.31465,0.9656575000000001,,,,,2.7823,2.8254,,1.857,1.61665,,,,
2,584,2,2,,-0.47195,,,,,,,0.079869,,,,-0.5617800000000001,,-0.51045,,-0.29229,,-0.63878,-0.62595,-0.29229,-0.465535,-0.45912,-0.69011,-0.61312,-0.60028,,,-0.8569399999999999,-0.7671100000000001,-0.74145,,,-0.29229,-0.5361199999999999,,,-0.74145,,,,,-0.260205,,-0.350035,,,,,-0.22812,-0.6323650000000001,-0.89544,,-0.311535,,,,,,-0.70295,,,
2,230,2,1,,0.25420766666666667,,-0.22088975,0.06709999999999999,-0.49423500000000004,-0.030525000000000024,0.029676666666666646,-0.57721,0.078488,0.037812,,-0.20625000000000004,0.7748550000000001,-0.54793,-0.064693,-0.26774760000000003,-0.1232666666666667,-0.41125325,0.5845090000000001,-0.5332833333333333,-0.4024666,-0.5277028571428571,-0.32827,,-0.4844733333333333,-0.6211399999999999,-0.81639,-0.6276533333333333,-0.74805,-0.45518,,,-0.240415,-0.38685,0.17448000000000002,0.20865,1.0677,0.25257999999999997,-0.5690766666666667,-0.47470999999999997,-0.416135,-0.31851,-0.41938999999999993,-0.1720776,-0.44542,-0.045169,0.18424500000000005,-0.3355975,-0.03052766666666665,,,0.08662150000000002,0.2721035,,,1.7218,-0.0022140000000000436,0.30301333333333336,-0.274585,-0.03540499999999999,,
0,89,2,1,-0.8629899999999999,,0.98265,-0.7202,,0.37581275000000003,0.131225,-0.84183,-0.503378,-0.5756533333333334,0.34805,0.099496,-0.45578333333333326,,-0.07678666666666663,0.26078949999999995,-0.013822285714285702,0.6459533333333334,-0.0803102,-0.10221857142857142,0.16427999999999998,0.18058666666666667,0.02864200000000001,-0.027425000000000005,-0.262755,0.72615,-0.3940833333333333,-0.265402,-0.1477365,-0.32622,-0.289195,-0.6214833333333334,-0.355305,-0.6064999999999999,-0.45931000000000005,-0.31432,-0.5827,-0.64088,,-0.022136,0.07569999999999999,-0.70962,-0.022135999999999996,-0.47165,,,,0.79756,0.046612,0.21056999999999998,0.041325,-0.67261,-0.59328,0.088919,-0.24689,,-0.09969933333333332,-0.23719333333333337,-0.70434,-0.29184,-0.4293399999999999,0.07040999999999994,-0.12261599999999999
0,215,1,1,,-0.007226,-0.35289,0.8641460000000001,0.379841,,,0.050385,,,-0.49691,,-0.28088,,,,-0.669745,-0.6553399999999999,-0.3428053999999999,,-0.2664735,-0.561727,0.10079500000000002,-0.62654,,,-1.2314,,-0.32408,-0.51132,,-1.0082,1.08498,-0.32408,-1.0082,-0.07563499999999998,,,-0.014427,,-0.5653250000000001,-0.4105,-0.16085666666666665,1.6851,-0.014427,0.061187,,-0.19625250000000002,,,,,,1.0226,,,,0.25922,,0.04318500000000003,0.48966,,
0,99,2,1,,-0.17919,-0.52244,-0.8905,-0.86569,,-0.78298,,,-0.7223266666666667,,,,-0.91532,-0.89602,,,,,,,,,-0.5927399999999999,-0.7499,,-0.5265733333333333,-0.5761966666666667,-0.56379,-0.49349,-0.07441666666666662,,-0.65891,,-0.7168100000000001,-0.49555499999999997,,,1.0615,1.5743,1.4254,0.37084,-0.39424,0.3418933333333333,,0.20128999999999997,,,,-0.4990046666666667,,,,-0.60929,,-0.49349,-0.56793,0.84644,,,,-0.11715499999999998,-0.4190499999999999
1,98,1,1,0.612,,,,,0.14342,0.3209145,0.338663,-0.28256,0.2641199999999999,-0.46005,,1.0948,,-0.20446,-0.13346339999999998,,-0.048268,0.2073199999999999,,0.2783199999999999,,,-0.33226,,,-0.8434299999999999,,-0.77954,-0.81503,,,,,,-0.5629949999999999,,,,,-0.8079349999999998,,-0.314505,,,,,,0.7776633333333334,0.6634875,1.7283974999999998,,0.87469,,-0.92863,,,,,-0.46005,,,
1,208,2,1,0.4945,,,-0.29999,-0.46588,,-0.352378,-0.15157,,-0.6404933333333332,-0.43096,,-0.526995,,,,-0.55319,-0.37857,-0.49644,-0.5531900000000001,,-0.361111,-0.6899666666666667,-0.12537899999999996,-0.37420499999999995,-0.42223,-0.7147049999999999,,,,,,,-0.50517,-0.090457,-0.8063750000000001,,,-0.98099,,,,-0.74526,-0.96353,-0.96353,,-0.12247133333333333,0.27623,-0.4636975,-0.2105025,-0.8696774999999999,0.1212725,-0.20395,-0.6958053333333334,-0.7889300000000001,,,-0.26507,,-1.0945,,0.34608,-0.90242
2,68,1,1,,-0.8744700000000001,,-0.8206,-0.73979,-0.96426,0.96173,0.8907910000000001,-0.49735250000000003,-0.57816,,1.2086649999999999,1.7533716666666666,2.0406999999999997,0.86296,0.732776,,,0.5980800000000001,0.62502,0.32871,1.02011,,,0.30178,-0.74876,-0.39184775,-0.72183,-0.80863,-0.603304,-0.6215716666666666,-0.6649600000000001,,-0.21451499999999998,-0.93732,-0.56918,-0.18757649999999998,-0.44348,0.08179,0.05934500000000002,0.63849,-0.65,,,-0.09778999999999999,,1.6979950000000001,-1.2157,-0.67694,0.66094,-0.5153099999999999,,,,,-0.72183,,,-0.5242899999999999,,-0.66795,,-0.97324
