fov,cellID,rep,dbscan_ldp_nbr_allele,chr7-g404,chr7-g405,chr7-g406,chr7-g407,chr7-g408,chr7-g409,chr7-g410,chr7-g411,chr7-g412,chr7-g413,chr7-g414,chr7-g415,chr7-g416,chr7-g417,chr7-g418,chr7-g419,chr7-g420,chr7-g421,chr7-g422,chr7-g423,chr7-g424,chr7-g425,chr7-g426,chr7-g427,chr7-g428,chr7-g429,chr7-g430,chr7-g431,chr7-g432,chr7-g433,chr7-g434,chr7-g435,chr7-g436,chr7-g437,chr7-g438,chr7-g439,chr7-g440,chr7-g441,chr7-g442,chr7-g443,chr7-g444,chr7-g445,chr7-g446,chr7-g447,chr7-g448,chr7-g449,chr7-g450,chr7-g451,chr7-g452,chr7-g453,chr7-g454,chr7-g455,chr7-g456,chr7-g457,chr7-g458,chr7-g459,chr7-g460,chr7-g461,chr7-g462,chr7-g463,chr7-g464,chr7-g465,chr7-g466
0,613,1,1,-0.44553,-0.11015533333333333,-0.33347999999999994,,,,,0.93103,0.8166899999999999,0.1032599999999999,0.8837766666666665,,0.68635,0.6612,2.662,0.824695,1.4604,,,1.5713,1.79305,2.8701,,0.91502,3.053,2.4951,,,,0.25418,,1.6596700000000002,,1.10022,0.7378,,1.6033,,0.60175,1.9349,,,0.5194399999999999,,1.7908,1.6605,1.14254,,-0.086526,,0.21302,,,,0.018659,,0.15586,,,,,0.43254,0.20845
2,31,1,3,-0.5765399999999999,-0.35311,,-0.40098999999999996,,0.1129,0.54699,0.39591000000000004,0.42569999999999997,0.42889,,,,1.3513,0.700185,1.5492,0.77041,,,,2.8706,1.562,,,3.10365,1.9099000000000002,1.0066,,1.479,1.6354000000000002,1.0481150000000001,1.4279,1.1534,1.3257999999999999,1.1917,,0.92362,1.37046,1.3577,1.060865,,,1.25555,1.0432975,0.68104,1.252405,1.6833,,,,0.52784,0.28525500000000004,,1.9003,1.4981499999999999,,,,1.2076500000000001,0.5789,,0.90447,0.55975
0,158,2,1,,0.10347,0.273485,0.21066666666666667,0.72824,1.3079,0.8291225,1.063135,1.5182666666666667,0.84859,0.7441,1.6562000000000001,1.211665,0.7698900000000001,1.4472,1.4697666666666667,0.7712600000000001,0.6401600000000001,0.67498,2.07305,3.0655,1.0498533333333333,2.9682,1.4882,3.0457,2.23591,0.724145,1.9153000000000002,1.257755,2.2144,1.3192075,,,0.7856,0.8607033333333334,,,0.8224849999999999,,1.082625,,,0.6463,,0.70775,,0.41483,,,,0.35133,0.9719849999999999,,0.5193,0.3697633333333333,0.19565,0.21100999999999998,,,0.39536999999999994,,,
2,210,2,1,0.12113,,0.08793800000000002,-0.15245,0.37961999999999996,0.19505999999999998,,0.24651999999999996,0.099003,-0.027728500000000003,-0.090089,0.26798,-0.08506,-0.17625083333333333,-0.09142999999999996,,0.172425,0.125155,-0.21481,-0.2309,1.374345,1.315005,1.86268275,,3.2438000000000002,1.9331025,1.5293,3.6012,2.7684,0.567725,1.9135,0.8624149999999999,,-0.07701349999999996,,,0.3273205,1.5152,0.7722233333333334,-0.1202599999999999,0.77088,-0.005600999999999998,-0.041808333333333336,-0.027729,,0.074864,-0.067961,0.15533,,,0.272,-0.071984,,,,0.0225625,,-0.032755000000000006,,,0.21634966666666666,0.0708385,0.38565499999999997
2,1001,1,1,,,0.36173,-0.035571,,,0.133579,,,,0.17292,0.043104,,,0.16505,0.23979,0.22799,,,,,0.96359,2.242,2.75535,1.7332866666666666,1.8041066666666667,3.0485,2.5135,,0.890835,,1.0344,,,,,,-0.28536,-0.1457099999999999,0.71577,,,,-0.3856699999999999,,,,0.5230199999999999,0.56235,,,,,0.035236,,,,,,,,,
2,117,1,1,-0.36024,,0.1264885,0.12947,-0.198996,0.43704,,0.0189879999999999,,,,0.6142126666666666,,0.89689,1.085,,0.952155,,,,,,,3.3096,,,,1.67775,1.4533333333333331,0.57738,1.6292,1.51945,0.75356,1.4493,1.641175,1.9316,2.65565,1.521,1.54485,0.428095,1.3268499999999999,0.54155,0.6828866666666666,,0.69682,0.769985,,0.77148,,,0.67891,0.96258,0.7237,,,,,,,,,,
2,80,2,1,,,,,,,,,,,,,,,,,,,,,,1.1658,0.84682,1.5949,1.2405,1.75535,,1.3294,,,,,,,,,,,,,,,,0.61165,1.0472,,,,,-0.2478699999999999,,-0.2478699999999999,,,-0.2478699999999999,-0.40509,,,,,,,
1,713,1,1,0.23549,,0.66777,,1.03606,1.1796,,1.5565,0.81647,1.266,,,,,,,,0.35653,,0.24933,1.3283,2.6476,2.7704,,1.6222500000000002,,,0.4896725,,1.5358,,,,,1.3374933333333334,1.104186,,3.3029,2.458235,1.1692,3.2544866666666667,1.682745,,,,,,0.20437,,,,1.732905,0.85451,1.9559300000000002,,,,,,,1.11216,0.6896656666666666,0.8622949999999999
0,164,1,1,-0.2069185,-0.15311,-0.23795999999999995,-0.67465,,-0.059974,0.26288,-0.14069,0.001079,,0.88066,0.376712,,0.16147,1.3784,4.2696,,1.67432,2.30045,,2.6802,6.0143,3.4832,2.7609,2.1276,2.6802,,1.33028,2.3697,2.2352,1.0618,1.210745,2.292125,1.9051,2.2324333333333333,0.56712,0.9013549999999999,0.538143,2.6781,2.6953333333333336,1.8855,,,-0.08687766666666667,,0.13664,-0.10653850000000001,0.039367,,,-0.07601250000000001,,-0.0003696000000000213,-0.2214,,,-0.16345,0.26081,,0.27737,3.3983499999999998,,1.3929
1,468,1,1,0.101578,,,,0.516615,,2.31065,,1.3116,3.8653500000000003,,,-0.0105469999999999,0.8597,2.0211,,,,0.6320899999999999,,1.4287,3.4236,,1.219485,1.24462,0.40114,,2.0981333333333336,,1.3216,2.4579500000000003,2.0077,0.56515,3.0956,2.7207,,1.6463,,,1.1308,0.63879,1.1275,,,,,-0.094225,,-0.0272829999999999,0.74255,0.14677,0.392775,0.098231,,,0.2985006666666667,,,0.30408,0.52164,0.310775,0.6756166666666666,
2,1229,1,1,,-0.061008,,,,,0.35615,-0.2181199999999999,,0.12319,,,-0.83573,,-0.6352800000000001,,2.4528,,,,0.711015,,0.78956,0.48617,1.36384,,0.4157399999999999,,2.8483,0.26947,0.89791,1.4532150000000001,5.9742,,2.080305,1.9056,,,,,,,,0.6487,,,0.87082,,,-0.2452099999999999,-0.1693599999999999,-0.2668765,-0.28313,-0.15311,,,,,,,0.005811333333333335,,0.35615
2,199,2,1,,,-0.18888850000000001,-0.17441,0.053837,-0.08640666666666667,0.0180665,0.14071,0.14071,-0.1169245,-0.027071999999999995,,,0.22417,0.75732,0.27357,0.38428,1.8959750000000002,,4.0351,3.7154666666666665,4.865084,5.45345,4.74108,5.84605,3.8540000000000005,4.2015,,3.8642,2.1115,,0.81693,,1.0384,0.91402,1.1388575,1.2819,0.88733,0.6295666666666667,0.7028266666666667,0.9118750000000001,1.6027333333333333,,0.7522066666666666,0.7578833333333334,,1.741025,0.67215,,,1.7912,,2.0502,1.51275,,,1.09544,,,,,,
0,26,1,1,,-0.8694366666666666,-0.321,0.23793500000000004,0.7703300000000001,-0.27125,0.546425,0.37061999999999995,0.1334449999999999,0.718915,,0.4436,,,,,,,1.1518,2.4521,3.3494,1.2422,,0.31589,2.0656499999999998,0.25286,2.2979000000000003,2.7363,1.7323,,1.4304,,,1.2115,1.2745325,,3.5501,3.7922,,1.9678,,4.5121,,0.74711,,,1.3851000000000002,0.8234100000000001,,,0.4518899999999999,,0.26945,,,,0.047198,0.4485699999999999,,,1.4636,1.50175,
0,99,2,1,,-0.257865,-0.24663,0.11174500000000001,0.06714000000000002,,0.58332,,0.92862,0.15447333333333332,-0.183945,0.063085,-0.17552,,2.4389,,-0.32336,-0.4113199999999999,,,0.57538425,0.6947033333333333,-0.11501433333333329,0.40088,1.1594166666666668,0.7015666666666668,2.3378,1.5340238333333334,1.1139035,-0.2541196666666667,1.0343600000000002,2.8843,3.370299,,1.3178716666666668,3.85598,2.58201,4.14,2.4656643333333332,3.9594,1.2012333333333334,0.12204,-0.087564,4.6565,-0.15306,-0.074464,,,,0.11642,0.7427136666666666,3.6328,1.4020825000000001,-0.016137999999999986,-0.07134366666666667,-0.074463,1.3778,0.03657533333333333,0.34473,-0.0276779999999999,0.10051500000000001,,0.0705715
3,823,2,1,0.79875,,,-0.004767,,,0.14772,0.16141333333333338,2.3823,,2.9278,0.48203,2.4234,1.9542,,,1.6100666666666665,2.4762,1.69025,,,,,,,1.0568,,3.2269,2.8514999999999997,1.4908000000000001,,1.5377,,,,2.9395,,,,1.7078,,,2.1125333333333334,2.8691,1.3442,2.0773,5.2034,1.9580666666666666,,,,,,,,2.1653,,0.059748,1.289925,0.590535,0.86914,0.6295028571428573,0.939525
3,27,2,1,-0.39188249999999997,-0.5884033333333334,,-0.153527,-0.013046199999999997,-0.35978,0.15974,0.012347500000000025,-0.10001839999999992,0.20935,0.11596,0.09844499999999995,,-0.24011,,,0.47981333333333337,0.48078666666666664,1.1958,-0.252762,0.75513,2.094755,,1.225,5.009282000000001,5.667875,2.50045,2.3603771428571427,1.5504749999999998,2.831705,4.3479,0.40198,1.6248764999999998,1.444645,2.589,1.497423333333333,2.3012574999999997,3.186335,1.1943925,2.8237,1.72993,1.1491566666666666,-0.41523,1.2688175,2.0276,,-0.21093,,1.4001,0.777021,-0.27076,,0.30567,1.4342333333333332,-0.11169,0.10866,,,-0.0022454999999999975,0.27064599999999994,0.39614499999999997,,0.18308499999999994
1,81,1,1,,,-0.004461,,,0.38941,-0.27003,0.84893,-0.18648,-0.29091,,,,,-0.2342199999999999,-0.5893,1.7351,,,-0.09099349999999995,1.1950753333333335,0.08804,,2.94515,2.3707,1.6138166666666667,3.1127000000000002,0.007475,2.4871015,0.12086,,3.1564666666666668,,6.9062,3.4165525,1.3711,5.6112,5.1905,2.616905,1.7600166666666668,,,0.5028,2.2633,1.016,2.9893666666666667,,2.3289,,,-0.2521199999999999,,,0.1924799999999999,,-0.1551495,-0.4759199999999999,,-0.34462,0.575895,-0.4759199999999999,,0.57143
2,14,2,1,,,-0.45923,-0.140316,,,-0.38,-0.7524,,-0.6107675,,-0.55233,-0.8989799999999999,,-0.70485,,0.30141249999999997,,1.4885733333333333,0.8718899999999999,1.113535,1.7078,5.059366666666667,4.5285,3.6886,6.0379,5.8953,5.4172666666666665,5.342,3.8669,4.6592,1.2522,2.58925,,5.721,,0.3331,,0.65796,,0.2301,0.40045,,,,,0.45195,,,,-0.1938,0.76889,0.38988599999999995,0.004284999999999983,-0.51469,-0.18719666666666665,,-0.112586,1.4998,,1.3155733333333333,0.42422,1.2403
0,646,2,1,0.48335,0.3405566666666667,0.44134999999999996,,,0.054971,,0.575745,,1.0548582,,,1.4560350000000002,1.6744,,0.9402900000000001,1.02428,0.3708,,0.36408,,6.50585,6.985640000000001,7.1049999999999995,4.1864333333333335,,,4.9340166666666665,5.624725,6.4756,7.1879,3.27705,4.0889999999999995,4.74462,6.563,,3.3678,,1.5792000000000002,2.175025,2.144768,2.4438,1.156975,2.02215,0.68746,1.2634,0.330478,0.7168566666666667,1.0830666666666666,0.5074299999999999,0.6454625,0.5555867999999999,0.32543999999999995,0.095289,0.31536000000000003,,0.72358,0.021373,,,,-0.2071,0.34728
2,875,2,1,,,,,,,,,,,,0.84834,,,,1.8926,2.1236,,,,,,,2.8536,6.2081,,,,,7.6959,,5.7183,5.5335,,,,,,,,,,-0.2328599999999999,,,,,,,,,,,,,,,,,,,,
