200kb name,category,Granule_mean,Bergmann_mean,gene,chrom,chrom_id,group,log2FC_G2B
chr8-g599,Bergmann,0.45963382432179745,2.222687655283305,Cotl1,chr8,8,599,-2.2737483523729916
chr8-g607,Granule,1.0863017156967234,0.22314170567267122,Fbxo31,chr8,8,607,2.2833927744776052
chr8-g612,Granule,0.6826622466194875,0.163498752122261,Galns,chr8,8,612,2.061892343858144
chr8-g613,"Granule,Granule",2.705765935638004,0.18443769177981337,"Galns,Cbfa2t3",chr8,8,613,3.874831622372002
chr8-g619,Granule,0.6962863569292382,0.022687290631621875,Ccsap,chr8,8,619,4.93972452098662
chr8-g621,Granule,3.5905818764630166,0.3717595039969265,Pgbd5,chr8,8,621,3.2717761306092488
chr8-g622,Granule,3.5905818764630166,0.3717595039969265,Pgbd5,chr8,8,622,3.2717761306092488
chr8-g623,Granule,0.5269302962484769,0.04187787931510475,Trim67,chr8,8,623,3.6533518393880455
chr8-g624,Granule,0.5269302962484769,0.04187787931510475,Trim67,chr8,8,624,3.6533518393880455
chr8-g625,Bergmann,0.24908027326467908,3.7298710811819493,Disc1,chr8,8,625,-3.9044430939887826
chr8-g626,Bergmann,0.24908027326467908,3.7298710811819493,Disc1,chr8,8,626,-3.9044430939887826
chr8-g629,Granule,7.138586769265453,0.24026670830699248,Kcnk1,chr8,8,629,4.892929825657828
chr8-g630,"Granule,Granule",12.968965531310221,0.24026670830699248,"Kcnk1,Slc35f3",chr8,8,630,5.754282837015773
chr8-g631,Granule,5.830378762044769,0.05,Slc35f3,chr8,8,631,6.865517703934747
chr9-g30,Bergmann,0.08251392064565255,19.437308365935625,Pdgfd,chr9,9,30,-7.879975204210037
chr9-g31,Bergmann,0.08251392064565255,19.437308365935625,Pdgfd,chr9,9,31,-7.879975204210037
chr9-g39,Bergmann,0.05373275763758022,1.1279650275148638,Yap1,chr9,9,39,-4.391776646535333
chr9-g40,Bergmann,0.05373275763758022,1.1279650275148638,Yap1,chr9,9,40,-4.391776646535333
chr9-g44,Bergmann,0.024898994578641448,2.1814245049699195,Arhgap42,chr9,9,44,-6.4530392479245595
chr9-g45,Bergmann,0.024898994578641448,2.1814245049699195,Arhgap42,chr9,9,45,-6.4530392479245595
chr9-g46,"Bergmann,Bergmann",0.031524624349124175,2.7594848446119418,"Arhgap42,Gm16833",chr9,9,46,-6.451775972545667
chr9-g72,Bergmann,0.0540247025570193,0.5295465187014874,Amotl1,chr9,9,72,-3.29306629600838
chr9-g73,Bergmann,0.0540247025570193,0.5295465187014874,Amotl1,chr9,9,73,-3.29306629600838
chr9-g79,Bergmann,1.259233421860634,22.16724888201455,Fat3,chr9,9,79,-4.137812089517161
chr9-g80,Bergmann,1.259233421860634,22.16724888201455,Fat3,chr9,9,80,-4.137812089517161
chr9-g81,Bergmann,1.259233421860634,22.16724888201455,Fat3,chr9,9,81,-4.137812089517161
chr9-g82,Bergmann,1.259233421860634,22.16724888201455,Fat3,chr9,9,82,-4.137812089517161
chr9-g103,"Bergmann,Bergmann",0.13175189795650405,2.352881323783713,"Olfm2,Col5a3",chr9,9,103,-4.158532904853154
chr9-g104,Bergmann,0.009375843982471438,1.7747589855899706,Col5a3,chr9,9,104,-7.564458839877075
chr9-g108,Granule,5.752334933514586,0.7009781092393594,Kank2,chr9,9,108,3.0367063837949524
chr9-g109,"Granule,Granule",3.105653022282804,0.4697947314599221,"Plppr2,Rgl3",chr9,9,109,2.724794214893298
chr9-g110,"Granule,Granule",13.24241294407625,0.44816703830515153,"Elavl3,Zfp653",chr9,9,110,4.8849856684118285
chr9-g127,Granule,0.849728543590602,0.08454038656775026,Eepd1,chr9,9,127,3.329289413544407
chr9-g128,Granule,0.849728543590602,0.08454038656775026,Eepd1,chr9,9,128,3.329289413544407
chr9-g133,Bergmann,0.007602853856495425,0.22145909552278198,B3gat1,chr9,9,133,-4.864355381408448
chr9-g134,"Bergmann,Bergmann",1.2666735562190827,5.551491167519736,"Acad8,Thyn1",chr9,9,134,-2.131830576212629
chr9-g135,Bergmann,0.75343651905848,3.1107661888490687,Thyn1,chr9,9,135,-2.0457120957189603
chr9-g142,Granule,30.941465200372036,0.7971498662095757,Opcml,chr9,9,142,5.278546725412545
chr9-g143,Granule,30.941465200372036,0.7971498662095757,Opcml,chr9,9,143,5.278546725412545
chr9-g144,Granule,30.941465200372036,0.7971498662095757,Opcml,chr9,9,144,5.278546725412545
chr9-g155,Granule,9.906455389466386,2.275898691309031,Aplp2,chr9,9,155,2.121932602322229
chr9-g156,Granule,9.906455389466386,2.275898691309031,Aplp2,chr9,9,156,2.121932602322229
chr9-g160,Bergmann,0.08744250476848121,4.426216509723994,Arhgap32,chr9,9,160,-5.661595485268419
chr9-g161,Bergmann,0.08744250476848121,4.426216509723994,Arhgap32,chr9,9,161,-5.661595485268419
chr9-g172,Granule,93.45235900199405,16.982618613019106,Kirrel3,chr9,9,172,2.460172151587247
chr9-g173,Granule,93.45235900199405,16.982618613019106,Kirrel3,chr9,9,173,2.460172151587247
chr9-g174,Granule,93.45235900199405,16.982618613019106,Kirrel3,chr9,9,174,2.460172151587247
chr9-g175,"Granule,Bergmann",94.1764401810394,46.00840541478874,"Kirrel3,St3gal4",chr9,9,175,1.0334687349979435
chr9-g177,Granule,2.836682421902273,0.07583902712744313,Cdon,chr9,9,177,5.22512037658677
chr9-g178,Granule,1.1747177813968768,0.159375295228624,Pate2,chr9,9,178,2.881814280401792
chr9-g186,Bergmann,0.055091817395530845,13.817165599030288,Hepacam,chr9,9,186,-7.970407925737505
chr9-g201,Granule,15.893318024048222,3.5190511306156127,Gramd1b,chr9,9,201,2.175161964178781
chr9-g202,Granule,15.893318024048222,3.5190511306156127,Gramd1b,chr9,9,202,2.175161964178781
chr9-g203,Granule,2.3534327246930236,0.064630910770907,Clmp,chr9,9,203,5.186398480420856
chr9-g204,Granule,6.365267159583657,0.2584438227592279,Crtam,chr9,9,204,4.62229844244299
chr9-g205,"Granule,Granule",19.65066753141452,0.6385404466336336,"Crtam,Ubash3b",chr9,9,205,4.943656504838205
chr9-g209,Granule,7.619450060448046,1.611683436397571,Sorl1,chr9,9,209,2.241118473425591
chr9-g210,Granule,7.619450060448046,1.611683436397571,Sorl1,chr9,9,210,2.241118473425591
chr9-g212,Bergmann,0.07179028858660699,2.802192645245263,Grik4,chr9,9,212,-5.286623634370557
chr9-g213,Bergmann,0.07179028858660699,2.802192645245263,Grik4,chr9,9,213,-5.286623634370557
chr9-g214,Bergmann,0.07179028858660699,2.802192645245263,Grik4,chr9,9,214,-5.286623634370557
chr9-g221,Granule,0.5759189203247923,0.121521319466817,Abcg4,chr9,9,221,2.244656279140416
chr9-g223,Granule,0.5281578900126646,0.07786316086962113,Tmem25,chr9,9,223,2.761956462664863
chr9-g225,"Granule,Granule",10.434909579707348,0.3120860567517256,"Scn2b,Gm10684",chr9,9,225,5.063330386544337
chr9-g227,Granule,3.558424866817105,0.045374581263243875,Dscaml1,chr9,9,227,6.293210635417308
chr9-g228,Granule,3.558424866817105,0.045374581263243875,Dscaml1,chr9,9,228,6.293210635417308
chr9-g231,Granule,0.6231679315758104,0.045374581263243875,Bud13,chr9,9,231,3.7796647593014185
chr9-g237,Granule,15.961924588040286,0.7957534681439745,Cadm1,chr9,9,237,4.326169263283971
chr9-g238,Granule,15.961924588040286,0.7957534681439745,Cadm1,chr9,9,238,4.326169263283971
chr9-g239,Granule,15.961924588040286,0.7957534681439745,Cadm1,chr9,9,239,4.326169263283971
chr9-g241,Bergmann,0.029626680151320525,0.3814407644207151,Nxpe2,chr9,9,241,-3.6864901543625295
chr9-g243,Bergmann,0.494164811996319,14.561589172327036,Zbtb16,chr9,9,243,-4.881031717452864
chr9-g244,Bergmann,0.494164811996319,14.561589172327036,Zbtb16,chr9,9,244,-4.881031717452864
chr9-g252,Bergmann,0.16528383231171512,0.7877756267321466,Pts,chr9,9,252,-2.2528391712053644
chr9-g253,Granule,7.7498349812491245,0.24948250194598998,Dixdc1,chr9,9,253,4.9571550537819995
chr9-g258,Granule,0.8162873309349434,0.21025570401580473,Arhgap20,chr9,9,258,1.9569321265422503
chr9-g259,Granule,0.8162873309349434,0.21025570401580473,Arhgap20,chr9,9,259,1.9569321265422503
chr9-g266,Granule,12.162924963526862,0.10554506704948288,Exph5,chr9,9,266,6.848487250567859
chr9-g269,Granule,3.0090650191462913,0.11946525741661738,Elmod1,chr9,9,269,4.6546522570128745
chr9-g271,Granule,5.120968215631461,0.7965343017441365,Dmxl2,chr9,9,271,2.684608208682133
chr9-g272,Granule,5.120968215631461,0.7965343017441365,Dmxl2,chr9,9,272,2.684608208682133
chr9-g273,"Bergmann,Granule",1.017874721819799,9.753138326106075,"Acsbg1,Wdr61",chr9,9,273,-3.260306510202626
chr9-g276,"Granule,Granule",13.060970924129366,0.3416077333268085,"Fbxo22,Tmem266",chr9,9,276,5.256777702347775
chr9-g277,Granule,12.11227115292866,0.17276620708521837,Tmem266,chr9,9,277,6.131504542409248
chr9-g287,Bergmann,0.3201785507950289,1.5305042554930184,Scamp2,chr9,9,287,-2.25705848815102
chr9-g289,Granule,0.7028496124888515,0.05,Sema7a,chr9,9,289,3.8132160313653465
chr9-g299,Granule,0.8634484692550739,0.061853095936128255,Thsd4,chr9,9,299,3.8031923666397742
chr9-g300,Granule,0.8634484692550739,0.061853095936128255,Thsd4,chr9,9,300,3.8031923666397742
chr9-g301,Granule,0.8634484692550739,0.061853095936128255,Thsd4,chr9,9,301,3.8031923666397742
chr9-g302,Granule,0.8634484692550739,0.061853095936128255,Thsd4,chr9,9,302,3.8031923666397742
chr9-g310,Granule,2.272881443378659,0.09883402883519513,Glce,chr9,9,310,4.523370771618517
chr9-g318,Bergmann,0.20608622597014975,7.230011918555228,Smad3,chr9,9,318,-5.13267803654705
chr9-g321,Granule,21.14342595650593,0.259003283303078,Megf11,chr9,9,321,6.351094964645156
chr9-g322,Granule,21.14342595650593,0.259003283303078,Megf11,chr9,9,322,6.351094964645156
chr9-g323,Granule,21.14342595650593,0.259003283303078,Megf11,chr9,9,323,6.351094964645156
chr9-g325,"Bergmann,Bergmann",0.1435195442319042,7.987231745873487,"Igdcc4,Igdcc3",chr9,9,325,-5.798376454435134
chr9-g326,Granule,0.45404273652325067,0.05,Ubap1l,chr9,9,326,3.182828096785815
chr9-g328,Bergmann,0.0101600872397964,0.8787921701231897,Rbpms2,chr9,9,328,-6.434537320664341
chr9-g332,Granule,16.263828171477876,1.1661285724171222,Usp3,chr9,9,332,3.801868110308357
chr9-g351,Bergmann,0.11741589027388104,1.825150946057159,Myo1e,chr9,9,351,-3.9583162132277345
chr9-g352,Bergmann,0.11741589027388104,1.825150946057159,Myo1e,chr9,9,352,-3.9583162132277345
chr9-g358,Granule,1.8842127971216622,0.020938939657552374,Cgnl1,chr9,9,358,6.491629710991297
chr9-g364,"Bergmann,Bergmann",0.24773062361033887,1.1922043562170364,"Prtg,Pygo1",chr9,9,364,-2.2667874241850763
chr9-g365,Granule,2.9209572471192935,0.05,Rab27a,chr9,9,365,5.868369337059807
chr9-g367,Granule,44.12756114559931,1.6828524514274232,Unc13c,chr9,9,367,4.712699419050178
chr9-g368,Granule,44.12756114559931,1.6828524514274232,Unc13c,chr9,9,368,4.712699419050178
chr9-g369,Granule,44.12756114559931,1.6828524514274232,Unc13c,chr9,9,369,4.712699419050178
chr9-g375,Granule,6.366516298584038,1.0858956033238811,Myo5a,chr9,9,375,2.5516187475484866
chr9-g376,"Granule,Granule",8.558766851222309,1.6429699245207696,"Myo5a,Gnb5",chr9,9,376,2.3810968766262035
chr9-g380,Granule,6.006190489952971,0.4522510302809279,Hmgcll1,chr9,9,380,3.7312545369722665
chr9-g390,Bergmann,0.02621187075846745,1.0045239017658145,C920006O11Rik,chr9,9,390,-5.260147758482897
chr9-g417,Granule,0.6706958260171658,0.09434167554250562,Sh3bgrl2,chr9,9,417,2.8296914946704312
chr9-g418,"Granule,Granule",1.5627701064340473,0.15830536052401273,"Sh3bgrl2,Elovl4",chr9,9,418,3.303323550353143
chr9-g419,Granule,0.8920742804168815,0.06396368498150712,Elovl4,chr9,9,419,3.8018388834002255
chr9-g432,Bergmann,0.11167200015900153,0.5994366398808464,Me1,chr9,9,432,-2.424339769539623
chr9-g433,"Bergmann,Granule",10.626933139859782,0.7374364740205479,"Me1,Snap91",chr9,9,433,3.849062720099593
chr9-g434,Granule,10.51526113970078,0.13799983413970152,Snap91,chr9,9,434,6.251674335639259
chr9-g435,Granule,1.6217006900976614,0.2633162370099236,Cyb5r4,chr9,9,435,2.6226391815632883
chr9-g446,Bergmann,0.7141273055220085,4.559030735225794,Mthfs,chr9,9,446,-2.6744739477351067
chr9-g462,"Bergmann,Bergmann",0.39125796548635894,10.555459355602121,"Plscr4,Plod2",chr9,9,462,-4.753725429779022
chr9-g463,Bergmann,0.27520133564439303,2.152880149956766,Plod2,chr9,9,463,-2.967708630387629
chr9-g477,Bergmann,0.14600019907858094,0.8691472539903718,Chst2,chr9,9,477,-2.573630287931691
chr9-g480,Bergmann,0.09252376124306787,0.7732088741037316,Gk5,chr9,9,480,-3.062962375223019
chr9-g481,Granule,2.6318339530785027,0.3416638372483981,Atp1b3,chr9,9,481,2.945419008158959
chr9-g484,Granule,3.6024737455275484,0.020938939657552374,Pxylp1,chr9,9,484,7.426655719576691
chr9-g487,Granule,16.934693251361978,0.44372814102830205,Clstn2,chr9,9,487,5.254161993315386
chr9-g488,Granule,16.934693251361978,0.44372814102830205,Clstn2,chr9,9,488,5.254161993315386
chr9-g489,Granule,16.934693251361978,0.44372814102830205,Clstn2,chr9,9,489,5.254161993315386
chr9-g490,Granule,16.934693251361978,0.44372814102830205,Clstn2,chr9,9,490,5.254161993315386
chr9-g494,Granule,0.8563869843666844,0.14675572057518774,Faim,chr9,9,494,2.544846128316389
chr9-g495,"Granule,Granule",2.4674443200759333,0.34233578788735675,"Faim,Pik3cb",chr9,9,495,2.8495335043183228
chr9-g502,Granule,5.4968773639815804,1.0500445929430808,Nck1,chr9,9,502,2.388161695945164
chr9-g509,Granule,14.817790446698762,0.2859839119089889,Ephb1,chr9,9,509,5.695252535989626
chr9-g510,Granule,14.817790446698762,0.2859839119089889,Ephb1,chr9,9,510,5.695252535989626
chr9-g511,Granule,14.817790446698762,0.2859839119089889,Ephb1,chr9,9,511,5.695252535989626
chr9-g517,Granule,32.64367240559979,0.2766349657607812,Tmem108,chr9,9,517,6.882676039093909
chr9-g518,Granule,32.64367240559979,0.2766349657607812,Tmem108,chr9,9,518,6.882676039093909
chr9-g530,Bergmann,0.10335499411190821,0.5105980685042393,Ppm1m,chr9,9,530,-2.3045799788609678
chr9-g532,"Granule,Bergmann",2.9072435716335407,1.359438345548652,"Pcbp4,Parp3",chr9,9,532,1.0966412244377755
chr9-g536,Granule,2.128436148691636,0.30418345681409775,Cacna2d2,chr9,9,536,2.8067802125823254
chr9-g537,Granule,2.128436148691636,0.30418345681409775,Cacna2d2,chr9,9,537,2.8067802125823254
chr9-g538,Bergmann,0.02415218773781364,0.9041721090311967,Slc38a3,chr9,9,538,-5.226371634214716
chr9-g540,"Granule,Granule",17.35102368431217,1.8361791341329043,"Rnf123,Bsn",chr9,9,540,3.2402420648471875
chr9-g541,Granule,0.38282948359401564,0.04369197111335463,Nicn1,chr9,9,541,3.131261845289632
chr9-g544,"Granule,Bergmann",1.3369374531040457,3.3405624246159293,"Celsr3,Pfkfb4",chr9,9,544,-1.321159046154612
chr9-g545,"Bergmann,Bergmann",0.504765265147293,5.547015512519572,"Pfkfb4,Plxnb1",chr9,9,545,-3.4580272186253285
chr9-g556,Granule,0.9626283801975128,0.05,Trank1,chr9,9,556,4.266978957446407
chr9-g573,Granule,2.9638893116995617,0.6015088349877047,Dync1li1,chr9,9,573,2.300833737264405
chr9-g574,Granule,0.9184376659655458,0.11946525741661738,Osbpl10,chr9,9,574,2.942590691178377
chr9-g575,Granule,0.9184376659655458,0.11946525741661738,Osbpl10,chr9,9,575,2.942590691178377
chr9-g576,Granule,0.9184376659655458,0.11946525741661738,Osbpl10,chr9,9,576,2.942590691178377
chr9-g582,Bergmann,0.9200700818532432,5.711753281430895,Rbms3,chr9,9,582,-2.634118002926194
chr9-g583,Bergmann,0.9200700818532432,5.711753281430895,Rbms3,chr9,9,583,-2.634118002926194
chr9-g584,Bergmann,0.9200700818532432,5.711753281430895,Rbms3,chr9,9,584,-2.634118002926194
chr9-g585,Bergmann,0.9200700818532432,5.711753281430895,Rbms3,chr9,9,585,-2.634118002926194
chr9-g586,Bergmann,0.9200700818532432,5.711753281430895,Rbms3,chr9,9,586,-2.634118002926194
chr9-g587,Bergmann,0.9200700818532432,5.711753281430895,Rbms3,chr9,9,587,-2.634118002926194
chr9-g588,Bergmann,0.9200700818532432,5.711753281430895,Rbms3,chr9,9,588,-2.634118002926194
chr9-g595,Granule,1.2469823584832076,0.3081212616159691,Slc22a14,chr9,9,595,2.016870912245723
chr9-g601,Granule,1.0650298826512443,0.2508169535247896,Myrip,chr9,9,601,2.0861871372668817
chr9-g602,Granule,1.0650298826512443,0.2508169535247896,Myrip,chr9,9,602,2.0861871372668817
chr9-g617,Bergmann,0.15645193865292065,0.6343841327658143,Limd1,chr9,9,617,-2.0196371511142868
chr10-g16,Bergmann,0.6320323376641263,3.038933662535156,Ppp1r14c,chr10,10,16,-2.2654949020597166
chr10-g17,Bergmann,0.6320323376641263,3.038933662535156,Ppp1r14c,chr10,10,17,-2.2654949020597166
chr10-g18,Bergmann,0.12801165141029605,8.356192825253277,Plekhg1,chr10,10,18,-6.028498750983378
chr10-g19,"Bergmann,Granule",3.979598341061415,8.625451411218508,"Plekhg1,Mthfd1l",chr10,10,19,-1.1159771342981037
chr10-g20,Granule,3.8515866896511186,0.2692585859652305,Mthfd1l,chr10,10,20,3.838388642705356
chr10-g21,Granule,2.8942383547638526,0.28237379046757866,Akap12,chr10,10,21,3.3575056487545605
chr10-g33,Granule,7.10664639624592,0.08731820140252888,Oprm1,chr10,10,33,6.346742693298971
chr10-g34,"Granule,Granule",11.690745496779508,0.08731820140252888,"Oprm1,Ipcef1",chr10,10,34,7.064868801686587
chr10-g35,"Granule,Granule,Granule",23.232343245186716,2.7106289061657076,"Oprm1,Ipcef1,Cnksr3",chr10,10,35,3.0994351514296747
chr10-g36,Granule,11.541597748407208,2.6233107047631785,Cnksr3,chr10,10,36,2.1373823601620097
chr10-g37,Granule,2.6578069546445824,0.3806013702196029,Lrp11,chr10,10,37,2.8038836600388555
chr10-g38,Granule,2.6578069546445824,0.3806013702196029,Lrp11,chr10,10,38,2.8038836600388555
chr10-g43,Bergmann,0.050265147519896296,4.864952046890971,Sash1,chr10,10,43,-6.596723353079531
chr10-g44,Bergmann,0.050265147519896296,4.864952046890971,Sash1,chr10,10,44,-6.596723353079531
chr10-g48,Bergmann,0.0020105585191626,0.15433560127030538,Samd5,chr10,10,48,-6.262330755146711
chr10-g53,Granule,33.7344536356017,0.21934375827890187,Grm1,chr10,10,53,7.264885332744041
chr10-g54,Granule,33.7344536356017,0.21934375827890187,Grm1,chr10,10,54,7.264885332744041
chr10-g55,Granule,33.7344536356017,0.21934375827890187,Grm1,chr10,10,55,7.264885332744041
chr10-g66,Bergmann,0.13703195889175135,1.3619016763950724,Phactr2,chr10,10,66,-3.3130382445432387
chr10-g67,Bergmann,0.13703195889175135,1.3619016763950724,Phactr2,chr10,10,67,-3.3130382445432387
chr10-g68,Granule,18.631043959269526,1.8274022577659268,Aig1,chr10,10,68,3.3498423675906546
chr10-g69,Granule,18.631043959269526,1.8274022577659268,Aig1,chr10,10,69,3.3498423675906546
chr10-g89,Granule,1.175534641779587,0.15433560127030538,Heca,chr10,10,89,2.9291742561296252
chr10-g91,Granule,0.6162447218822166,0.05580928351124038,Ccdc28a,chr10,10,91,3.464926354839589
chr10-g92,"Bergmann,Granule",5.241859992254784,43.682546468824604,"Nhsl1,Arfgef3",chr10,10,92,-3.058906234892433
chr10-g93,Granule,4.858264676428473,0.05,Arfgef3,chr10,10,93,6.602369184484269
chr10-g101,Bergmann,0.20519071827542412,18.470666074760484,Pde7b,chr10,10,101,-6.492126609720895
chr10-g102,Bergmann,0.20519071827542412,18.470666074760484,Pde7b,chr10,10,102,-6.492126609720895
chr10-g103,Bergmann,0.20519071827542412,18.470666074760484,Pde7b,chr10,10,103,-6.492126609720895
chr10-g104,Granule,6.9226092626631335,1.2991403087040037,Ahi1,chr10,10,104,2.4137586674913836
chr10-g105,Granule,6.9226092626631335,1.2991403087040037,Ahi1,chr10,10,105,2.4137586674913836
chr10-g109,Granule,7.404782898054774,0.020938939657552374,Sgk1,chr10,10,109,8.466125240898124
chr10-g125,Granule,5.937591477648312,1.467692545523654,Akap7,chr10,10,125,2.0163280535482455
chr10-g126,"Granule,Bergmann",6.025121909883247,2.2021797001312127,"Akap7,Epb41l2",chr10,10,126,1.4520582334399477
chr10-g127,Bergmann,0.08753043223493509,0.7344871546075586,Epb41l2,chr10,10,127,-3.068880660027007
chr10-g131,Bergmann,0.514399024620562,2.0774305701747395,L3mbtl3,chr10,10,131,-2.0138404492676933
chr10-g134,Bergmann,0.8396955945956108,47.80897403424141,Lama2,chr10,10,134,-5.831271217351382
chr10-g135,Bergmann,0.8396955945956108,47.80897403424141,Lama2,chr10,10,135,-5.831271217351382
chr10-g136,Bergmann,0.8396955945956108,47.80897403424141,Lama2,chr10,10,136,-5.831271217351382
chr10-g137,Bergmann,0.8396955945956108,47.80897403424141,Lama2,chr10,10,137,-5.831271217351382
chr10-g138,Bergmann,0.8396955945956108,47.80897403424141,Lama2,chr10,10,138,-5.831271217351382
chr10-g153,Granule,8.549798684098118,1.0504666103091207,Ncoa7,chr10,10,153,3.0248601444652796
chr10-g154,Granule,8.549798684098118,1.0504666103091207,Ncoa7,chr10,10,154,3.0248601444652796
chr10-g182,Granule,2.87134265423822,0.14312748491376925,Hs3st5,chr10,10,182,4.326352860169445
chr10-g183,Granule,2.87134265423822,0.14312748491376925,Hs3st5,chr10,10,183,4.326352860169445
chr10-g184,Granule,2.87134265423822,0.14312748491376925,Hs3st5,chr10,10,184,4.326352860169445
chr10-g195,Bergmann,0.217387213238429,0.8719429919327959,Fam229b,chr10,10,195,-2.0039667307297013
chr10-g200,Granule,1.9936097339315078,0.020938939657552374,Slc16a10,chr10,10,200,6.573050820902958
chr10-g203,"Bergmann,Bergmann",0.22446337506116731,4.759213477915775,"Ddo,Mettl24",chr10,10,203,-4.406171199512291
chr10-g204,Bergmann,0.05967715633307143,0.7781869799603331,Mettl24,chr10,10,204,-3.704866145717792
chr10-g245,Granule,143.8393559138135,0.7855094706731016,Grik2,chr10,10,245,7.516614080714118
chr10-g246,Granule,143.8393559138135,0.7855094706731016,Grik2,chr10,10,246,7.516614080714118
chr10-g247,Granule,143.8393559138135,0.7855094706731016,Grik2,chr10,10,247,7.516614080714118
chr10-g248,Granule,143.8393559138135,0.7855094706731016,Grik2,chr10,10,248,7.516614080714118
chr10-g263,Bergmann,0.3867720760911597,2.389895674309476,Slc35f1,chr10,10,263,-2.627392096904615
chr10-g264,Bergmann,0.3867720760911597,2.389895674309476,Slc35f1,chr10,10,264,-2.627392096904615
chr10-g265,Bergmann,0.3867720760911597,2.389895674309476,Slc35f1,chr10,10,265,-2.627392096904615
chr10-g266,Bergmann,1.7610246407476513,7.396932024251657,Cep85l,chr10,10,266,-2.07051192197876
chr10-g269,Bergmann,0.14627759340355329,1.4240632845947132,Man1a,chr10,10,269,-3.283232558797367
chr10-g270,Bergmann,0.14627759340355329,1.4240632845947132,Man1a,chr10,10,270,-3.283232558797367
chr10-g281,Bergmann,0.16794342455206368,6.705099339779525,Gja1,chr10,10,281,-5.319211490314512
chr10-g288,"Granule,Bergmann,Bergmann",10.055254089713081,2.011932883632982,"Pkib,Fabp7,Smpdl3a",chr10,10,288,2.321295454085401
chr10-g289,Bergmann,0.14608518842885496,1.1297432576202677,Smpdl3a,chr10,10,289,-2.95111313105961
chr10-g292,Bergmann,0.2573665706825682,1.6511849125464666,Ccdc138,chr10,10,292,-2.68160511419566
chr10-g303,Granule,3.7729107488092666,0.020938939657552374,Unc5b,chr10,10,303,7.4933457758154844
chr10-g304,Granule,3.7729107488092666,0.020938939657552374,Unc5b,chr10,10,304,7.4933457758154844
chr10-g307,Granule,0.9454552007910724,0.08454038656775026,Lrrc20,chr10,10,307,3.483296485163341
chr10-g310,Bergmann,0.4370348183166846,3.088445452521621,Tspan15,chr10,10,310,-2.821060722223035
chr10-g311,"Bergmann,Granule",4.8501132296356975,3.9165177609376634,"Tspan15,Hk1",chr10,10,311,0.3084469276863529
chr10-g316,Granule,0.7502930518844088,0.18524303419637436,Dnajc12,chr10,10,316,2.0180349051387227
chr10-g317,Granule,0.7502930518844088,0.18524303419637436,Dnajc12,chr10,10,317,2.0180349051387227
chr10-g347,Granule,43.66698185232865,0.33962054260466673,Ank3,chr10,10,347,7.006475283300646
chr10-g348,Granule,43.66698185232865,0.33962054260466673,Ank3,chr10,10,348,7.006475283300646
chr10-g349,Granule,43.66698185232865,0.33962054260466673,Ank3,chr10,10,349,7.006475283300646
chr10-g350,Granule,43.66698185232865,0.33962054260466673,Ank3,chr10,10,350,7.006475283300646
chr10-g352,Bergmann,1.6755099530257827,8.52894479180088,Phyhipl,chr10,10,352,-2.347767004540366
chr10-g375,Bergmann,0.09553035769967413,1.138980526170164,Rab36,chr10,10,375,-3.5756400038291414
chr10-g381,"Bergmann,Bergmann",0.8556628640124135,5.525221567086141,"Prmt2,S100b",chr10,10,381,-2.6909179355034363
chr10-g383,Granule,7.556650928884279,0.5896222269478487,Pcbp3,chr10,10,383,3.679884164889073
chr10-g384,Granule,7.556650928884279,0.5896222269478487,Pcbp3,chr10,10,384,3.679884164889073
chr10-g386,Granule,6.325484527565922,0.17017597782039,Adarb1,chr10,10,386,5.216076688940083
chr10-g387,Granule,6.325484527565922,0.17017597782039,Adarb1,chr10,10,387,5.216076688940083
chr10-g393,Granule,0.5573371545618135,0.08454038656775026,Slc1a6,chr10,10,393,2.720837718723446
chr10-g394,Granule,0.5573371545618135,0.08454038656775026,Slc1a6,chr10,10,394,2.720837718723446
chr10-g398,"Granule,Granule",1.3965238452673638,0.2309188609052486,"Shc2,Hcn2",chr10,10,398,2.59638228850747
chr10-g399,Granule,1.4428086716224011,0.12406842994356587,Abca7,chr10,10,399,3.539672035497075
chr10-g400,Granule,1.4428086716224011,0.12406842994356587,Abca7,chr10,10,400,3.539672035497075
chr10-g401,Granule,2.25417228308324,0.022687290631621875,Plk5,chr10,10,401,6.6345696432255945
chr10-g403,Granule,4.126035820314224,1.02207843687309,Dot1l,chr10,10,403,2.01325042950814
chr10-g406,"Granule,Granule",4.050497412761796,0.24414638615440404,"Atcay,Pip5k1c",chr10,10,406,4.052280757458968
chr10-g407,"Granule,Granule",3.107128072268916,0.422646453828469,"Celf5,Tle2",chr10,10,407,2.8780584586310423
chr10-g416,Granule,1.9215954751279725,0.1655276107139975,Slc41a2,chr10,10,416,3.5371608690516476
chr10-g417,Granule,0.7216716024762053,0.05,Aldh1l2,chr10,10,417,3.8513424863379653
chr10-g421,Granule,2.4488136362416437,0.5349688997979298,Nuak1,chr10,10,421,2.1945560550931367
chr10-g422,Granule,2.4488136362416437,0.5349688997979298,Nuak1,chr10,10,422,2.1945560550931367
chr10-g423,Bergmann,0.08401945978506817,7.753800503122066,Rfx4,chr10,10,423,-6.528036296518921
chr10-g424,Bergmann,0.08401945978506817,7.753800503122066,Rfx4,chr10,10,424,-6.528036296518921
chr10-g426,Granule,1.2888880926308488,0.1990720444107495,Btbd11,chr10,10,426,2.6947644640799813
chr10-g427,Granule,1.2888880926308488,0.1990720444107495,Btbd11,chr10,10,427,2.6947644640799813
