200kb name,category,MLI1_mean,Purkinje_mean,gene,chrom,chrom_id,group,log2FC_M2P
chr10-g204,"MLI1,MLI1,MLI1",14.402973301907275,1.0060121239764956,"Mettl24,Cdc40,Wasf1",chr10,10,204,3.8396470705481898
chr10-g215,MLI1,10.548623461062634,2.013267909807529,Sobp,chr10,10,215,2.3894436746101344
chr10-g225,MLI1,0.7099682997708883,0.08248455843300613,Prep,chr10,10,225,3.1055586401961666
chr10-g226,Purkinje,0.056242525803122875,0.9627890125424408,Lin28b,chr10,10,226,-4.0974863865439435
chr10-g227,Purkinje,0.056242525803122875,0.9627890125424408,Lin28b,chr10,10,227,-4.0974863865439435
chr10-g261,"MLI1,MLI1",2.8221815646353496,0.5150222911139027,"Dcbld1,Gopc",chr10,10,261,2.4541040252339563
chr10-g263,Purkinje,0.7063728255931474,12.513513679226362,Slc35f1,chr10,10,263,-4.146913288547004
chr10-g264,Purkinje,0.7063728255931474,12.513513679226362,Slc35f1,chr10,10,264,-4.146913288547004
chr10-g265,Purkinje,0.7063728255931474,12.513513679226362,Slc35f1,chr10,10,265,-4.146913288547004
chr10-g267,MLI1,0.6726383388579831,0.12591769267687392,Mcm9,chr10,10,267,2.4173500013771383
chr10-g268,"MLI1,MLI1",3.595294455639049,0.6953472286996931,"Mcm9,Fam184a",chr10,10,268,2.3703044453346793
chr10-g287,MLI1,8.139393414579214,1.6107167842521897,Serinc1,chr10,10,287,2.337218437943673
chr10-g294,MLI1,2.635770522742189,0.02654349671801034,Sh3rf3,chr10,10,294,6.633722523456829
chr10-g295,MLI1,2.635770522742189,0.02654349671801034,Sh3rf3,chr10,10,295,6.633722523456829
chr10-g297,MLI1,6.075266585633376,0.3103974268987895,Mcu,chr10,10,297,4.290759213083178
chr10-g298,"MLI1,MLI1",8.861263619423317,0.7451101431379961,"Mcu,Micu1",chr10,10,298,3.5719868348046377
chr10-g299,"MLI1,MLI1",3.7727758985929447,0.6318354430791446,"Micu1,Dnajb12",chr10,10,299,2.5780056341119733
chr10-g301,MLI1,5.447016941152814,1.2549380600736728,Psap,chr10,10,301,2.1178501953199174
chr10-g303,MLI1,2.2619545839112476,0.06484687961148658,Unc5b,chr10,10,303,5.124388997976223
chr10-g304,MLI1,2.2619545839112476,0.06484687961148658,Unc5b,chr10,10,304,5.124388997976223
chr10-g310,MLI1,0.76208178812711,0.00758495401220845,Tspan15,chr10,10,310,6.650661595294198
chr10-g311,"MLI1,MLI1",5.292709700720289,0.6141861091784135,"Tspan15,Hk1",chr10,10,311,3.107258737022018
chr10-g312,"MLI1,MLI1",2.4388022465059125,0.42876110129126027,"Vps26a,Kif1bp",chr10,10,312,2.5079268495496723
chr10-g314,"MLI1,MLI1",6.2689102719219365,0.9767069170840729,"Tet1,Rufy2",chr10,10,314,2.6822170612644336
chr10-g315,MLI1,4.295917069116685,0.7761547523160808,Rufy2,chr10,10,315,2.4685499074265445
chr10-g316,"MLI1,MLI1",1.3764545403777002,0.2180774521215581,"Sirt1,Dnajc12",chr10,10,316,2.6580444464647246
chr10-g317,MLI1,0.8030946432453228,0.08741647545752679,Dnajc12,chr10,10,317,3.199592900325199
chr10-g336,MLI1,0.8266407172118029,0.12828912509346124,Nrbf2,chr10,10,336,2.687861547012148
chr10-g337,MLI1,0.6165044049037272,0.06713303519640483,Ado,chr10,10,337,3.199016427025609
chr10-g340,MLI1,5.56861136121694,1.419941160884901,Arid5b,chr10,10,340,1.9714864600786883
chr10-g341,MLI1,5.56861136121694,1.419941160884901,Arid5b,chr10,10,341,1.9714864600786883
chr10-g351,Purkinje,0.05,1.4302785427184217,Slc16a9,chr10,10,351,-4.8382242300492155
chr10-g352,"MLI1,MLI1",4.6016821465512265,0.19626323096727438,"Fam13c,Phyhipl",chr10,10,352,4.551299514460961
chr10-g356,"MLI1,MLI1,MLI1",4.227872425719884,0.8158050452637755,"Tfam,Ipmk,Cisd1",chr10,10,356,2.373635510186412
chr10-g363,MLI1,3.9157149782531206,0.5520629956667351,Zwint,chr10,10,363,2.8263709493415923
chr10-g377,MLI1,1.0229221759422633,0.1980058115112423,Gucd1,chr10,10,377,2.3690817093894116
chr10-g378,MLI1,0.9229384285019004,0.14164120309696468,Ddt,chr10,10,378,2.7039934022277037
chr10-g379,"MLI1,MLI1",4.849984459508842,0.7345208086782874,"Gstt2,Chchd10",chr10,10,379,2.7231048571310477
chr10-g381,MLI1,0.645268356750467,0.08252914768756427,Prmt2,chr10,10,381,2.9669236327808455
chr10-g383,MLI1,2.3216405436379635,0.35887031200458847,Pcbp3,chr10,10,383,2.6936101345847194
chr10-g384,MLI1,2.3216405436379635,0.35887031200458847,Pcbp3,chr10,10,384,2.6936101345847194
chr10-g385,Purkinje,0.16599588429384687,14.862787090242787,Col18a1,chr10,10,385,-6.48441339537674
chr10-g386,MLI1,8.764745827867836,0.8077350820450683,Adarb1,chr10,10,386,3.439758148439133
chr10-g387,"MLI1,MLI1",9.212165194625749,0.9131930354197527,"Adarb1,Pttg1ip",chr10,10,387,3.334548520271787
chr10-g388,MLI1,1.199368717503963,0.2859096672862476,Sumo3,chr10,10,388,2.0686439425010374
chr10-g389,MLI1,1.423562959492083,0.30868291339697324,Pfkl,chr10,10,389,2.205308767718142
chr10-g390,MLI1,1.423562959492083,0.30868291339697324,Pfkl,chr10,10,390,2.205308767718142
chr10-g391,MLI1,3.740563733615701,0.6408598683751564,Agpat3,chr10,10,391,2.5451748784379897
chr10-g392,"MLI1,MLI1",4.857658728136679,0.4799764745422027,"Rrp1,Pdxk",chr10,10,392,3.3392255371175947
chr10-g393,Purkinje,0.5751221574903501,13.670381330627984,Slc1a6,chr10,10,393,-4.57104125586125
chr10-g394,Purkinje,0.5751221574903501,13.670381330627984,Slc1a6,chr10,10,394,-4.57104125586125
chr10-g398,"MLI1,MLI1,MLI1",8.864189285260217,1.2603975002545058,"Bsg,Hcn2,Palm",chr10,10,398,2.8141098907472877
chr10-g399,"MLI1,MLI1,MLI1",2.500921523271658,0.1560548021851696,"Palm,Plppr3,Arid3a",chr10,10,399,4.002335129439381
chr10-g400,"MLI1,MLI1,MLI1",3.491433973091114,0.873775994369169,"Polr2e,Stk11,Cirbp",chr10,10,400,1.9984843143624058
chr10-g401,MLI1,1.7100130370621929,0.19081448776666513,Apc2,chr10,10,401,3.1637647056234837
chr10-g403,"MLI1,MLI1",1.385373387125962,0.1585540693235054,"Btbd2,Mknk2",chr10,10,403,3.1272280550942346
chr10-g405,"MLI1,MLI1,MLI1",7.060037532857186,1.5779734570914172,"Map2k2,Zbtb7a,Eef2",chr10,10,405,2.1616029150811498
chr10-g406,"MLI1,MLI1",3.0329343060105844,0.5865258893758691,"Atcay,Matk",chr10,10,406,2.370447553591298
chr10-g407,"MLI1,MLI1",1.054862603173317,0.13944723011198154,"Celf5,Ncln",chr10,10,407,2.9192639157914737
chr10-g408,"MLI1,MLI1",3.4428974733120534,0.4109895438716085,"Ankrd24,Zfp433",chr10,10,408,3.0664496238834316
chr10-g413,MLI1,0.5016718196487905,0.08679516656702654,Nfyb,chr10,10,413,2.531057290553855
chr10-g416,MLI1,0.4648608912051572,0.06236446719933456,Slc41a2,chr10,10,416,2.8980028790307935
chr10-g417,MLI1,3.280965247566575,0.0707060138965719,Aldh1l2,chr10,10,417,5.536143573878494
chr10-g421,MLI1,2.749317998487505,0.07955696591115922,Nuak1,chr10,10,421,5.110941718165391
chr10-g422,"MLI1,MLI1",5.434767102083997,0.3656679192000419,"Nuak1,Tcp11l2",chr10,10,422,3.8936122455425033
chr10-g423,"MLI1,MLI1,MLI1",3.8417763687862463,0.5151335175735113,"Tcp11l2,Polr3b,Rfx4",chr10,10,423,2.898755223307005
chr10-g424,"MLI1,MLI1",2.307095869418948,0.437245456016958,"Rfx4,Ric8b",chr10,10,424,2.3995626588122057
chr10-g425,MLI1,2.155971941250886,0.43321671988807176,Ric8b,chr10,10,425,2.3151775727787625
chr10-g426,MLI1,16.707974590956926,0.023017936632291763,Btbd11,chr10,10,426,9.503562625680896
chr10-g427,MLI1,16.707974590956926,0.023017936632291763,Btbd11,chr10,10,427,9.503562625680896
chr10-g428,MLI1,16.707974590956926,0.023017936632291763,Btbd11,chr10,10,428,9.503562625680896
chr10-g429,MLI1,0.6158897878040157,0.08864011485372,Ascl4,chr10,10,429,2.796640550895825
chr10-g430,MLI1,1.1100616419904505,0.21474264670368662,Fbxo7,chr10,10,430,2.3699591559725683
chr10-g431,"MLI1,MLI1",13.171446192764602,0.9165678900123916,"Syn3,Timp3",chr10,10,431,3.8450282035983814
chr10-g432,MLI1,9.203373825900723,0.7942730776101514,Syn3,chr10,10,432,3.534455821431856
chr10-g443,MLI1,1.4134519602924798,0.3371225843470461,Arl1,chr10,10,443,2.0678776664207916
chr10-g449,Purkinje,89.66278577982729,359.67550700132176,Anks1b,chr10,10,449,-2.0041146898675635
chr10-g450,Purkinje,89.66278577982729,359.67550700132176,Anks1b,chr10,10,450,-2.0041146898675635
chr10-g451,Purkinje,89.66278577982729,359.67550700132176,Anks1b,chr10,10,451,-2.0041146898675635
chr10-g452,Purkinje,89.66278577982729,359.67550700132176,Anks1b,chr10,10,452,-2.0041146898675635
chr10-g453,Purkinje,89.66278577982729,359.67550700132176,Anks1b,chr10,10,453,-2.0041146898675635
chr10-g454,Purkinje,89.66278577982729,359.67550700132176,Anks1b,chr10,10,454,-2.0041146898675635
chr10-g455,MLI1,0.7763286075828293,0.12241074703151299,Tmpo,chr10,10,455,2.664937226848088
chr10-g460,MLI1,6.666623924489382,0.05,Rmst,chr10,10,460,7.058884439434836
chr10-g465,MLI1,2.29504301642341,0.4722686364158145,Cdk17,chr10,10,465,2.280841560877009
chr10-g466,"MLI1,MLI1",2.5609528584453445,0.5644606956497076,"Cdk17,Elk3",chr10,10,466,2.1817356639925434
chr10-g468,MLI1,2.7961780244766974,0.05645481507718804,Ntn4,chr10,10,468,5.630215770704056
chr10-g470,MLI1,1.5896540327686173,0.3723622417214571,Nr2c1,chr10,10,470,2.0939341228728017
chr10-g471,Purkinje,0.49397337588241214,2.8999515322136995,Tmcc3,chr10,10,471,-2.5535235974193053
chr10-g472,Purkinje,0.49397337588241214,2.8999515322136995,Tmcc3,chr10,10,472,-2.5535235974193053
chr10-g473,MLI1,3.7607086280440956,0.40973825076472614,Plxnc1,chr10,10,473,3.198230047886778
chr10-g474,MLI1,3.7607086280440956,0.40973825076472614,Plxnc1,chr10,10,474,3.198230047886778
chr10-g477,"MLI1,MLI1",19.887250997975784,0.733070522685666,"Socs2,Mrpl42",chr10,10,477,4.7617480620530905
chr10-g479,MLI1,2.140994362370747,0.43949549314071235,Eea1,chr10,10,479,2.284360720581137
chr10-g480,MLI1,2.140994362370747,0.43949549314071235,Eea1,chr10,10,480,2.284360720581137
chr10-g483,MLI1,1.3043292653835192,0.23153384055107104,Btg1,chr10,10,483,2.494013134433259
chr10-g494,MLI1,17.3943696550583,0.7061065808980281,Atp2b1,chr10,10,494,4.622590625937843
chr10-g495,"MLI1,MLI1",18.043300313259625,0.8897016785060425,"Atp2b1,Poc1b",chr10,10,495,4.341997762726753
chr10-g500,Purkinje,0.07791329204352763,10.071848906343261,Kitl,chr10,10,500,-7.014243356564919
chr10-g508,MLI1,16.842737566467974,0.4179987278299321,Mgat4c,chr10,10,508,5.332484286925644
chr10-g509,MLI1,16.842737566467974,0.4179987278299321,Mgat4c,chr10,10,509,5.332484286925644
chr10-g510,MLI1,16.842737566467974,0.4179987278299321,Mgat4c,chr10,10,510,5.332484286925644
chr10-g511,MLI1,16.842737566467974,0.4179987278299321,Mgat4c,chr10,10,511,5.332484286925644
chr10-g516,MLI1,2.847875108031018,0.26410583662676496,Slc6a15,chr10,10,516,3.430697789190676
chr10-g517,MLI1,2.847875108031018,0.26410583662676496,Slc6a15,chr10,10,517,3.430697789190676
chr10-g525,MLI1,32.75613014179836,2.069386821476314,Tmtc2,chr10,10,525,3.9844896726701524
chr10-g526,MLI1,32.75613014179836,2.069386821476314,Tmtc2,chr10,10,526,3.9844896726701524
chr10-g527,MLI1,32.75613014179836,2.069386821476314,Tmtc2,chr10,10,527,3.9844896726701524
chr10-g528,MLI1,0.8273432670078784,0.19091819886903724,Mettl25,chr10,10,528,2.115531400649797
chr10-g529,MLI1,0.8273432670078784,0.19091819886903724,Mettl25,chr10,10,529,2.115531400649797
chr10-g536,MLI1,9.835583320484105,0.10568921605820225,Lin7a,chr10,10,536,6.540110532445194
chr10-g537,MLI1,9.835583320484105,0.10568921605820225,Lin7a,chr10,10,537,6.540110532445194
chr10-g542,MLI1,2.0718959502365357,0.2958217324888951,Syt1,chr10,10,542,2.808151604523893
chr10-g543,MLI1,2.0718959502365357,0.2958217324888951,Syt1,chr10,10,543,2.808151604523893
chr10-g544,MLI1,2.0718959502365357,0.2958217324888951,Syt1,chr10,10,544,2.808151604523893
chr10-g545,MLI1,2.0718959502365357,0.2958217324888951,Syt1,chr10,10,545,2.808151604523893
chr10-g548,Purkinje,1.0030751173243537,6.341352349382433,Nav3,chr10,10,548,-2.6603608914782617
chr10-g549,Purkinje,1.0030751173243537,6.341352349382433,Nav3,chr10,10,549,-2.6603608914782617
chr10-g550,Purkinje,1.0030751173243537,6.341352349382433,Nav3,chr10,10,550,-2.6603608914782617
chr10-g557,MLI1,1.3528914066394901,0.23812340044272298,Nap1l1,chr10,10,557,2.5062647356087657
chr10-g564,MLI1,2.7882884861779673,0.4620830619821595,Atxn7l3b,chr10,10,564,2.5931557227891404
chr10-g571,MLI1,2.2933237614893365,0.09323886414801404,Trhde,chr10,10,571,4.62036480307921
chr10-g572,MLI1,2.2933237614893365,0.09323886414801404,Trhde,chr10,10,572,4.62036480307921
chr10-g573,MLI1,2.2933237614893365,0.09323886414801404,Trhde,chr10,10,573,4.62036480307921
chr10-g574,MLI1,2.2933237614893365,0.09323886414801404,Trhde,chr10,10,574,4.62036480307921
chr10-g577,"Purkinje,Purkinje",0.959751723871819,5.318317529401355,"Lgr5,A930009A15Rik",chr10,10,577,-2.470236764167327
chr10-g580,Purkinje,3.3820544802607486,18.935536293521398,Ptprr,chr10,10,580,-2.4851244770192675
chr10-g581,Purkinje,3.3820544802607486,18.935536293521398,Ptprr,chr10,10,581,-2.4851244770192675
chr10-g582,Purkinje,0.019329460525564,1.634268142044621,Kcnmb4,chr10,10,582,-6.401699529127183
chr10-g584,MLI1,1.0336037420776776,0.07611266228169547,Rab3ip,chr10,10,584,3.7634029042488493
chr10-g585,MLI1,1.070272770139041,0.25442914333494626,Cct2,chr10,10,585,2.072642692035483
chr10-g586,MLI1,0.6528910593354579,0.114523012654927,Yeats4,chr10,10,586,2.511204757745527
chr10-g588,MLI1,0.6638612698228896,0.0429256740345856,Slc35e3,chr10,10,588,3.9509690931353316
chr10-g590,MLI1,0.9286880192843732,0.19008738871206562,Mdm1,chr10,10,590,2.288531203263835
chr10-g591,Purkinje,1.025915181629534,6.090955345002335,Iltifb,chr10,10,591,-2.5697570676493244
chr10-g597,Purkinje,1.6147498184286364,19.877471711780164,Grip1,chr10,10,597,-3.6217517038039655
chr10-g598,Purkinje,1.6147498184286364,19.877471711780164,Grip1,chr10,10,598,-3.6217517038039655
chr10-g599,Purkinje,1.6147498184286364,19.877471711780164,Grip1,chr10,10,599,-3.6217517038039655
chr10-g600,Purkinje,1.6147498184286364,19.877471711780164,Grip1,chr10,10,600,-3.6217517038039655
chr10-g601,MLI1,1.7734121597856511,0.38443899832453166,Tmbim4,chr10,10,601,2.2057012740702406
chr10-g604,MLI1,2.476240181191349,0.5593712013841818,Lemd3,chr10,10,604,2.146273369280423
chr10-g606,MLI1,3.751384985243196,0.34739272689763195,Tbc1d30,chr10,10,606,3.4327838720818167
chr10-g607,MLI1,2.6658075866544957,0.5322992256889838,Xpot,chr10,10,607,2.3242632802151153
chr10-g608,"MLI1,Purkinje",2.909335188273153,12.106372975355942,"Xpot,Srgap1",chr10,10,608,-2.057005277768759
chr10-g609,Purkinje,0.24352760161865739,11.574073749666958,Srgap1,chr10,10,609,-5.570667634019035
chr10-g610,Purkinje,0.24352760161865739,11.574073749666958,Srgap1,chr10,10,610,-5.570667634019035
chr10-g626,MLI1,0.6912007775282578,0.050546094788551474,Slc16a7,chr10,10,626,3.7734333020305124
chr10-g635,"MLI1,MLI1,MLI1,MLI1",4.195020841367941,0.5181210239234866,"Cdk4,Agap2,Os9,Arhgef25",chr10,10,635,3.017316947687498
chr10-g636,"MLI1,MLI1",2.9582528599485896,0.34767477542518177,"Ddit3,Mars",chr10,10,636,3.088935068413173
chr10-g637,"MLI1,MLI1",3.51083046769531,0.4318491659128179,"Shmt2,Lrp1",chr10,10,637,3.023212924227958
chr10-g638,MLI1,2.968750726218345,0.39942416108128975,Lrp1,chr10,10,638,2.8938624523986136
chr10-g640,"MLI1,MLI1,MLI1",10.213083260950018,2.031013076045084,"Prim1,Atp5b,Gls2",chr10,10,640,2.3301470387549417
chr10-g641,"MLI1,MLI1,MLI1,MLI1",5.1913528339683985,0.5493799040562889,"Gls2,Stat2,Cnpy2,Coq10a",chr10,10,641,3.2402345011642755
chr10-g642,"MLI1,MLI1",5.256483315865109,0.9395968346030947,"Nabp2,Smarcc2",chr10,10,642,2.4839841744969817
chr10-g643,"MLI1,MLI1",2.9694858893992477,0.6260890728196399,"Rab5b,Dgka",chr10,10,643,2.2457733500637644
chr11-g16,"MLI1,MLI1,MLI1",3.1171739445917885,0.5829098297990705,"Eif4enif1,Patz1,Pik3ip1",chr11,11,16,2.4188940269015546
chr11-g20,MLI1,0.4146310283555453,0.04908874279859316,Tbc1d10a,chr11,11,20,3.078363958898596
chr11-g21,MLI1,0.4146310283555453,0.04908874279859316,Tbc1d10a,chr11,11,21,3.078363958898596
chr11-g25,MLI1,1.0927532293360627,0.2642411331301415,Rhbdd3,chr11,11,25,2.0480406751355167
chr11-g29,Purkinje,0.6034906180359905,2.7756528876413613,Camk2b,chr11,11,29,-2.2014239134698377
chr11-g30,"Purkinje,MLI1",5.3070614935276135,3.8407109902658894,"Camk2b,Nudcd3",chr11,11,30,0.466539858951715
chr11-g31,MLI1,4.703570875491623,1.0650581026245283,Nudcd3,chr11,11,31,2.1428243070378823
chr11-g32,MLI1,5.87313977166774,0.5736621307609056,Purb,chr11,11,32,3.3558587827458877
chr11-g59,MLI1,3.007949086437015,0.04549106571228249,Grb10,chr11,11,59,6.0470531046301
chr11-g60,MLI1,3.007949086437015,0.04549106571228249,Grb10,chr11,11,60,6.0470531046301
chr11-g83,MLI1,0.19270958739789423,0.008578737963258462,Egfr,chr11,11,83,4.48951911265094
chr11-g84,MLI1,0.19270958739789423,0.008578737963258462,Egfr,chr11,11,84,4.48951911265094
chr11-g85,MLI1,3.5423666409810526,0.525903959997003,Cnrip1,chr11,11,85,2.7518422759102315
chr11-g94,MLI1,2.6257843796824876,0.06496488166233923,Meis1,chr11,11,94,5.336944596581826
chr11-g95,MLI1,2.6257843796824876,0.06496488166233923,Meis1,chr11,11,95,5.336944596581826
chr11-g99,MLI1,3.299810792189712,0.1906106265033678,Spred2,chr11,11,99,4.113682847614027
chr11-g100,MLI1,3.299810792189712,0.1906106265033678,Spred2,chr11,11,100,4.113682847614027
chr11-g101,MLI1,1.21421793042221,0.00758495401220845,Slc1a4,chr11,11,101,7.322671234078992
chr11-g105,MLI1,2.182697237873696,0.327948350751906,Peli1,chr11,11,105,2.7345715029596485
chr11-g106,MLI1,1.4333201019852826,0.3138159161295599,Ugp2,chr11,11,106,2.1913704113191654
chr11-g107,MLI1,1.0009593555938858,0.1801115741108719,Wdpcp,chr11,11,107,2.474420596030957
chr11-g108,MLI1,1.0009593555938858,0.1801115741108719,Wdpcp,chr11,11,108,2.474420596030957
chr11-g109,MLI1,1.0009593555938858,0.1801115741108719,Wdpcp,chr11,11,109,2.474420596030957
chr11-g114,MLI1,1.587847201092603,0.3137859821860146,Cct4,chr11,11,114,2.3392192791793645
chr11-g115,MLI1,1.587847201092603,0.3137859821860146,Cct4,chr11,11,115,2.3392192791793645
chr11-g146,MLI1,3.297627708896947,0.6941705619333592,Cfap36,chr11,11,146,2.2480664421124406
chr11-g147,MLI1,2.520336361629675,0.5941403519016477,Rps27a,chr11,11,147,2.0847406075475354
chr11-g154,MLI1,2.596672890741071,0.5962789420862936,Erlec1,chr11,11,154,2.122604992408509
chr11-g162,MLI1,0.28764143732453673,0.0495795230126202,Ubtd2,chr11,11,162,2.536455226951166
chr11-g165,MLI1,1.859678033272016,0.3568341689487115,Npm1,chr11,11,165,2.381727195207164
chr11-g168,Purkinje,0.10273885176619599,34.87428870912427,Kcnip1,chr11,11,168,-8.40703812703499
chr11-g169,Purkinje,0.10273885176619599,34.87428870912427,Kcnip1,chr11,11,169,-8.40703812703499
chr11-g179,MLI1,0.8494294963923505,0.2240960607521385,Rars,chr11,11,179,1.9223769182450587
chr11-g203,"MLI1,MLI1",1.3838102000718826,0.2913968950015584,"Mat2b,Ccng1",chr11,11,203,2.2475886702519214
chr11-g209,MLI1,8.693941955012317,2.205295454468101,Gabrg2,chr11,11,209,1.9790385097079124
chr11-g210,"MLI1,MLI1",19.096300345954045,4.781585393088131,"Gabrg2,Gabra1",chr11,11,210,1.997732216555619
chr11-g217,MLI1,4.880194314845005,0.03834368798192,Ccnjl,chr11,11,217,6.9918056772138435
chr11-g218,MLI1,2.9432536512785217,0.5590012649150744,Pwwp2a,chr11,11,218,2.396488427184445
chr11-g223,Purkinje,0.17051835829610926,36.5095927611877,Ebf1,chr11,11,223,-7.742204695779451
chr11-g224,Purkinje,0.17051835829610926,36.5095927611877,Ebf1,chr11,11,224,-7.742204695779451
chr11-g225,Purkinje,0.17051835829610926,36.5095927611877,Ebf1,chr11,11,225,-7.742204695779451
chr11-g229,MLI1,2.6430057475446214,0.37251881214372035,Lsm11,chr11,11,229,2.8267943738939834
chr11-g230,MLI1,7.165418386896108,1.6562984307925714,Cyfip2,chr11,11,230,2.113088305402438
chr11-g231,MLI1,7.165418386896108,1.6562984307925714,Cyfip2,chr11,11,231,2.113088305402438
chr11-g234,MLI1,41.25076656654736,0.4151328033790917,Sgcd,chr11,11,234,6.634704182342824
chr11-g235,MLI1,41.25076656654736,0.4151328033790917,Sgcd,chr11,11,235,6.634704182342824
chr11-g236,MLI1,41.25076656654736,0.4151328033790917,Sgcd,chr11,11,236,6.634704182342824
chr11-g245,MLI1,0.2228195453005206,0.03855322311637266,Olfr56,chr11,11,245,2.5309524065490145
chr11-g251,"MLI1,MLI1,MLI1,MLI1",12.204507227534805,2.2160108094115665,"Sqstm1,Mgat4b,Canx,Hnrnph1",chr11,11,251,2.4613772218570866
chr11-g253,MLI1,7.589059507046151,0.0952830816047801,Adamts2,chr11,11,253,6.315557223960667
chr11-g254,MLI1,7.589059507046151,0.0952830816047801,Adamts2,chr11,11,254,6.315557223960667
chr11-g257,MLI1,1.3969092717287512,0.2876695384414638,Phykpl,chr11,11,257,2.279753955624833
chr11-g258,MLI1,1.3969092717287512,0.2876695384414638,Phykpl,chr11,11,258,2.279753955624833
chr11-g259,MLI1,0.49803154358725354,0.08350148783836603,Jade2,chr11,11,259,2.5763633114559426
chr11-g271,MLI1,3.5999701567083053,0.8685463336632409,Acsl6,chr11,11,271,2.0513102284200158
chr11-g285,Purkinje,0.23782129448448414,8.465316366195466,Gria1,chr11,11,285,-5.153614180908119
chr11-g286,Purkinje,0.23782129448448414,8.465316366195466,Gria1,chr11,11,286,-5.153614180908119
chr11-g288,Purkinje,0.7305781664899873,6.980574616305898,Galnt10,chr11,11,288,-3.2562352547382956
chr11-g294,MLI1,3.4010009788767395,0.7608413948182527,Rnf187,chr11,11,294,2.160291775657055
chr11-g295,MLI1,1.036973891064179,0.23137885692471763,Guk1,chr11,11,295,2.164050626290204
chr11-g296,MLI1,2.6929091426546323,0.596904568418295,Arf1,chr11,11,296,2.173593354253654
chr11-g297,"MLI1,MLI1",0.701610896047569,0.0649708741235703,"Zfp867,Zkscan17",chr11,11,297,3.4328061325058328
chr11-g298,MLI1,0.8524927788292439,0.11951797051263352,Flcn,chr11,11,298,2.834460058004948
chr11-g299,MLI1,0.8524927788292439,0.11951797051263352,Flcn,chr11,11,299,2.834460058004948
chr11-g304,"MLI1,MLI1",0.8191917098807757,0.11616329175968132,"Natd1,Map2k3",chr11,11,304,2.818046874337926
chr11-g306,MLI1,0.9271455728741398,0.17784614167584367,Aldh3a2,chr11,11,306,2.3821662010449987
chr11-g308,MLI1,7.020363126232467,1.614638520386037,Ulk2,chr11,11,308,2.1203344398815482
chr11-g309,"MLI1,MLI1",15.597425988717873,1.675813471571289,"Ulk2,Specc1",chr11,11,309,3.2183744815374595
chr11-g310,MLI1,8.577062862485406,0.061174951185251895,Specc1,chr11,11,310,7.131398839114042
chr11-g311,MLI1,8.577062862485406,0.061174951185251895,Specc1,chr11,11,311,7.131398839114042
chr11-g337,Purkinje,0.1727487011121435,2.5482654602556547,Gas7,chr11,11,337,-3.8827688069555335
chr11-g338,"Purkinje,Purkinje",0.7488883745030482,9.35406316474476,"Gas7,Glp2r",chr11,11,338,-3.642770571781837
chr11-g339,MLI1,4.610412677642585,0.8969105873147274,Stx8,chr11,11,339,2.3618598162540034
chr11-g340,MLI1,4.610412677642585,0.8969105873147274,Stx8,chr11,11,340,2.3618598162540034
chr11-g341,"MLI1,MLI1",23.355100649187683,0.9210384148334869,"Stx8,Ntn1",chr11,11,341,4.664332522492061
chr11-g344,"MLI1,MLI1",3.436618765175231,0.5984311808178002,"Rpl26,Arhgef15",chr11,11,344,2.5217325650679805
chr11-g346,MLI1,1.0900652547241416,0.03202460358655624,Kcnab3,chr11,11,346,5.0890899791938216
chr11-g347,MLI1,0.8633476888221415,0.02777738211656159,Atp1b2,chr11,11,347,4.957959137148273
chr11-g348,"MLI1,MLI1,MLI1",2.278457361961266,0.3170760099362745,"Atp1b2,Sat2,Zbtb4",chr11,11,348,2.8451567409053444
chr11-g349,"MLI1,MLI1,MLI1",4.021272673104061,0.9250010741987356,"Gps2,Eif5a,Gabarap",chr11,11,349,2.120125219098392
chr11-g350,MLI1,6.994156519273163,0.47001704334284994,Dlg4,chr11,11,350,3.8953651052749305
chr11-g351,MLI1,4.890405176259298,0.03161476425786847,Slc16a11,chr11,11,351,7.2732117272210735
chr11-g352,"MLI1,MLI1",1.7928898575024885,0.3889901867037612,"Arrb2,Psmb6",chr11,11,352,2.2044811969063645
chr11-g353,"MLI1,MLI1,MLI1",2.3616241774565765,0.4871970458069847,"Rnf167,Slc25a11,Spag7",chr11,11,353,2.2772021059943515
chr11-g355,MLI1,0.9249423773117478,0.19618537621679877,Derl2,chr11,11,355,2.2371459842777166
chr11-g358,MLI1,1.866554556708924,0.0045500018343722,Wscd1,chr11,11,358,8.680294834877055
chr11-g364,Purkinje,0.06665576319918888,3.86273253539549,Atp2a3,chr11,11,364,-5.856748356043749
chr11-g365,MLI1,0.5721452627727355,0.06441934701298582,Ctns,chr11,11,365,3.1508155393791597
chr11-g374,MLI1,1.449875638261982,0.21589914649447328,Sgsm2,chr11,11,374,2.747499714582774
chr11-g377,"MLI1,MLI1",13.625131790826352,1.5445640527725475,"Slc43a2,Pitpna",chr11,11,377,3.140998579005899
chr11-g378,MLI1,7.413436650270408,1.1475079093143172,Pitpna,chr11,11,378,2.691638390810061
chr11-g382,Purkinje,0.5293999557230198,18.0835557289034,Abr,chr11,11,382,-5.094176495130814
chr11-g383,MLI1,0.890990509466848,0.19073881369701082,Cpd,chr11,11,383,2.223811615250028
chr11-g384,"MLI1,MLI1",2.8728947390681396,0.3898659631652325,"Cpd,Blmh",chr11,11,384,2.881455022078109
chr11-g386,MLI1,12.343049296295689,2.1308640952176234,Ssh2,chr11,11,386,2.5341883627651
